l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄net/total┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node25-005.cm.cluster,07-04-2023,14:29:46
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node25-005.cm.cluster,07-04-2023,14:29:46
l:25,37,13,49,0,0,0,0,112000,22080,0,0,3412000000,115000000000,6193000000,122000000000,44000,663000,18,0,3.0,0,0.01,0.05,Apr-07,14:30:09,node25-005.cm.cluster,07-04-2023,14:30:09
l:26,38,12,50,0,0,0,0,115000,22080,0,0,3412000000,115000000000,6193000000,122000000000,42000,599000,18,0,3.0,0,0.01,0.05,Apr-07,14:30:10,node25-005.cm.cluster,07-04-2023,14:30:10
l:27,38,11,51,0,0,0,0,107000,22080,0,0,3411000000,115000000000,6193000000,122000000000,42000,604000,18,0,0,1.04,0.23,0.12,Apr-07,14:30:11,node25-005.cm.cluster,07-04-2023,14:30:11
l:28,38,12,50,0,0,0,98000,90000,22080,0,0,3411000000,115000000000,6193000000,122000000000,43000,622000,18,0,3.0,1.04,0.23,0.12,Apr-07,14:30:12,node25-005.cm.cluster,07-04-2023,14:30:12
l:29,38,11,50,0,0,0,0,101000,22080,0,0,3411000000,115000000000,6193000000,122000000000,42000,601000,18,0,3.0,1.04,0.23,0.12,Apr-07,14:30:13,node25-005.cm.cluster,07-04-2023,14:30:13
l:30,38,12,50,0,0,0,0,103000,22080,0,0,3411000000,115000000000,6193000000,122000000000,42000,607000,18,0,3.0,1.04,0.23,0.12,Apr-07,14:30:14,node25-005.cm.cluster,07-04-2023,14:30:14
l:31,27,8,65,0,0,0,0,157000,89000,0,0,2637000000,116000000000,6186000000,122000000000,34000,407000,0,0,5.0,1.04,0.23,0.12,Apr-07,14:30:15,node25-005.cm.cluster,07-04-2023,14:30:15
l:32,0,0,100,0,0,0,0,106000,22080,0,0,2637000000,116000000000,6185000000,122000000000,310,310,0,0,3.0,0.96,0.23,0.11,Apr-07,14:30:16,node25-005.cm.cluster,07-04-2023,14:30:16
l:33,0,0,99,0,0,0,459000,117000,191000,0,0,2628000000,116000000000,6184000000,122000000000,2861,4481,1.0,0,0,0.96,0.23,0.11,Apr-07,14:30:17,node25-005.cm.cluster,07-04-2023,14:30:17
l:34,0,0,100,0,0,0,0,127000,22080,0,0,2627000000,116000000000,6184000000,122000000000,647,1379,0,0,3.0,0.96,0.23,0.11,Apr-07,14:30:18,node25-005.cm.cluster,07-04-2023,14:30:18
l:35,0,0,100,0,0,0,623000,114000,22080,0,0,2627000000,116000000000,6184000000,122000000000,322,358,0,0,3.0,0.96,0.23,0.11,Apr-07,14:30:19,node25-005.cm.cluster,07-04-2023,14:30:19
l:36,0,0,100,0,0,0,0,105000,22080,0,0,2627000000,116000000000,6184000000,122000000000,295,314,0,0,3.0,0.96,0.23,0.11,Apr-07,14:30:20,node25-005.cm.cluster,07-04-2023,14:30:20
l:37,0,0,100,0,0,0,0,128000,22080,0,0,2627000000,116000000000,6184000000,122000000000,335,335,0,0,3.0,0.88,0.22,0.11,Apr-07,14:30:21,node25-005.cm.cluster,07-04-2023,14:30:21
l:38,0,0,100,0,0,0,98000,93000,22080,0,0,2627000000,116000000000,6184000000,122000000000,296,365,0,0,0,0.88,0.22,0.11,Apr-07,14:30:22,node25-005.cm.cluster,07-04-2023,14:30:22
l:39,0,0,100,0,0,0,0,91000,22080,0,0,2627000000,116000000000,6184000000,122000000000,275,280,0,0,3.0,0.88,0.22,0.11,Apr-07,14:30:23,node25-005.cm.cluster,07-04-2023,14:30:23
l:40,0,0,100,0,0,0,0,91000,22080,0,0,2627000000,116000000000,6184000000,122000000000,268,298,0,0,3.0,0.88,0.22,0.11,Apr-07,14:30:24,node25-005.cm.cluster,07-04-2023,14:30:24
l:41,0,0,100,0,0,0,0,104000,22080,0,0,2627000000,116000000000,6184000000,122000000000,300,320,0,0,3.0,0.88,0.22,0.11,Apr-07,14:30:25,node25-005.cm.cluster,07-04-2023,14:30:25
l:42,0,0,100,0,0,0,557000,81000,22080,0,0,2627000000,116000000000,6184000000,122000000000,298,383,0,0,3.0,0.81,0.22,0.11,Apr-07,14:30:26,node25-005.cm.cluster,07-04-2023,14:30:26
l:43,0,0,100,0,0,0,0,91000,22080,0,0,2627000000,116000000000,6184000000,122000000000,256,254,0,0,0,0.81,0.22,0.11,Apr-07,14:30:27,node25-005.cm.cluster,07-04-2023,14:30:27
l:44,0,0,100,0,0,0,0,86000,22080,0,0,2627000000,116000000000,6184000000,122000000000,233,234,0,0,3.0,0.81,0.22,0.11,Apr-07,14:30:28,node25-005.cm.cluster,07-04-2023,14:30:28
l:45,0,0,100,0,0,0,0,91000,22080,0,0,2627000000,116000000000,6184000000,122000000000,255,248,0,0,3.0,0.81,0.22,0.11,Apr-07,14:30:29,node25-005.cm.cluster,07-04-2023,14:30:29
l:46,0,0,100,0,0,0,0,92000,22080,0,0,2626000000,116000000000,6184000000,122000000000,310,351,0,0,3.0,0.81,0.22,0.11,Apr-07,14:30:30,node25-005.cm.cluster,07-04-2023,14:30:30
l:47,0,0,100,0,0,0,623000,124000,22080,0,0,2626000000,116000000000,6184000000,122000000000,318,300,0,0,3.0,0.75,0.22,0.11,Apr-07,14:30:31,node25-005.cm.cluster,07-04-2023,14:30:31
l:48,0,0,100,0,0,0,0,101000,30528,0,0,2630000000,116000000000,6184000000,122000000000,253,255,0,0,0,0.75,0.22,0.11,Apr-07,14:30:32,node25-005.cm.cluster,07-04-2023,14:30:32
l:49,0,0,100,0,0,0,0,131000,22080,0,0,2630000000,116000000000,6184000000,122000000000,302,281,0,0,3.0,0.75,0.22,0.11,Apr-07,14:30:33,node25-005.cm.cluster,07-04-2023,14:30:33
l:50,0,0,100,0,0,0,0,104000,22080,0,0,2630000000,116000000000,6184000000,122000000000,285,327,0,0,3.0,0.75,0.22,0.11,Apr-07,14:30:34,node25-005.cm.cluster,07-04-2023,14:30:34
l:51,0,0,100,0,0,0,0,108000,22080,0,0,2629000000,116000000000,6184000000,122000000000,275,263,0,0,3.0,0.75,0.22,0.11,Apr-07,14:30:35,node25-005.cm.cluster,07-04-2023,14:30:35
l:52,0,0,100,0,0,0,0,104000,22080,0,0,2629000000,116000000000,6184000000,122000000000,272,277,0,0,3.0,0.69,0.21,0.11,Apr-07,14:30:36,node25-005.cm.cluster,07-04-2023,14:30:36
l:53,0,0,100,0,0,0,33000,123000,22080,0,0,2629000000,116000000000,6184000000,122000000000,276,259,0,0,0,0.69,0.21,0.11,Apr-07,14:30:37,node25-005.cm.cluster,07-04-2023,14:30:37
l:54,0,0,100,0,0,0,0,90000,22080,0,0,2629000000,116000000000,6184000000,122000000000,275,321,0,0,3.0,0.69,0.21,0.11,Apr-07,14:30:38,node25-005.cm.cluster,07-04-2023,14:30:38
l:55,0,0,100,0,0,0,0,76000,22080,0,0,2629000000,116000000000,6184000000,122000000000,226,225,0,0,3.0,0.69,0.21,0.11,Apr-07,14:30:39,node25-005.cm.cluster,07-04-2023,14:30:39
l:56,0,0,100,0,0,0,0,112000,22080,0,0,2629000000,116000000000,6184000000,122000000000,296,291,0,0,3.0,0.69,0.21,0.11,Apr-07,14:30:40,node25-005.cm.cluster,07-04-2023,14:30:40
l:57,0,0,100,0,0,0,0,87000,44608,0,0,2629000000,116000000000,6184000000,122000000000,240,243,0,0,3.0,0.63,0.21,0.11,Apr-07,14:30:41,node25-005.cm.cluster,07-04-2023,14:30:41
l:58,0,0,100,0,0,0,0,79000,22080,0,0,2630000000,116000000000,6184000000,122000000000,268,307,0,0,0,0.63,0.21,0.11,Apr-07,14:30:42,node25-005.cm.cluster,07-04-2023,14:30:42
l:59,0,0,100,0,0,0,0,107000,22080,0,0,2630000000,116000000000,6184000000,122000000000,258,241,0,0,3.0,0.63,0.21,0.11,Apr-07,14:30:43,node25-005.cm.cluster,07-04-2023,14:30:43
l:60,0,0,100,0,0,0,0,137000,22080,0,0,2630000000,116000000000,6184000000,122000000000,318,313,0,0,3.0,0.63,0.21,0.11,Apr-07,14:30:44,node25-005.cm.cluster,07-04-2023,14:30:44
l:61,0,0,100,0,0,0,0,87000,37696,0,0,2630000000,116000000000,6184000000,122000000000,288,285,0,0,3.0,0.63,0.21,0.11,Apr-07,14:30:45,node25-005.cm.cluster,07-04-2023,14:30:45
l:62,0,0,100,0,0,0,0,122000,22080,0,0,2630000000,116000000000,6184000000,122000000000,326,353,0,0,3.0,0.58,0.20,0.11,Apr-07,14:30:46,node25-005.cm.cluster,07-04-2023,14:30:46
l:63,0,0,100,0,0,0,33000,139000,30528,0,0,2630000000,116000000000,6184000000,122000000000,311,286,0,0,0,0.58,0.20,0.11,Apr-07,14:30:47,node25-005.cm.cluster,07-04-2023,14:30:47
l:64,0,0,100,0,0,0,0,105000,22080,0,0,2630000000,116000000000,6184000000,122000000000,259,253,0,0,3.0,0.58,0.20,0.11,Apr-07,14:30:48,node25-005.cm.cluster,07-04-2023,14:30:48
l:65,0,0,100,0,0,0,885000,145000,22080,0,0,2630000000,116000000000,6184000000,122000000000,376,329,0,0,3.0,0.58,0.20,0.11,Apr-07,14:30:49,node25-005.cm.cluster,07-04-2023,14:30:49
l:66,0,0,100,0,0,0,0,125000,22080,0,0,2629000000,116000000000,6184000000,122000000000,343,359,0,0,3.0,0.58,0.20,0.11,Apr-07,14:30:50,node25-005.cm.cluster,07-04-2023,14:30:50
l:67,0,0,100,0,0,0,0,100000,22080,0,0,2629000000,116000000000,6184000000,122000000000,243,211,0,0,3.0,0.54,0.20,0.11,Apr-07,14:30:51,node25-005.cm.cluster,07-04-2023,14:30:51
l:68,0,0,100,0,0,0,0,136000,24768,0,0,2629000000,116000000000,6184000000,122000000000,274,244,0,0,0,0.54,0.20,0.11,Apr-07,14:30:52,node25-005.cm.cluster,07-04-2023,14:30:52
l:69,0,0,100,0,0,0,0,90000,22080,0,0,2629000000,116000000000,6184000000,122000000000,231,203,0,0,3.0,0.54,0.20,0.11,Apr-07,14:30:53,node25-005.cm.cluster,07-04-2023,14:30:53
l:70,0,0,100,0,0,0,0,109000,22080,0,0,2629000000,116000000000,6184000000,122000000000,269,295,0,0,3.0,0.54,0.20,0.11,Apr-07,14:30:54,node25-005.cm.cluster,07-04-2023,14:30:54
l:71,0,0,100,0,0,0,0,153000,22080,0,0,2630000000,116000000000,6184000000,122000000000,321,269,0,0,3.0,0.54,0.20,0.11,Apr-07,14:30:55,node25-005.cm.cluster,07-04-2023,14:30:55
l:72,0,0,100,0,0,0,0,76000,22080,0,0,2630000000,116000000000,6184000000,122000000000,191,189,0,0,3.0,0.49,0.20,0.11,Apr-07,14:30:56,node25-005.cm.cluster,07-04-2023,14:30:56
l:73,0,0,100,0,0,0,66000,112000,22080,0,0,2630000000,116000000000,6184000000,122000000000,235,217,0,0,0,0.49,0.20,0.11,Apr-07,14:30:57,node25-005.cm.cluster,07-04-2023,14:30:57
l:74,0,0,100,0,0,0,0,109000,22080,0,0,2630000000,116000000000,6184000000,122000000000,288,305,0,0,3.0,0.49,0.20,0.11,Apr-07,14:30:58,node25-005.cm.cluster,07-04-2023,14:30:58
l:75,0,0,100,0,0,0,0,65000,22080,0,0,2630000000,116000000000,6184000000,122000000000,186,175,0,0,3.0,0.49,0.20,0.11,Apr-07,14:30:59,node25-005.cm.cluster,07-04-2023,14:30:59
l:76,0,0,100,0,0,0,0,105000,22080,0,0,2630000000,116000000000,6184000000,122000000000,294,259,0,0,3.0,0.49,0.20,0.11,Apr-07,14:31:00,node25-005.cm.cluster,07-04-2023,14:31:00
l:77,0,0,100,0,0,0,918000,100000,51904,0,0,2629000000,116000000000,6184000000,122000000000,258,239,0,0,3.0,0.45,0.19,0.11,Apr-07,14:31:01,node25-005.cm.cluster,07-04-2023,14:31:01
l:78,0,0,100,0,0,0,0,96000,30528,0,0,2629000000,116000000000,6184000000,122000000000,239,270,0,0,0,0.45,0.19,0.11,Apr-07,14:31:02,node25-005.cm.cluster,07-04-2023,14:31:02
l:79,0,0,100,0,0,0,0,114000,22080,0,0,2629000000,116000000000,6184000000,122000000000,257,239,0,0,3.0,0.45,0.19,0.11,Apr-07,14:31:03,node25-005.cm.cluster,07-04-2023,14:31:03
l:80,0,0,100,0,0,0,0,79000,22080,0,0,2629000000,116000000000,6184000000,122000000000,193,189,0,0,3.0,0.45,0.19,0.11,Apr-07,14:31:04,node25-005.cm.cluster,07-04-2023,14:31:04
l:81,0,0,100,0,0,0,0,108000,22080,0,0,2629000000,116000000000,6184000000,122000000000,248,219,0,0,3.0,0.45,0.19,0.11,Apr-07,14:31:05,node25-005.cm.cluster,07-04-2023,14:31:05
l:82,0,0,100,0,0,0,0,98000,22080,0,0,2629000000,116000000000,6184000000,122000000000,293,313,0,0,3.0,0.42,0.19,0.11,Apr-07,14:31:06,node25-005.cm.cluster,07-04-2023,14:31:06
l:83,0,0,100,0,0,0,0,112000,22080,0,0,2629000000,116000000000,6184000000,122000000000,224,192,0,0,0,0.42,0.19,0.11,Apr-07,14:31:07,node25-005.cm.cluster,07-04-2023,14:31:07
l:84,0,0,100,0,0,0,0,105000,22080,0,0,2629000000,116000000000,6184000000,122000000000,241,219,0,0,3.0,0.42,0.19,0.11,Apr-07,14:31:08,node25-005.cm.cluster,07-04-2023,14:31:08
l:85,0,0,100,0,0,0,0,124000,22080,0,0,2630000000,116000000000,6184000000,122000000000,276,236,0,0,3.0,0.42,0.19,0.11,Apr-07,14:31:09,node25-005.cm.cluster,07-04-2023,14:31:09
l:86,0,0,100,0,0,0,0,91000,22080,0,0,2630000000,116000000000,6184000000,122000000000,290,295,0,0,3.0,0.42,0.19,0.11,Apr-07,14:31:10,node25-005.cm.cluster,07-04-2023,14:31:10
l:87,0,0,100,0,0,0,0,101000,51392,0,0,2630000000,116000000000,6184000000,122000000000,242,206,0,0,3.0,0.38,0.19,0.11,Apr-07,14:31:11,node25-005.cm.cluster,07-04-2023,14:31:11
l:88,0,0,100,0,0,0,0,110000,22080,0,0,2630000000,116000000000,6184000000,122000000000,241,221,0,0,0,0.38,0.19,0.11,Apr-07,14:31:12,node25-005.cm.cluster,07-04-2023,14:31:12
l:89,0,0,100,0,0,0,0,120000,22080,0,0,2630000000,116000000000,6184000000,122000000000,298,242,0,0,3.0,0.38,0.19,0.11,Apr-07,14:31:13,node25-005.cm.cluster,07-04-2023,14:31:13
l:90,0,0,100,0,0,0,0,106000,22080,0,0,2630000000,116000000000,6184000000,122000000000,312,322,0,0,3.0,0.38,0.19,0.11,Apr-07,14:31:14,node25-005.cm.cluster,07-04-2023,14:31:14
l:91,0,0,100,0,0,0,0,114000,22080,0,0,2630000000,116000000000,6184000000,122000000000,307,249,0,0,3.0,0.38,0.19,0.11,Apr-07,14:31:15,node25-005.cm.cluster,07-04-2023,14:31:15
l:92,0,0,100,0,0,0,0,133000,44608,0,0,2630000000,116000000000,6184000000,122000000000,331,270,0,0,3.0,0.35,0.18,0.11,Apr-07,14:31:16,node25-005.cm.cluster,07-04-2023,14:31:16
l:93,0,1,99,0,0,0,0,125000,190000,0,0,2628000000,116000000000,6184000000,122000000000,2762,4357,0,0,0,0.35,0.18,0.11,Apr-07,14:31:17,node25-005.cm.cluster,07-04-2023,14:31:17
l:94,0,0,100,0,0,0,0,139000,30528,0,0,2627000000,116000000000,6184000000,122000000000,1205,3306,0,0,3.0,0.35,0.18,0.11,Apr-07,14:31:18,node25-005.cm.cluster,07-04-2023,14:31:18
