l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄net/total┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node25-004.cm.cluster,07-04-2023,14:29:46
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node25-004.cm.cluster,07-04-2023,14:29:46
l:16,0,0,100,0,0,0,197000,78000,30528,0,0,2511000000,118000000000,4715000000,123000000000,223,255,0,0,0,0,0.02,0.07,Apr-07,14:30:00,node25-004.cm.cluster,07-04-2023,14:30:00
l:17,0,0,100,0,0,0,0,104000,22080,0,0,2511000000,118000000000,4715000000,123000000000,339,366,0,0,3.0,0,0.02,0.07,Apr-07,14:30:01,node25-004.cm.cluster,07-04-2023,14:30:01
l:18,0,0,100,0,0,0,0,100000,22080,0,0,2511000000,118000000000,4715000000,123000000000,291,315,0,0,3.0,0,0.02,0.07,Apr-07,14:30:02,node25-004.cm.cluster,07-04-2023,14:30:02
l:19,0,0,100,0,0,0,0,104000,22080,0,0,2511000000,118000000000,4715000000,123000000000,312,332,0,0,3.0,0,0.02,0.07,Apr-07,14:30:03,node25-004.cm.cluster,07-04-2023,14:30:03
l:20,0,0,100,0,0,0,0,90000,22080,0,0,2511000000,118000000000,4715000000,123000000000,255,287,0,0,3.0,0,0.02,0.07,Apr-07,14:30:04,node25-004.cm.cluster,07-04-2023,14:30:04
l:21,0,0,100,0,0,0,0,119000,22080,0,0,2511000000,118000000000,4715000000,123000000000,338,360,0,0,0,0,0.02,0.07,Apr-07,14:30:05,node25-004.cm.cluster,07-04-2023,14:30:05
l:22,2,3,95,0,0,0,0,666000,306000,0,0,3195000000,117000000000,4723000000,122000000000,15000,45000,18,0,142,0,0.02,0.07,Apr-07,14:30:06,node25-004.cm.cluster,07-04-2023,14:30:06
l:23,39,5,56,0,0,0,0,133000,30000,0,0,3298000000,117000000000,4725000000,122000000000,36000,392000,18,0,849,0,0.02,0.07,Apr-07,14:30:07,node25-004.cm.cluster,07-04-2023,14:30:07
l:24,41,7,52,0,0,0,98000,100000,22080,0,0,3302000000,117000000000,4725000000,122000000000,41000,587000,18,0,3.0,0,0.02,0.07,Apr-07,14:30:08,node25-004.cm.cluster,07-04-2023,14:30:08
l:25,41,8,52,0,0,0,0,112000,22080,0,0,3302000000,117000000000,4725000000,122000000000,53000,652000,18,0,3.0,0.80,0.18,0.12,Apr-07,14:30:09,node25-004.cm.cluster,07-04-2023,14:30:09
l:26,41,7,52,0,0,0,0,115000,22080,0,0,3301000000,117000000000,4725000000,122000000000,53000,597000,66,0,0,0.80,0.18,0.12,Apr-07,14:30:10,node25-004.cm.cluster,07-04-2023,14:30:10
l:27,41,7,52,0,0,0,0,107000,22080,0,0,3301000000,117000000000,4725000000,122000000000,53000,611000,18,0,3.0,0.80,0.18,0.12,Apr-07,14:30:11,node25-004.cm.cluster,07-04-2023,14:30:11
l:28,41,7,52,0,0,0,0,90000,22080,0,0,3301000000,117000000000,4725000000,122000000000,45000,616000,18,0,3.0,0.80,0.18,0.12,Apr-07,14:30:12,node25-004.cm.cluster,07-04-2023,14:30:12
l:29,41,7,52,0,0,0,131000,101000,22080,0,0,3301000000,117000000000,4725000000,122000000000,41000,603000,62,0,3.0,0.80,0.18,0.12,Apr-07,14:30:13,node25-004.cm.cluster,07-04-2023,14:30:13
l:30,41,8,52,0,0,0,0,108000,22080,0,0,3301000000,117000000000,4725000000,122000000000,42000,612000,19,0,3.0,2.18,0.48,0.22,Apr-07,14:30:14,node25-004.cm.cluster,07-04-2023,14:30:14
l:31,27,6,67,0,0,0,262000,223000,113000,0,0,2530000000,118000000000,4717000000,123000000000,32000,394000,0,0,13,2.18,0.48,0.22,Apr-07,14:30:15,node25-004.cm.cluster,07-04-2023,14:30:15
l:32,0,0,100,0,0,0,0,112000,67520,0,0,2521000000,118000000000,4715000000,123000000000,329,412,0,0,3.0,2.18,0.48,0.22,Apr-07,14:30:16,node25-004.cm.cluster,07-04-2023,14:30:16
l:33,0,0,100,0,0,0,0,99000,22080,0,0,2520000000,118000000000,4715000000,123000000000,353,396,0,0,3.0,2.18,0.48,0.22,Apr-07,14:30:17,node25-004.cm.cluster,07-04-2023,14:30:17
l:34,0,0,100,0,0,0,459000,127000,22080,0,0,2520000000,118000000000,4715000000,123000000000,326,324,0,0,3.0,2.18,0.48,0.22,Apr-07,14:30:18,node25-004.cm.cluster,07-04-2023,14:30:18
l:35,0,0,100,0,0,0,0,119000,22080,0,0,2521000000,118000000000,4715000000,123000000000,344,350,0,0,3.0,2.01,0.47,0.21,Apr-07,14:30:19,node25-004.cm.cluster,07-04-2023,14:30:19
l:36,0,0,100,0,0,0,623000,101000,22080,0,0,2521000000,118000000000,4715000000,123000000000,264,300,0,0,0,2.01,0.47,0.21,Apr-07,14:30:20,node25-004.cm.cluster,07-04-2023,14:30:20
l:37,0,0,100,0,0,0,0,128000,22080,0,0,2520000000,118000000000,4715000000,123000000000,411,417,0,0,3.0,2.01,0.47,0.21,Apr-07,14:30:21,node25-004.cm.cluster,07-04-2023,14:30:21
l:38,0,0,100,0,0,0,0,93000,22080,0,0,2520000000,118000000000,4715000000,123000000000,277,294,0,0,3.0,2.01,0.47,0.21,Apr-07,14:30:22,node25-004.cm.cluster,07-04-2023,14:30:22
l:39,0,0,100,0,0,0,0,91000,22080,0,0,2520000000,118000000000,4715000000,123000000000,274,284,0,0,3.0,2.01,0.47,0.21,Apr-07,14:30:23,node25-004.cm.cluster,07-04-2023,14:30:23
l:40,0,0,100,0,0,0,0,91000,22080,0,0,2520000000,118000000000,4715000000,123000000000,273,294,0,0,3.0,1.85,0.46,0.21,Apr-07,14:30:24,node25-004.cm.cluster,07-04-2023,14:30:24
l:41,0,0,100,0,0,0,0,104000,22080,0,0,2520000000,118000000000,4715000000,123000000000,358,377,0,0,0,1.85,0.46,0.21,Apr-07,14:30:25,node25-004.cm.cluster,07-04-2023,14:30:25
l:42,0,0,100,0,0,0,0,84000,44608,0,0,2520000000,118000000000,4715000000,123000000000,265,288,0,0,3.0,1.85,0.46,0.21,Apr-07,14:30:26,node25-004.cm.cluster,07-04-2023,14:30:26
l:43,0,0,100,0,0,0,0,91000,22080,0,0,2520000000,118000000000,4715000000,123000000000,283,302,0,0,3.0,1.85,0.46,0.21,Apr-07,14:30:27,node25-004.cm.cluster,07-04-2023,14:30:27
l:44,0,0,100,0,0,0,0,86000,22080,0,0,2520000000,118000000000,4715000000,123000000000,255,275,0,0,3.0,1.85,0.46,0.21,Apr-07,14:30:28,node25-004.cm.cluster,07-04-2023,14:30:28
l:45,0,0,100,0,0,0,0,91000,22080,0,0,2520000000,118000000000,4715000000,123000000000,357,378,0,0,3.0,1.70,0.46,0.21,Apr-07,14:30:29,node25-004.cm.cluster,07-04-2023,14:30:29
l:46,0,0,100,0,0,0,557000,93000,30528,0,0,2520000000,118000000000,4715000000,123000000000,269,284,0,0,0,1.70,0.46,0.21,Apr-07,14:30:30,node25-004.cm.cluster,07-04-2023,14:30:30
l:47,0,0,100,0,0,0,0,128000,22080,0,0,2520000000,118000000000,4715000000,123000000000,318,302,0,0,3.0,1.70,0.46,0.21,Apr-07,14:30:31,node25-004.cm.cluster,07-04-2023,14:30:31
l:48,0,0,100,0,0,0,0,103000,22080,0,0,2520000000,118000000000,4715000000,123000000000,269,258,0,0,3.0,1.70,0.46,0.21,Apr-07,14:30:32,node25-004.cm.cluster,07-04-2023,14:30:32
l:49,0,0,100,0,0,0,0,128000,22080,0,0,2520000000,118000000000,4715000000,123000000000,374,371,0,0,3.0,1.70,0.46,0.21,Apr-07,14:30:33,node25-004.cm.cluster,07-04-2023,14:30:33
l:50,0,0,100,0,0,0,0,104000,22080,0,0,2520000000,118000000000,4715000000,123000000000,244,246,0,0,3.0,1.56,0.45,0.21,Apr-07,14:30:34,node25-004.cm.cluster,07-04-2023,14:30:34
l:51,0,0,100,0,0,0,0,109000,24768,0,0,2520000000,118000000000,4715000000,123000000000,259,234,0,0,0,1.56,0.45,0.21,Apr-07,14:30:35,node25-004.cm.cluster,07-04-2023,14:30:35
l:52,0,0,100,0,0,0,0,100000,22080,0,0,2520000000,118000000000,4715000000,123000000000,268,268,0,0,3.0,1.56,0.45,0.21,Apr-07,14:30:36,node25-004.cm.cluster,07-04-2023,14:30:36
l:53,0,0,100,0,0,0,0,123000,22080,0,0,2520000000,118000000000,4715000000,123000000000,360,358,0,0,3.0,1.56,0.45,0.21,Apr-07,14:30:37,node25-004.cm.cluster,07-04-2023,14:30:37
l:54,0,0,100,0,0,0,33000,95000,22080,0,0,2520000000,118000000000,4715000000,123000000000,247,240,1.0,0,3.0,1.56,0.45,0.21,Apr-07,14:30:38,node25-004.cm.cluster,07-04-2023,14:30:38
l:55,0,0,100,0,0,0,0,76000,22080,0,0,2520000000,118000000000,4715000000,123000000000,245,246,0,0,3.0,1.44,0.44,0.21,Apr-07,14:30:39,node25-004.cm.cluster,07-04-2023,14:30:39
l:56,0,0,100,0,0,0,0,112000,22080,0,0,2520000000,118000000000,4715000000,123000000000,259,252,0,0,0,1.44,0.44,0.21,Apr-07,14:30:40,node25-004.cm.cluster,07-04-2023,14:30:40
l:57,0,0,100,0,0,0,0,84000,22080,0,0,2520000000,118000000000,4715000000,123000000000,293,318,0,0,3.0,1.44,0.44,0.21,Apr-07,14:30:41,node25-004.cm.cluster,07-04-2023,14:30:41
l:58,0,0,100,0,0,0,0,74000,22080,0,0,2520000000,118000000000,4715000000,123000000000,219,223,0,0,3.0,1.44,0.44,0.21,Apr-07,14:30:42,node25-004.cm.cluster,07-04-2023,14:30:42
l:59,0,0,100,0,0,0,0,107000,22080,0,0,2520000000,118000000000,4715000000,123000000000,263,257,0,0,3.0,1.44,0.44,0.21,Apr-07,14:30:43,node25-004.cm.cluster,07-04-2023,14:30:43
l:60,0,0,100,0,0,0,0,137000,22080,0,0,2520000000,118000000000,4715000000,123000000000,321,308,0,0,3.0,1.32,0.43,0.21,Apr-07,14:30:44,node25-004.cm.cluster,07-04-2023,14:30:44
l:61,0,0,99,0,0,0,754000,95000,190000,0,0,2520000000,118000000000,4715000000,123000000000,2193,2856,0,0,0,1.32,0.43,0.21,Apr-07,14:30:45,node25-004.cm.cluster,07-04-2023,14:30:45
l:62,0,0,100,0,0,0,0,122000,22080,0,0,2520000000,118000000000,4715000000,123000000000,297,275,0,0,3.0,1.32,0.43,0.21,Apr-07,14:30:46,node25-004.cm.cluster,07-04-2023,14:30:46
l:63,0,0,100,0,0,0,0,138000,22080,0,0,2520000000,118000000000,4715000000,123000000000,331,308,0,0,3.0,1.32,0.43,0.21,Apr-07,14:30:47,node25-004.cm.cluster,07-04-2023,14:30:47
l:64,0,0,100,0,0,0,33000,110000,22080,0,0,2520000000,118000000000,4715000000,123000000000,269,255,0,0,3.0,1.32,0.43,0.21,Apr-07,14:30:48,node25-004.cm.cluster,07-04-2023,14:30:48
l:65,0,0,100,0,0,0,0,141000,22080,0,0,2520000000,118000000000,4715000000,123000000000,427,407,0,0,3.0,1.22,0.43,0.21,Apr-07,14:30:49,node25-004.cm.cluster,07-04-2023,14:30:49
l:66,0,0,100,0,0,0,885000,125000,22080,0,0,2520000000,118000000000,4715000000,123000000000,287,280,0,0,0,1.22,0.43,0.21,Apr-07,14:30:50,node25-004.cm.cluster,07-04-2023,14:30:50
l:67,0,0,100,0,0,0,0,110000,22080,0,0,2520000000,118000000000,4715000000,123000000000,269,233,0,0,3.0,1.22,0.43,0.21,Apr-07,14:30:51,node25-004.cm.cluster,07-04-2023,14:30:51
l:68,0,0,100,0,0,0,0,135000,22080,0,0,2520000000,118000000000,4715000000,123000000000,293,245,0,0,3.0,1.22,0.43,0.21,Apr-07,14:30:52,node25-004.cm.cluster,07-04-2023,14:30:52
l:69,0,0,100,0,0,0,0,81000,22080,0,0,2520000000,118000000000,4715000000,123000000000,290,274,0,0,3.0,1.22,0.43,0.21,Apr-07,14:30:53,node25-004.cm.cluster,07-04-2023,14:30:53
l:70,0,0,100,0,0,0,0,109000,22080,0,0,2520000000,118000000000,4715000000,123000000000,243,207,0,0,3.0,1.12,0.42,0.21,Apr-07,14:30:54,node25-004.cm.cluster,07-04-2023,14:30:54
l:71,0,0,100,0,0,0,0,157000,22080,0,0,2520000000,118000000000,4715000000,123000000000,316,253,0,0,0,1.12,0.42,0.21,Apr-07,14:30:55,node25-004.cm.cluster,07-04-2023,14:30:55
l:72,0,0,100,0,0,0,0,71000,22080,0,0,2520000000,118000000000,4715000000,123000000000,187,185,0,0,3.0,1.12,0.42,0.21,Apr-07,14:30:56,node25-004.cm.cluster,07-04-2023,14:30:56
l:73,0,0,100,0,0,0,0,112000,22080,0,0,2520000000,118000000000,4715000000,123000000000,322,303,0,0,3.0,1.12,0.42,0.21,Apr-07,14:30:57,node25-004.cm.cluster,07-04-2023,14:30:57
l:74,0,0,100,0,0,0,0,109000,22080,0,0,2520000000,118000000000,4715000000,123000000000,255,221,0,0,3.0,1.12,0.42,0.21,Apr-07,14:30:58,node25-004.cm.cluster,07-04-2023,14:30:58
l:75,0,0,100,0,0,0,0,65000,22080,0,0,2520000000,118000000000,4715000000,123000000000,207,183,0,0,3.0,1.03,0.41,0.21,Apr-07,14:30:59,node25-004.cm.cluster,07-04-2023,14:30:59
l:76,0,0,100,0,0,0,66000,111000,30528,0,0,2520000000,118000000000,4715000000,123000000000,257,231,0,0,0,1.03,0.41,0.21,Apr-07,14:31:00,node25-004.cm.cluster,07-04-2023,14:31:00
l:77,0,0,100,0,0,0,0,99000,44608,0,0,2520000000,118000000000,4715000000,123000000000,307,295,0,0,3.0,1.03,0.41,0.21,Apr-07,14:31:01,node25-004.cm.cluster,07-04-2023,14:31:01
l:78,0,0,100,0,0,0,0,100000,22080,0,0,2520000000,118000000000,4715000000,123000000000,243,209,0,0,3.0,1.03,0.41,0.21,Apr-07,14:31:02,node25-004.cm.cluster,07-04-2023,14:31:02
l:79,0,0,100,0,0,0,0,109000,22080,0,0,2520000000,118000000000,4715000000,123000000000,255,237,0,0,3.0,1.03,0.41,0.21,Apr-07,14:31:03,node25-004.cm.cluster,07-04-2023,14:31:03
l:80,0,0,100,0,0,0,0,84000,22080,0,0,2520000000,118000000000,4715000000,123000000000,203,189,0,0,3.0,0.95,0.41,0.21,Apr-07,14:31:04,node25-004.cm.cluster,07-04-2023,14:31:04
l:81,0,0,100,0,0,0,0,103000,22080,0,0,2520000000,118000000000,4715000000,123000000000,277,264,0,0,0,0.95,0.41,0.21,Apr-07,14:31:05,node25-004.cm.cluster,07-04-2023,14:31:05
l:82,0,0,100,0,0,0,0,103000,22080,0,0,2520000000,118000000000,4715000000,123000000000,241,224,0,0,3.0,0.95,0.41,0.21,Apr-07,14:31:06,node25-004.cm.cluster,07-04-2023,14:31:06
l:83,0,0,100,0,0,0,0,107000,22080,0,0,2520000000,118000000000,4715000000,123000000000,242,214,0,0,3.0,0.95,0.41,0.21,Apr-07,14:31:07,node25-004.cm.cluster,07-04-2023,14:31:07
l:84,0,0,100,0,0,0,0,110000,22080,0,0,2520000000,118000000000,4715000000,123000000000,256,220,0,0,3.0,0.95,0.41,0.21,Apr-07,14:31:08,node25-004.cm.cluster,07-04-2023,14:31:08
l:85,0,0,100,0,0,0,0,119000,22080,0,0,2520000000,118000000000,4715000000,123000000000,358,328,0,0,3.0,0.87,0.40,0.20,Apr-07,14:31:09,node25-004.cm.cluster,07-04-2023,14:31:09
l:86,0,0,100,0,0,0,0,91000,22080,0,0,2520000000,118000000000,4715000000,123000000000,203,184,0,0,0,0.87,0.40,0.20,Apr-07,14:31:10,node25-004.cm.cluster,07-04-2023,14:31:10
l:87,0,0,100,0,0,0,0,96000,22080,0,0,2520000000,118000000000,4715000000,123000000000,240,208,0,0,3.0,0.87,0.40,0.20,Apr-07,14:31:11,node25-004.cm.cluster,07-04-2023,14:31:11
l:88,0,0,100,0,0,0,0,105000,22080,0,0,2520000000,118000000000,4715000000,123000000000,254,221,0,0,3.0,0.87,0.40,0.20,Apr-07,14:31:12,node25-004.cm.cluster,07-04-2023,14:31:12
l:89,0,0,100,0,0,0,0,129000,22080,0,0,2520000000,118000000000,4715000000,123000000000,381,341,0,0,3.0,0.87,0.40,0.20,Apr-07,14:31:13,node25-004.cm.cluster,07-04-2023,14:31:13
l:90,0,0,100,0,0,0,0,101000,22080,0,0,2520000000,118000000000,4715000000,123000000000,272,236,0,0,3.0,0.80,0.39,0.20,Apr-07,14:31:14,node25-004.cm.cluster,07-04-2023,14:31:14
l:91,0,0,100,0,0,0,590000,110000,30528,0,0,2520000000,118000000000,4715000000,123000000000,306,260,0,0,0,0.80,0.39,0.20,Apr-07,14:31:15,node25-004.cm.cluster,07-04-2023,14:31:15
l:92,0,0,100,0,0,0,0,215000,113000,0,0,2520000000,118000000000,4715000000,123000000000,441,527,0,0,6.0,0.80,0.39,0.20,Apr-07,14:31:16,node25-004.cm.cluster,07-04-2023,14:31:16
l:93,0,0,100,0,0,0,0,117000,30528,0,0,2520000000,118000000000,4715000000,123000000000,353,332,0,0,3.0,0.80,0.39,0.20,Apr-07,14:31:17,node25-004.cm.cluster,07-04-2023,14:31:17
