l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄net/total┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node25-018.cm.cluster,07-04-2023,14:29:46
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node25-018.cm.cluster,07-04-2023,14:29:46
l:2,38,4,57,0,0,5005000,2728000,0,0,144,416,2461000000,104000000000,18900000000.0,122000000000,4426,28000,0,0,4.6,0,0.01,0.05,Apr-07,14:29:46,node25-018.cm.cluster,07-04-2023,14:29:46
l:3,0,0,100,0,0,0,0,129000,77376,0,0,2462000000,104000000000,18900000000.0,122000000000,332,285,0,0,3.0,0,0.01,0.05,Apr-07,14:29:47,node25-018.cm.cluster,07-04-2023,14:29:47
l:4,0,0,100,0,0,0,0,114000,22080,0,0,2462000000,104000000000,18900000000.0,122000000000,236,200,0,0,0,0,0.01,0.05,Apr-07,14:29:48,node25-018.cm.cluster,07-04-2023,14:29:48
l:5,0,0,100,0,0,0,0,100000,22080,0,0,2462000000,104000000000,18900000000.0,122000000000,245,216,0,0,3.0,0,0.01,0.05,Apr-07,14:29:49,node25-018.cm.cluster,07-04-2023,14:29:49
l:6,0,0,100,0,0,0,0,135000,30528,0,0,2462000000,104000000000,18900000000.0,122000000000,392,354,0,0,3.0,0,0.01,0.05,Apr-07,14:29:50,node25-018.cm.cluster,07-04-2023,14:29:50
l:7,0,0,100,0,0,0,0,111000,22080,0,0,2462000000,104000000000,18900000000.0,122000000000,270,223,0,0,3.0,0,0.01,0.05,Apr-07,14:29:51,node25-018.cm.cluster,07-04-2023,14:29:51
l:8,0,0,100,0,0,0,0,123000,22080,0,0,2462000000,104000000000,18900000000.0,122000000000,280,235,0,0,3.0,0,0.01,0.05,Apr-07,14:29:52,node25-018.cm.cluster,07-04-2023,14:29:52
l:9,0,0,100,0,0,0,131000,124000,22080,0,0,2462000000,104000000000,18900000000.0,122000000000,265,232,0,0,0,0,0.01,0.05,Apr-07,14:29:53,node25-018.cm.cluster,07-04-2023,14:29:53
l:10,0,0,100,0,0,0,0,88000,22080,0,0,2462000000,104000000000,18900000000.0,122000000000,293,289,0,0,3.0,0,0.01,0.05,Apr-07,14:29:54,node25-018.cm.cluster,07-04-2023,14:29:54
l:11,0,0,100,0,0,0,0,104000,24768,0,0,2462000000,104000000000,18900000000.0,122000000000,241,218,0,0,3.0,0,0.01,0.05,Apr-07,14:29:55,node25-018.cm.cluster,07-04-2023,14:29:55
l:12,0,0,100,0,0,0,295000,128000,22080,0,0,2462000000,104000000000,18900000000.0,122000000000,318,287,0,0,4.0,0,0.01,0.05,Apr-07,14:29:56,node25-018.cm.cluster,07-04-2023,14:29:56
l:13,0,0,100,0,0,0,0,93000,22080,0,0,2462000000,104000000000,18900000000.0,122000000000,252,246,0,0,3.0,0,0.01,0.05,Apr-07,14:29:57,node25-018.cm.cluster,07-04-2023,14:29:57
l:14,0,0,100,0,0,0,0,104000,22080,0,0,2462000000,104000000000,18900000000.0,122000000000,313,328,0,0,0,0,0.01,0.05,Apr-07,14:29:58,node25-018.cm.cluster,07-04-2023,14:29:58
l:15,0,0,100,0,0,0,0,90000,22080,0,0,2462000000,104000000000,18900000000.0,122000000000,232,237,0,0,3.0,0,0.01,0.05,Apr-07,14:29:59,node25-018.cm.cluster,07-04-2023,14:29:59
l:16,0,0,100,0,0,0,0,81000,22080,0,0,2462000000,104000000000,18900000000.0,122000000000,236,240,0,0,3.0,0,0.01,0.05,Apr-07,14:30:00,node25-018.cm.cluster,07-04-2023,14:30:00
l:17,0,0,100,0,0,0,197000,100000,22080,0,0,2462000000,104000000000,18900000000.0,122000000000,276,298,0,0,3.0,0,0.01,0.05,Apr-07,14:30:01,node25-018.cm.cluster,07-04-2023,14:30:01
l:18,0,0,100,0,0,0,0,100000,22080,0,0,2462000000,104000000000,18900000000.0,122000000000,352,378,0,0,3.0,0,0.01,0.05,Apr-07,14:30:02,node25-018.cm.cluster,07-04-2023,14:30:02
l:19,0,0,100,0,0,0,98000,104000,22080,0,0,2462000000,104000000000,18900000000.0,122000000000,283,326,0,0,0,0,0.01,0.05,Apr-07,14:30:03,node25-018.cm.cluster,07-04-2023,14:30:03
l:20,0,0,100,0,0,0,0,95000,22080,0,0,2462000000,104000000000,18900000000.0,122000000000,271,283,0,0,3.0,0,0.01,0.05,Apr-07,14:30:04,node25-018.cm.cluster,07-04-2023,14:30:04
l:21,0,0,100,0,0,0,0,120000,26304,0,0,2462000000,104000000000,18900000000.0,122000000000,301,305,0,0,3.0,0,0.01,0.05,Apr-07,14:30:05,node25-018.cm.cluster,07-04-2023,14:30:05
l:22,2,2,96,0,0,0,0,652000,267000,0,0,2950000000,104000000000,18900000000.0,122000000000,13000,39000,18,0,142,0,0.01,0.05,Apr-07,14:30:06,node25-018.cm.cluster,07-04-2023,14:30:06
l:23,37,6,56,0,0,0,0,133000,37000,0,0,3258000000,103000000000,18900000000.0,121000000000,37000,386000,18,0,849,0,0.01,0.05,Apr-07,14:30:07,node25-018.cm.cluster,07-04-2023,14:30:07
l:24,40,8,52,0,0,0,0,109000,51904,0,0,3262000000,103000000000,18900000000.0,121000000000,39000,578000,18,0,0,0,0.01,0.05,Apr-07,14:30:08,node25-018.cm.cluster,07-04-2023,14:30:08
l:25,39,9,51,0,0,0,0,107000,22080,0,0,3261000000,103000000000,18900000000.0,121000000000,42000,662000,18,0,3.0,0.64,0.15,0.09,Apr-07,14:30:09,node25-018.cm.cluster,07-04-2023,14:30:09
l:26,40,8,52,0,0,0,0,119000,22080,0,0,3261000000,103000000000,18900000000.0,121000000000,40000,594000,102,0,3.0,0.64,0.15,0.09,Apr-07,14:30:10,node25-018.cm.cluster,07-04-2023,14:30:10
l:27,40,8,52,0,0,0,0,107000,22080,0,0,3261000000,103000000000,18900000000.0,121000000000,41000,606000,18,0,3.0,0.64,0.15,0.09,Apr-07,14:30:11,node25-018.cm.cluster,07-04-2023,14:30:11
l:28,40,9,51,0,0,0,0,90000,22080,0,0,3261000000,103000000000,18900000000.0,121000000000,41000,622000,18,0,3.0,0.64,0.15,0.09,Apr-07,14:30:12,node25-018.cm.cluster,07-04-2023,14:30:12
l:29,40,8,52,0,0,0,131000,104000,44608,0,0,3261000000,103000000000,18900000000.0,121000000000,40000,602000,18,0,0,0.64,0.15,0.09,Apr-07,14:30:13,node25-018.cm.cluster,07-04-2023,14:30:13
l:30,40,9,52,0,0,0,0,103000,22080,0,0,3261000000,103000000000,18900000000.0,121000000000,41000,607000,34,0,3.0,3.07,0.66,0.25,Apr-07,14:30:14,node25-018.cm.cluster,07-04-2023,14:30:14
