l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄net/total┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node25-015.cm.cluster,07-04-2023,14:29:46
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node25-015.cm.cluster,07-04-2023,14:29:46
l:47,0,0,100,0,0,0,0,124000,22080,0,0,2450000000,95500000000.0,27500000000.0,123000000000,314,289,0,0,3.0,2.16,0.58,0.23,Apr-07,14:30:31,node25-015.cm.cluster,07-04-2023,14:30:31
l:48,0,0,100,0,0,0,0,101000,30528,0,0,2450000000,95500000000.0,27500000000.0,123000000000,266,268,0,0,3.0,1.98,0.57,0.23,Apr-07,14:30:32,node25-015.cm.cluster,07-04-2023,14:30:32
l:49,0,0,100,0,0,0,0,131000,22080,0,0,2450000000,95500000000.0,27500000000.0,123000000000,290,274,0,0,0,1.98,0.57,0.23,Apr-07,14:30:33,node25-015.cm.cluster,07-04-2023,14:30:33
l:50,0,0,100,0,0,0,0,104000,22080,0,0,2450000000,95500000000.0,27500000000.0,123000000000,282,324,0,0,3.0,1.98,0.57,0.23,Apr-07,14:30:34,node25-015.cm.cluster,07-04-2023,14:30:34
l:51,0,0,100,0,0,0,0,108000,22080,0,0,2450000000,95500000000.0,27500000000.0,123000000000,286,256,0,0,3.0,1.98,0.57,0.23,Apr-07,14:30:35,node25-015.cm.cluster,07-04-2023,14:30:35
l:52,0,0,100,0,0,0,0,104000,22080,0,0,2450000000,95500000000.0,27500000000.0,123000000000,268,267,0,0,3.0,1.98,0.57,0.23,Apr-07,14:30:36,node25-015.cm.cluster,07-04-2023,14:30:36
l:53,0,0,100,0,0,0,33000,124000,24768,0,0,2450000000,95500000000.0,27500000000.0,123000000000,306,288,0,0,3.0,1.83,0.56,0.23,Apr-07,14:30:37,node25-015.cm.cluster,07-04-2023,14:30:37
l:54,0,0,100,0,0,0,197000,90000,22080,0,0,2450000000,95500000000.0,27500000000.0,123000000000,299,340,0,0,0,1.83,0.56,0.23,Apr-07,14:30:38,node25-015.cm.cluster,07-04-2023,14:30:38
l:55,0,0,100,0,0,0,0,76000,22080,0,0,2450000000,95500000000.0,27500000000.0,123000000000,232,258,0,0,3.0,1.83,0.56,0.23,Apr-07,14:30:39,node25-015.cm.cluster,07-04-2023,14:30:39
l:56,0,0,100,0,0,0,0,117000,22080,0,0,2450000000,95500000000.0,27500000000.0,123000000000,278,262,1.0,0,3.0,1.83,0.56,0.23,Apr-07,14:30:40,node25-015.cm.cluster,07-04-2023,14:30:40
l:57,0,0,100,0,0,0,0,79000,22080,0,0,2450000000,95500000000.0,27500000000.0,123000000000,229,240,0,0,3.0,1.83,0.56,0.23,Apr-07,14:30:41,node25-015.cm.cluster,07-04-2023,14:30:41
l:58,0,0,100,0,0,0,98000,79000,22080,0,0,2450000000,95500000000.0,27500000000.0,123000000000,270,328,0,0,3.0,1.68,0.55,0.23,Apr-07,14:30:42,node25-015.cm.cluster,07-04-2023,14:30:42
l:59,0,0,100,0,0,0,0,107000,22080,0,0,2450000000,95500000000.0,27500000000.0,123000000000,235,226,0,0,0,1.68,0.55,0.23,Apr-07,14:30:43,node25-015.cm.cluster,07-04-2023,14:30:43
l:60,0,0,100,0,0,0,0,137000,22080,0,0,2450000000,95500000000.0,27500000000.0,123000000000,320,318,0,0,3.0,1.68,0.55,0.23,Apr-07,14:30:44,node25-015.cm.cluster,07-04-2023,14:30:44
l:61,0,0,100,0,0,0,0,86000,22080,0,0,2450000000,95500000000.0,27500000000.0,123000000000,251,245,0,0,3.0,1.68,0.55,0.23,Apr-07,14:30:45,node25-015.cm.cluster,07-04-2023,14:30:45
l:62,0,0,100,0,0,0,655000,122000,22080,0,0,2450000000,95500000000.0,27500000000.0,123000000000,338,376,0,0,3.0,1.68,0.55,0.23,Apr-07,14:30:46,node25-015.cm.cluster,07-04-2023,14:30:46
l:63,1,0,99,0,0,0,33000,147000,191000,0,0,2450000000,95500000000.0,27500000000.0,123000000000,2940,4520,0,0,3.0,1.54,0.54,0.23,Apr-07,14:30:47,node25-015.cm.cluster,07-04-2023,14:30:47
l:64,0,0,100,0,0,0,0,105000,22080,0,0,2449000000,95500000000.0,27500000000.0,123000000000,678,1739,0,0,0,1.54,0.54,0.23,Apr-07,14:30:48,node25-015.cm.cluster,07-04-2023,14:30:48
l:65,0,0,100,0,0,0,0,145000,22080,0,0,2449000000,95500000000.0,27500000000.0,123000000000,364,353,0,0,3.0,1.54,0.54,0.23,Apr-07,14:30:49,node25-015.cm.cluster,07-04-2023,14:30:49
l:66,0,0,100,0,0,0,0,125000,22080,0,0,2448000000,95500000000.0,27500000000.0,123000000000,372,385,0,0,3.0,1.54,0.54,0.23,Apr-07,14:30:50,node25-015.cm.cluster,07-04-2023,14:30:50
l:67,0,0,100,0,0,0,0,100000,22080,0,0,2448000000,95500000000.0,27500000000.0,123000000000,278,259,0,0,3.0,1.54,0.54,0.23,Apr-07,14:30:51,node25-015.cm.cluster,07-04-2023,14:30:51
l:68,0,0,100,0,0,0,0,135000,22080,0,0,2448000000,95500000000.0,27500000000.0,123000000000,324,303,0,0,3.0,1.42,0.53,0.23,Apr-07,14:30:52,node25-015.cm.cluster,07-04-2023,14:30:52
l:69,0,0,100,0,0,0,0,90000,22080,0,0,2448000000,95500000000.0,27500000000.0,123000000000,231,237,0,0,0,1.42,0.53,0.23,Apr-07,14:30:53,node25-015.cm.cluster,07-04-2023,14:30:53
l:70,0,0,100,0,0,0,0,109000,22080,0,0,2448000000,95500000000.0,27500000000.0,123000000000,288,332,0,0,3.0,1.42,0.53,0.23,Apr-07,14:30:54,node25-015.cm.cluster,07-04-2023,14:30:54
l:71,0,0,100,0,0,0,0,153000,22080,0,0,2448000000,95500000000.0,27500000000.0,123000000000,356,303,0,0,3.0,1.42,0.53,0.23,Apr-07,14:30:55,node25-015.cm.cluster,07-04-2023,14:30:55
l:72,0,0,100,0,0,0,885000,76000,22080,0,0,2448000000,95500000000.0,27500000000.0,123000000000,237,237,0,0,3.0,1.42,0.53,0.23,Apr-07,14:30:56,node25-015.cm.cluster,07-04-2023,14:30:56
l:73,0,0,100,0,0,0,0,112000,22080,0,0,2448000000,95500000000.0,27500000000.0,123000000000,251,227,0,0,3.0,1.31,0.52,0.22,Apr-07,14:30:57,node25-015.cm.cluster,07-04-2023,14:30:57
l:74,0,0,100,0,0,0,0,112000,44608,0,0,2448000000,95500000000.0,27500000000.0,123000000000,379,316,0,0,0,1.31,0.52,0.22,Apr-07,14:30:58,node25-015.cm.cluster,07-04-2023,14:30:58
l:75,0,0,100,0,0,0,0,65000,22080,0,0,2448000000,95500000000.0,27500000000.0,123000000000,201,203,0,0,3.0,1.31,0.52,0.22,Apr-07,14:30:59,node25-015.cm.cluster,07-04-2023,14:30:59
l:76,0,0,100,0,0,0,0,105000,22080,0,0,2448000000,95500000000.0,27500000000.0,123000000000,252,221,0,0,3.0,1.31,0.52,0.22,Apr-07,14:31:00,node25-015.cm.cluster,07-04-2023,14:31:00
l:77,0,0,100,0,0,0,0,100000,22080,0,0,2448000000,95500000000.0,27500000000.0,123000000000,253,220,0,0,3.0,1.31,0.52,0.22,Apr-07,14:31:01,node25-015.cm.cluster,07-04-2023,14:31:01
l:78,0,0,100,0,0,0,0,96000,30528,0,0,2448000000,95500000000.0,27500000000.0,123000000000,266,289,0,0,3.0,1.20,0.51,0.22,Apr-07,14:31:02,node25-015.cm.cluster,07-04-2023,14:31:02
l:79,0,0,100,0,0,0,0,114000,22080,0,0,2448000000,95500000000.0,27500000000.0,123000000000,241,223,0,0,0,1.20,0.51,0.22,Apr-07,14:31:03,node25-015.cm.cluster,07-04-2023,14:31:03
l:80,0,0,100,0,0,0,0,79000,22080,0,0,2448000000,95500000000.0,27500000000.0,123000000000,185,190,0,0,3.0,1.20,0.51,0.22,Apr-07,14:31:04,node25-015.cm.cluster,07-04-2023,14:31:04
l:81,0,0,100,0,0,0,0,108000,22080,0,0,2448000000,95500000000.0,27500000000.0,123000000000,237,201,0,0,3.0,1.20,0.51,0.22,Apr-07,14:31:05,node25-015.cm.cluster,07-04-2023,14:31:05
l:82,0,0,100,0,0,0,0,98000,22080,0,0,2448000000,95500000000.0,27500000000.0,123000000000,284,302,0,0,3.0,1.20,0.51,0.22,Apr-07,14:31:06,node25-015.cm.cluster,07-04-2023,14:31:06
l:83,0,0,100,0,0,0,0,112000,22080,0,0,2448000000,95500000000.0,27500000000.0,123000000000,248,219,0,0,3.0,1.11,0.50,0.22,Apr-07,14:31:07,node25-015.cm.cluster,07-04-2023,14:31:07
l:84,0,0,100,0,0,0,66000,105000,51904,0,0,2448000000,95500000000.0,27500000000.0,123000000000,257,255,0,0,1.0,1.11,0.50,0.22,Apr-07,14:31:08,node25-015.cm.cluster,07-04-2023,14:31:08
l:85,0,0,100,0,0,0,0,124000,22080,0,0,2448000000,95500000000.0,27500000000.0,123000000000,284,264,0,0,3.0,1.11,0.50,0.22,Apr-07,14:31:09,node25-015.cm.cluster,07-04-2023,14:31:09
l:86,0,0,100,0,0,0,0,91000,22080,0,0,2448000000,95500000000.0,27500000000.0,123000000000,270,284,0,0,3.0,1.11,0.50,0.22,Apr-07,14:31:10,node25-015.cm.cluster,07-04-2023,14:31:10
l:87,0,0,100,0,0,0,0,91000,22080,0,0,2448000000,95500000000.0,27500000000.0,123000000000,233,208,0,0,3.0,1.11,0.50,0.22,Apr-07,14:31:11,node25-015.cm.cluster,07-04-2023,14:31:11
l:88,0,0,100,0,0,0,0,110000,22080,0,0,2448000000,95500000000.0,27500000000.0,123000000000,263,242,0,0,3.0,1.02,0.50,0.22,Apr-07,14:31:12,node25-015.cm.cluster,07-04-2023,14:31:12
l:89,0,0,100,0,0,0,0,120000,22080,0,0,2448000000,95500000000.0,27500000000.0,123000000000,273,232,0,0,0,1.02,0.50,0.22,Apr-07,14:31:13,node25-015.cm.cluster,07-04-2023,14:31:13
l:90,0,0,100,0,0,0,0,106000,22080,0,0,2448000000,95500000000.0,27500000000.0,123000000000,328,326,0,0,3.0,1.02,0.50,0.22,Apr-07,14:31:14,node25-015.cm.cluster,07-04-2023,14:31:14
l:91,0,0,100,0,0,0,0,114000,22080,0,0,2448000000,95500000000.0,27500000000.0,123000000000,321,239,0,0,3.0,1.02,0.50,0.22,Apr-07,14:31:15,node25-015.cm.cluster,07-04-2023,14:31:15
l:92,0,0,100,0,0,0,1049000,234000,131000,0,0,2448000000,95500000000.0,27500000000.0,123000000000,548,674,0,0,4.0,1.02,0.50,0.22,Apr-07,14:31:16,node25-015.cm.cluster,07-04-2023,14:31:16
l:93,0,0,100,0,0,0,0,116000,30528,0,0,2448000000,95500000000.0,27500000000.0,123000000000,292,248,0,0,3.0,0.94,0.49,0.22,Apr-07,14:31:17,node25-015.cm.cluster,07-04-2023,14:31:17
l:94,0,0,100,0,0,0,0,136000,22080,0,0,2448000000,95500000000.0,27500000000.0,123000000000,344,340,0,0,0,0.94,0.49,0.22,Apr-07,14:31:18,node25-015.cm.cluster,07-04-2023,14:31:18
l:95,0,0,100,0,0,0,0,140000,30528,0,0,2448000000,95500000000.0,27500000000.0,123000000000,368,321,0,0,3.0,0.94,0.49,0.22,Apr-07,14:31:19,node25-015.cm.cluster,07-04-2023,14:31:19
