l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node27-012.cm.cluster,16-04-2023,11:30:46
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node27-012.cm.cluster,16-04-2023,11:30:46
l:2,38,5,57,0,0,10000000,3770000,0,0,0,0,0,56,2587000000,115000000000,7569000000,123000000000,4189,3697,0,0,3,5,5,4,Apr-16,11:30:46,0,16-04-2023,11:30:46
l:3,0,0,100,0,0,0,0,91000,10000,20992,0,0,0,2587000000,115000000000,7569000000,123000000000,276,258,0,0,3,5,5,4,Apr-16,11:30:47,0,16-04-2023,11:30:47
l:4,0,0,100,0,0,0,0,111000,57280,0,0,0,0,2587000000,115000000000,7569000000,123000000000,1328,1552,7,0,3,5,5,4,Apr-16,11:30:48,0,16-04-2023,11:30:48
l:5,0,0,100,0,0,0,0,107000,188000,0,14592,0,0,2586000000,115000000000,7569000000,123000000000,1974,5084,2,0,3,5,5,4,Apr-16,11:30:49,0,16-04-2023,11:30:49
l:6,0,0,100,0,0,0,492000,100000,22976,0,0,0,0,2586000000,115000000000,7569000000,123000000000,292,444,0,0,0,4,5,4,Apr-16,11:30:50,0,16-04-2023,11:30:50
l:7,0,0,100,0,0,0,0,104000,22976,0,0,0,0,2586000000,115000000000,7569000000,123000000000,250,223,0,0,3,4,5,4,Apr-16,11:30:51,0,16-04-2023,11:30:51
l:8,0,0,100,0,0,0,0,93000,22976,0,0,0,0,2586000000,115000000000,7569000000,123000000000,226,210,0,0,3,4,5,4,Apr-16,11:30:52,0,16-04-2023,11:30:52
l:9,0,0,100,0,0,0,0,81000,22976,0,0,0,0,2585000000,115000000000,7569000000,123000000000,253,265,0,0,3,4,5,4,Apr-16,11:30:53,0,16-04-2023,11:30:53
l:10,0,0,100,0,0,0,0,107000,22976,0,0,0,0,2585000000,115000000000,7569000000,123000000000,244,222,0,0,3,4,5,4,Apr-16,11:30:54,0,16-04-2023,11:30:54
l:11,0,0,100,0,0,0,0,105000,22976,0,0,0,0,2585000000,115000000000,7569000000,123000000000,240,207,0,0,0,4,5,4,Apr-16,11:30:55,0,16-04-2023,11:30:55
