l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node29-015.cm.cluster,19-04-2023,15:02:23
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node29-015.cm.cluster,19-04-2023,15:02:23
l:2,31,6,63,0,0,73000,3252000,0,0,0,0,0,8,2506000000,120000000000,3166000000,123000000000,6927,1461,0,0,2.6,0,0.02,0.07,Apr-19,15:02:23,node29-015.cm.cluster,19-04-2023,15:02:23
l:3,0,0,100,0,0,0,0,93000,10000,0,0,0,0,2507000000,120000000000,3166000000,123000000000,194,226,0,0,0,0,0.02,0.07,Apr-19,15:02:24,node29-015.cm.cluster,19-04-2023,15:02:24
l:4,0,0,100,0,0,0,0,110000,22976,20992,0,0,0,2507000000,120000000000,3166000000,123000000000,324,328,0,0,3.0,0,0.02,0.07,Apr-19,15:02:25,node29-015.cm.cluster,19-04-2023,15:02:25
l:5,0,0,100,0,0,0,0,113000,27200,0,0,0,0,2507000000,120000000000,3166000000,123000000000,240,212,0,0,3.0,0,0.02,0.07,Apr-19,15:02:26,node29-015.cm.cluster,19-04-2023,15:02:26
l:6,0,0,100,0,0,0,0,125000,38592,0,0,0,0,2507000000,120000000000,3166000000,123000000000,273,230,0,0,3.0,0,0.02,0.07,Apr-19,15:02:27,node29-015.cm.cluster,19-04-2023,15:02:27
l:7,0,0,100,0,0,0,0,143000,22976,0,0,0,0,2507000000,120000000000,3166000000,123000000000,318,266,0,0,3.0,0,0.02,0.07,Apr-19,15:02:28,node29-015.cm.cluster,19-04-2023,15:02:28
l:8,0,0,100,0,0,0,0,99000,22976,0,0,0,0,2507000000,120000000000,3166000000,123000000000,251,258,0,0,0,0,0.02,0.07,Apr-19,15:02:29,node29-015.cm.cluster,19-04-2023,15:02:29
l:9,0,0,100,0,0,0,0,144000,22976,0,0,0,0,2507000000,120000000000,3166000000,123000000000,313,262,0,0,3.0,0,0.02,0.07,Apr-19,15:02:30,node29-015.cm.cluster,19-04-2023,15:02:30
l:10,0,0,100,0,0,0,0,177000,22976,0,0,0,0,2507000000,120000000000,3166000000,123000000000,351,272,0,0,3.0,0,0.02,0.07,Apr-19,15:02:31,node29-015.cm.cluster,19-04-2023,15:02:31
l:11,0,0,100,0,0,0,0,75000,22976,0,0,0,0,2507000000,120000000000,3166000000,123000000000,197,182,0,0,3.0,0,0.02,0.07,Apr-19,15:02:32,node29-015.cm.cluster,19-04-2023,15:02:32
l:12,0,0,100,0,0,0,459000,142000,22976,20992,0,0,0,2507000000,120000000000,3166000000,123000000000,364,344,0,0,3.0,0,0.02,0.07,Apr-19,15:02:33,node29-015.cm.cluster,19-04-2023,15:02:33
l:13,0,0,100,0,0,0,0,146000,22976,0,0,0,0,2507000000,120000000000,3166000000,123000000000,276,246,0,0,0,0,0.02,0.07,Apr-19,15:02:34,node29-015.cm.cluster,19-04-2023,15:02:34
l:14,0,0,100,0,0,0,0,95000,22976,0,0,0,0,2507000000,120000000000,3166000000,123000000000,218,186,0,0,3.0,0,0.02,0.07,Apr-19,15:02:35,node29-015.cm.cluster,19-04-2023,15:02:35
l:15,0,0,100,0,0,0,0,122000,22976,0,0,0,0,2507000000,120000000000,3166000000,123000000000,268,221,0,0,3.0,0,0.02,0.07,Apr-19,15:02:36,node29-015.cm.cluster,19-04-2023,15:02:36
l:16,0,0,100,0,0,0,0,110000,22976,0,0,0,0,2507000000,120000000000,3166000000,123000000000,291,294,0,0,3.0,0,0.02,0.07,Apr-19,15:02:37,node29-015.cm.cluster,19-04-2023,15:02:37
l:17,6,3,90,0,0,0,0,1783000,185000,0,0,0,0,5476000000,117000000000,3166000000,120000000000,8221,35000,131,0,847,0,0.02,0.07,Apr-19,15:02:38,node29-015.cm.cluster,19-04-2023,15:02:38
l:18,98,1,1,0,0,0,0,112000,78000,0,0,0,0,5477000000,117000000000,3167000000,120000000000,45000,36000,228,0,0,0,0.02,0.07,Apr-19,15:02:39,node29-015.cm.cluster,19-04-2023,15:02:39
l:19,99,1,0,0,0,0,0,114000,22976,0,0,0,0,5477000000,117000000000,3167000000,120000000000,45000,32000,180,0,3.0,0,0.02,0.07,Apr-19,15:02:40,node29-015.cm.cluster,19-04-2023,15:02:40
l:20,99,1,0,0,0,0,0,72000,31424,0,0,0,0,5476000000,117000000000,3167000000,120000000000,45000,32000,78,0,3.0,0,0.02,0.07,Apr-19,15:02:41,node29-015.cm.cluster,19-04-2023,15:02:41
l:21,99,1,0,0,0,0,0,95000,22976,0,0,0,0,5476000000,117000000000,3167000000,120000000000,45000,33000,301,0,3.0,0,0.02,0.07,Apr-19,15:02:42,node29-015.cm.cluster,19-04-2023,15:02:42
l:22,99,1,0,0,0,0,0,142000,22976,0,0,0,0,5476000000,117000000000,3167000000,120000000000,45000,32000,312,0,3.0,5.69,1.20,0.45,Apr-19,15:02:43,node29-015.cm.cluster,19-04-2023,15:02:43
l:23,99,1,0,0,0,0,0,81000,22976,0,0,0,0,5476000000,117000000000,3167000000,120000000000,45000,32000,222,0,0,5.69,1.20,0.45,Apr-19,15:02:44,node29-015.cm.cluster,19-04-2023,15:02:44
l:24,99,1,0,0,0,0,66000,84000,22976,20992,0,0,0,5476000000,117000000000,3167000000,120000000000,45000,33000,170,0,4.0,5.69,1.20,0.45,Apr-19,15:02:45,node29-015.cm.cluster,19-04-2023,15:02:45
l:25,99,1,0,0,0,0,0,138000,25664,0,0,0,0,5476000000,117000000000,3167000000,120000000000,45000,32000,195,0,3.0,5.69,1.20,0.45,Apr-19,15:02:46,node29-015.cm.cluster,19-04-2023,15:02:46
l:26,99,1,0,0,0,0,164000,93000,22976,0,0,0,0,5476000000,117000000000,3167000000,120000000000,45000,32000,142,0,4.0,5.69,1.20,0.45,Apr-19,15:02:47,node29-015.cm.cluster,19-04-2023,15:02:47
l:27,99,1,0,0,0,0,0,44000,22976,0,0,0,0,5476000000,117000000000,3167000000,120000000000,44000,32000,244,0,3.0,22.9,4.85,1.64,Apr-19,15:02:48,node29-015.cm.cluster,19-04-2023,15:02:48
l:28,99,1,0,0,0,0,0,132000,45504,0,0,0,0,5476000000,117000000000,3167000000,120000000000,44000,32000,190,0,0,22.9,4.85,1.64,Apr-19,15:02:49,node29-015.cm.cluster,19-04-2023,15:02:49
l:29,99,1,0,0,0,0,0,155000,22976,0,0,0,0,5476000000,117000000000,3167000000,120000000000,45000,32000,323,0,3.0,22.9,4.85,1.64,Apr-19,15:02:50,node29-015.cm.cluster,19-04-2023,15:02:50
l:30,99,1,0,0,0,0,0,52000,22976,0,0,0,0,5476000000,117000000000,3167000000,120000000000,45000,32000,253,0,3.0,22.9,4.85,1.64,Apr-19,15:02:51,node29-015.cm.cluster,19-04-2023,15:02:51
l:31,99,1,0,0,0,0,0,122000,22976,0,0,0,0,5476000000,117000000000,3167000000,120000000000,45000,32000,167,0,3.0,22.9,4.85,1.64,Apr-19,15:02:52,node29-015.cm.cluster,19-04-2023,15:02:52
l:32,99,1,0,0,0,0,0,90000,22976,0,0,0,0,5476000000,117000000000,3167000000,120000000000,45000,33000,225,0,3.0,40.5,8.80,2.93,Apr-19,15:02:53,node29-015.cm.cluster,19-04-2023,15:02:53
l:33,99,1,0,0,0,0,0,148000,67520,0,14592,0,0,5476000000,117000000000,3167000000,120000000000,47000,33000,309,0,0,40.5,8.80,2.93,Apr-19,15:02:54,node29-015.cm.cluster,19-04-2023,15:02:54
l:34,99,1,0,0,0,0,0,126000,22976,0,0,0,0,5476000000,117000000000,3167000000,120000000000,46000,33000,180,0,3.0,40.5,8.80,2.93,Apr-19,15:02:55,node29-015.cm.cluster,19-04-2023,15:02:55
l:35,99,1,0,0,0,0,0,77000,31424,0,0,0,0,5476000000,117000000000,3167000000,120000000000,48000,32000,237,0,3.0,40.5,8.80,2.93,Apr-19,15:02:56,node29-015.cm.cluster,19-04-2023,15:02:56
l:36,98,1,1,0,0,0,459000,145000,22976,0,0,0,0,5476000000,117000000000,3167000000,120000000000,47000,33000,374,0,3.0,40.5,8.80,2.93,Apr-19,15:02:57,node29-015.cm.cluster,19-04-2023,15:02:57
l:37,99,1,0,0,0,0,0,112000,22976,0,0,0,0,5476000000,117000000000,3167000000,120000000000,46000,32000,206,0,3.0,63.3,14.1,4.66,Apr-19,15:02:58,node29-015.cm.cluster,19-04-2023,15:02:58
l:38,99,1,0,0,0,0,0,85000,22976,0,0,0,0,5476000000,117000000000,3167000000,120000000000,46000,32000,117,0,0,63.3,14.1,4.66,Apr-19,15:02:59,node29-015.cm.cluster,19-04-2023,15:02:59
l:39,99,1,0,0,0,0,0,152000,22976,0,0,0,0,5476000000,117000000000,3167000000,120000000000,45000,33000,262,0,3.0,63.3,14.1,4.66,Apr-19,15:03:00,node29-015.cm.cluster,19-04-2023,15:03:00
l:40,99,1,0,0,0,0,0,112000,22976,20992,0,0,0,5475000000,117000000000,3167000000,120000000000,45000,32000,267,0,3.0,63.3,14.1,4.66,Apr-19,15:03:01,node29-015.cm.cluster,19-04-2023,15:03:01
l:41,99,1,0,0,0,0,0,76000,22976,0,0,0,0,5475000000,117000000000,3167000000,120000000000,45000,32000,194,0,3.0,63.3,14.1,4.66,Apr-19,15:03:02,node29-015.cm.cluster,19-04-2023,15:03:02
l:42,99,1,0,0,0,0,328000,119000,22976,0,0,0,0,5475000000,117000000000,3167000000,120000000000,45000,32000,195,0,3.0,75.7,17.4,5.81,Apr-19,15:03:03,node29-015.cm.cluster,19-04-2023,15:03:03
l:43,99,1,0,0,0,0,0,107000,22976,0,0,0,0,5475000000,117000000000,3167000000,120000000000,45000,32000,224,0,0,75.7,17.4,5.81,Apr-19,15:03:04,node29-015.cm.cluster,19-04-2023,15:03:04
l:44,99,1,0,0,0,0,0,81000,22976,0,0,0,0,5475000000,117000000000,3167000000,120000000000,45000,33000,317,0,3.0,75.7,17.4,5.81,Apr-19,15:03:05,node29-015.cm.cluster,19-04-2023,15:03:05
