l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node27-012.cm.cluster,16-04-2023,11:58:17
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node27-012.cm.cluster,16-04-2023,11:58:17
l:2,38,5,57,0,0,10000000,3770000,0,0,0,0,0,56,2596000000,115000000000,7569000000,122000000000,4189,3696,0,0,3,0,0,2,Apr-16,11:58:17,node27-012.cm.cluster,16-04-2023,11:58:17
l:3,0,0,100,0,0,0,0,99000,10000,0,0,0,0,2596000000,115000000000,7569000000,122000000000,300,310,0,0,3,0,0,2,Apr-16,11:58:18,node27-012.cm.cluster,16-04-2023,11:58:18
l:4,0,0,100,0,0,0,0,93000,22976,0,0,0,0,2596000000,115000000000,7569000000,122000000000,268,228,0,0,3,0,0,2,Apr-16,11:58:19,node27-012.cm.cluster,16-04-2023,11:58:19
l:5,0,0,100,0,0,0,1376000,106000,31424,0,0,0,0,2596000000,115000000000,7569000000,122000000000,293,266,0,0,4,0,0,2,Apr-16,11:58:20,node27-012.cm.cluster,16-04-2023,11:58:20
l:6,0,0,100,0,0,0,0,91000,22976,0,0,0,0,2596000000,115000000000,7569000000,122000000000,232,198,0,0,3,0,0,2,Apr-16,11:58:21,node27-012.cm.cluster,16-04-2023,11:58:21
l:7,0,0,100,0,0,0,0,81000,22976,20992,0,0,0,2596000000,115000000000,7569000000,122000000000,242,268,0,0,0,0,0,2,Apr-16,11:58:22,node27-012.cm.cluster,16-04-2023,11:58:22
l:8,0,0,100,0,0,0,0,133000,22976,0,0,0,0,2596000000,115000000000,7569000000,122000000000,304,252,0,0,3,0,0,2,Apr-16,11:58:23,node27-012.cm.cluster,16-04-2023,11:58:23
l:9,0,0,100,0,0,0,0,100000,22976,0,0,0,0,2596000000,115000000000,7569000000,122000000000,240,221,0,0,3,0,0,2,Apr-16,11:58:24,node27-012.cm.cluster,16-04-2023,11:58:24
l:10,0,0,100,0,0,0,0,96000,25664,0,0,0,0,2596000000,115000000000,7569000000,122000000000,244,215,0,0,3,0,0,2,Apr-16,11:58:25,node27-012.cm.cluster,16-04-2023,11:58:25
l:11,0,0,100,0,0,0,0,106000,38592,0,0,0,0,2596000000,115000000000,7569000000,122000000000,296,306,0,0,3,0,0,2,Apr-16,11:58:26,node27-012.cm.cluster,16-04-2023,11:58:26
l:12,0,0,100,0,0,0,0,115000,22976,0,0,0,0,2596000000,115000000000,7569000000,122000000000,259,228,0,0,0,0,0,2,Apr-16,11:58:27,node27-012.cm.cluster,16-04-2023,11:58:27
l:13,0,0,100,0,0,0,0,134000,22976,0,0,0,0,2596000000,115000000000,7569000000,122000000000,295,250,0,0,3,0,0,2,Apr-16,11:58:28,node27-012.cm.cluster,16-04-2023,11:58:28
l:14,0,0,100,0,0,0,0,115000,22976,0,0,0,0,2596000000,115000000000,7569000000,122000000000,276,242,0,0,3,0,0,2,Apr-16,11:58:29,node27-012.cm.cluster,16-04-2023,11:58:29
l:15,0,0,100,0,0,0,0,115000,22976,20992,0,0,0,2596000000,115000000000,7569000000,122000000000,320,312,0,0,3,0,0,2,Apr-16,11:58:30,node27-012.cm.cluster,16-04-2023,11:58:30
l:16,0,0,100,0,0,0,0,143000,22976,0,0,0,0,2596000000,115000000000,7569000000,122000000000,308,254,0,0,3,0,0,2,Apr-16,11:58:31,node27-012.cm.cluster,16-04-2023,11:58:31
l:17,0,0,100,0,0,0,0,91000,22976,0,0,0,0,2596000000,115000000000,7569000000,123000000000,197,191,0,0,0,0,0,2,Apr-16,11:58:32,node27-012.cm.cluster,16-04-2023,11:58:32
l:18,0,0,100,0,0,0,0,98000,22976,0,0,0,0,2596000000,115000000000,7569000000,123000000000,269,222,0,0,3,0,0,2,Apr-16,11:58:33,node27-012.cm.cluster,16-04-2023,11:58:33
l:19,0,0,100,0,0,0,0,126000,22976,0,0,0,0,2596000000,115000000000,7569000000,123000000000,318,328,0,0,3,0,0,2,Apr-16,11:58:34,node27-012.cm.cluster,16-04-2023,11:58:34
l:20,0,0,100,0,0,0,0,112000,53952,0,0,0,0,2596000000,115000000000,7569000000,123000000000,298,244,0,0,3,0,0,2,Apr-16,11:58:35,node27-012.cm.cluster,16-04-2023,11:58:35
l:21,0,1,99,0,0,0,557000,596000,295000,0,0,0,0,2615000000,115000000000,7569000000,122000000000,1789,2709,0,0,31,0,0,2,Apr-16,11:58:36,node27-012.cm.cluster,16-04-2023,11:58:36
l:22,5,7,88,0,0,0,0,835000,528000,89000,60000,0,0,9920000000,108000000000,7578000000,115000000000,12000,22000,1,0,31,1,0,2,Apr-16,11:58:37,node27-012.cm.cluster,16-04-2023,11:58:37
l:23,0,0,100,0,0,0,0,120000,27200,3584,0,0,0,9920000000,108000000000,7578000000,115000000000,530,544,0,0,3,1,0,2,Apr-16,11:58:38,node27-012.cm.cluster,16-04-2023,11:58:38
l:24,0,0,100,0,0,0,0,104000,22976,3584,0,0,0,9920000000,108000000000,7578000000,115000000000,375,397,0,0,3,1,0,2,Apr-16,11:58:39,node27-012.cm.cluster,16-04-2023,11:58:39
l:25,3,6,90,0,0,0,98000,84000,22976,3584,0,0,0,9920000000,108000000000,7578000000,115000000000,4428,427,7,0,3,1,0,2,Apr-16,11:58:40,node27-012.cm.cluster,16-04-2023,11:58:40
l:26,6,12,82,0,0,0,68000000,109000,22976,3584,0,0,0,9920000000,108000000000,7578000000,115000000000,8089,435,7,0,3,1,0,2,Apr-16,11:58:41,node27-012.cm.cluster,16-04-2023,11:58:41
l:27,6,12,82,0,0,0,0,133000,22976,3584,0,0,0,9920000000,108000000000,7578000000,115000000000,8338,459,7,0,0,2,1,2,Apr-16,11:58:42,node27-012.cm.cluster,16-04-2023,11:58:42
