l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node24-018.cm.cluster,14-04-2023,05:42:21
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node24-018.cm.cluster,14-04-2023,05:42:21
l:2,47,1,52,0,0,2726000,2128000,0,0,0,0,0,0,2488000000,114000000000,8761000000,123000000000,5465,4198,0,0,2.6,3.16,5.28,5.80,Apr-14,05:42:21,node24-018.cm.cluster,14-04-2023,05:42:21
l:3,0,0,100,0,0,0,786000,101000,11000,0,0,0,0,2488000000,114000000000,8761000000,123000000000,292,253,0,0,3.0,3.16,5.28,5.80,Apr-14,05:42:22,node24-018.cm.cluster,14-04-2023,05:42:22
l:4,0,0,100,0,0,0,2621000,153000,27200,0,0,0,0,2489000000,114000000000,8761000000,123000000000,368,342,0,0,3.0,3.16,5.28,5.80,Apr-14,05:42:23,node24-018.cm.cluster,14-04-2023,05:42:23
l:5,0,0,100,0,0,0,0,119000,22976,20992,0,0,0,2488000000,114000000000,8761000000,123000000000,287,278,0,0,3.0,3.16,5.28,5.80,Apr-14,05:42:24,node24-018.cm.cluster,14-04-2023,05:42:24
l:6,0,0,100,0,0,0,0,110000,22976,0,0,0,0,2488000000,114000000000,8761000000,123000000000,308,347,0,0,0,3.16,5.28,5.80,Apr-14,05:42:25,node24-018.cm.cluster,14-04-2023,05:42:25
l:7,0,0,100,0,0,0,0,147000,22976,0,0,0,0,2488000000,114000000000,8761000000,123000000000,322,320,0,0,3.0,2.91,5.19,5.77,Apr-14,05:42:26,node24-018.cm.cluster,14-04-2023,05:42:26
l:8,0,0,100,0,0,0,0,138000,38208,0,14592,0,0,2488000000,114000000000,8761000000,123000000000,311,290,0,0,3.0,2.91,5.19,5.77,Apr-14,05:42:27,node24-018.cm.cluster,14-04-2023,05:42:27
l:9,0,0,100,0,0,0,0,62000,22976,0,0,0,0,2488000000,114000000000,8761000000,123000000000,193,200,0,0,3.0,2.91,5.19,5.77,Apr-14,05:42:28,node24-018.cm.cluster,14-04-2023,05:42:28
l:10,0,0,100,0,0,0,0,134000,22976,0,0,0,0,2488000000,114000000000,8761000000,123000000000,366,380,0,0,3.0,2.91,5.19,5.77,Apr-14,05:42:29,node24-018.cm.cluster,14-04-2023,05:42:29
l:11,0,0,100,0,0,0,0,119000,22976,0,0,0,0,2488000000,114000000000,8761000000,123000000000,258,248,0,0,0,2.91,5.19,5.77,Apr-14,05:42:30,node24-018.cm.cluster,14-04-2023,05:42:30
l:12,0,0,100,0,0,0,0,67000,28736,0,0,0,0,2488000000,114000000000,8761000000,123000000000,213,232,0,0,3.0,2.67,5.10,5.73,Apr-14,05:42:31,node24-018.cm.cluster,14-04-2023,05:42:31
l:13,0,0,100,0,0,0,0,90000,22976,0,0,0,0,2488000000,114000000000,8761000000,123000000000,245,255,0,0,3.0,2.67,5.10,5.73,Apr-14,05:42:32,node24-018.cm.cluster,14-04-2023,05:42:32
l:14,0,0,100,0,0,0,0,103000,22976,0,0,0,0,2488000000,114000000000,8761000000,123000000000,315,336,0,0,3.0,2.67,5.10,5.73,Apr-14,05:42:33,node24-018.cm.cluster,14-04-2023,05:42:33
l:15,0,0,100,0,0,0,0,109000,22976,0,0,0,0,2488000000,114000000000,8761000000,123000000000,254,260,0,0,3.0,2.67,5.10,5.73,Apr-14,05:42:34,node24-018.cm.cluster,14-04-2023,05:42:34
l:16,0,0,100,0,0,0,0,91000,22976,20992,0,0,0,2488000000,114000000000,8761000000,123000000000,242,240,0,0,0,2.67,5.10,5.73,Apr-14,05:42:35,node24-018.cm.cluster,14-04-2023,05:42:35
l:17,0,0,100,0,0,0,0,104000,22976,0,0,0,0,2488000000,114000000000,8761000000,123000000000,263,279,0,0,3.0,2.46,5.02,5.70,Apr-14,05:42:36,node24-018.cm.cluster,14-04-2023,05:42:36
l:18,0,0,99,0,0,0,0,127000,190000,0,0,0,0,2488000000,114000000000,8761000000,123000000000,2590,3683,0,0,3.0,2.46,5.02,5.70,Apr-14,05:42:37,node24-018.cm.cluster,14-04-2023,05:42:37
l:19,0,0,100,0,0,0,0,85000,22976,0,0,0,0,2489000000,114000000000,8761000000,123000000000,846,2473,0,0,3.0,2.46,5.02,5.70,Apr-14,05:42:38,node24-018.cm.cluster,14-04-2023,05:42:38
l:20,0,0,100,0,0,0,0,123000,22976,0,0,0,0,2489000000,114000000000,8761000000,123000000000,293,280,0,0,3.0,2.46,5.02,5.70,Apr-14,05:42:39,node24-018.cm.cluster,14-04-2023,05:42:39
l:21,0,0,100,0,0,0,0,126000,22976,0,0,0,0,2489000000,114000000000,8761000000,123000000000,277,273,0,0,0,2.46,5.02,5.70,Apr-14,05:42:40,node24-018.cm.cluster,14-04-2023,05:42:40
l:22,0,1,98,1,0,0,983000,7734000,591000,0,0,0,0,2512000000,114000000000,8761000000,123000000000,2311,4367,0,0,37,2.26,4.94,5.67,Apr-14,05:42:41,node24-018.cm.cluster,14-04-2023,05:42:41
l:23,7,23,67,3,0,0,0,96000000,3317000,0,0,0,0,12400000000.0,99400000000.0,13500000000.0,113000000000,28000,45000,20,0,43,2.26,4.94,5.67,Apr-14,05:42:42,node24-018.cm.cluster,14-04-2023,05:42:42
l:24,0,28,50,22,0,0,0,15000000,790000000,0,0,0,0,12600000000.0,94300000000.0,18300000000.0,112000000000,34000,24000,0,20,3.0,2.26,4.94,5.67,Apr-14,05:42:43,node24-018.cm.cluster,14-04-2023,05:42:43
l:25,0,0,53,46,0,0,0,19000000,985000000,0,0,0,0,12600000000.0,94300000000.0,18300000000.0,112000000000,26000,7495,0,20,3.0,2.26,4.94,5.67,Apr-14,05:42:44,node24-018.cm.cluster,14-04-2023,05:42:44
l:26,0,0,55,45,0,0,0,19000000,984000000,0,0,0,0,12600000000.0,94300000000.0,18300000000.0,112000000000,26000,6535,0,20,0,2.26,4.94,5.67,Apr-14,05:42:45,node24-018.cm.cluster,14-04-2023,05:42:45
l:27,0,0,55,45,0,0,360000,19000000,984000000,0,0,0,0,12600000000.0,94300000000.0,18300000000.0,112000000000,26000,6232,0,20,3.0,3.68,5.19,5.75,Apr-14,05:42:46,node24-018.cm.cluster,14-04-2023,05:42:46
l:28,0,0,55,45,0,0,0,19000000,985000000,0,0,0,0,12600000000.0,94300000000.0,18300000000.0,112000000000,26000,6355,0,20,3.0,3.68,5.19,5.75,Apr-14,05:42:47,node24-018.cm.cluster,14-04-2023,05:42:47
l:29,0,0,55,45,0,0,0,19000000,984000000,0,0,0,0,12600000000.0,94300000000.0,18300000000.0,112000000000,26000,6602,0,20,3.0,3.68,5.19,5.75,Apr-14,05:42:48,node24-018.cm.cluster,14-04-2023,05:42:48
l:30,0,0,55,45,0,0,0,19000000,985000000,0,0,0,0,12600000000.0,94300000000.0,18300000000.0,112000000000,26000,6814,0,20,3.0,3.68,5.19,5.75,Apr-14,05:42:49,node24-018.cm.cluster,14-04-2023,05:42:49
l:31,0,0,55,45,0,0,0,19000000,985000000,0,0,0,0,12600000000.0,94300000000.0,18300000000.0,112000000000,26000,6108,0,20,0,3.68,5.19,5.75,Apr-14,05:42:50,node24-018.cm.cluster,14-04-2023,05:42:50
l:32,0,0,57,43,0,0,197000,19000000,985000000,0,0,0,0,12600000000.0,94300000000.0,18300000000.0,112000000000,26000,6792,0,20,4.0,4.99,5.43,5.83,Apr-14,05:42:51,node24-018.cm.cluster,14-04-2023,05:42:51
l:33,0,0,57,43,0,0,459000,19000000,984000000,0,0,0,0,12600000000.0,94300000000.0,18300000000.0,112000000000,26000,6223,2.0,20,3.0,4.99,5.43,5.83,Apr-14,05:42:52,node24-018.cm.cluster,14-04-2023,05:42:52
l:34,0,0,57,43,0,0,6029000,19000000,985000000,0,0,0,0,12600000000.0,94300000000.0,18300000000.0,112000000000,26000,6734,0,20,3.0,4.99,5.43,5.83,Apr-14,05:42:53,node24-018.cm.cluster,14-04-2023,05:42:53
l:35,0,0,57,43,0,0,0,19000000,984000000,0,0,0,0,12600000000.0,94300000000.0,18300000000.0,112000000000,26000,6718,0,20,3.0,4.99,5.43,5.83,Apr-14,05:42:54,node24-018.cm.cluster,14-04-2023,05:42:54
l:36,0,0,57,43,0,0,0,19000000,985000000,0,0,0,0,12600000000.0,94300000000.0,18300000000.0,112000000000,26000,6507,0,20,0,4.99,5.43,5.83,Apr-14,05:42:55,node24-018.cm.cluster,14-04-2023,05:42:55
