l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node27-010.cm.cluster,16-04-2023,09:30:08
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node27-010.cm.cluster,16-04-2023,09:30:08
l:2,41,5,54,0,0,363000,3314000,0,0,0,0,776,2600,2645000000,116000000000,6826000000,122000000000,5806,3072,0,0,2,0,2,2,Apr-16,09:30:08,node27-010.cm.cluster,16-04-2023,09:30:08
l:3,0,0,100,0,0,0,0,160000,28000,0,0,0,0,2645000000,116000000000,6826000000,122000000000,440,411,0,0,3,0,2,2,Apr-16,09:30:09,node27-010.cm.cluster,16-04-2023,09:30:09
l:4,0,0,100,0,0,0,0,105000,4224,0,0,0,0,2645000000,116000000000,6826000000,122000000000,227,206,0,0,3,0,2,2,Apr-16,09:30:10,node27-010.cm.cluster,16-04-2023,09:30:10
l:5,0,0,100,0,0,0,0,204000,556000,0,0,0,0,2651000000,116000000000,6826000000,122000000000,568,435,0,0,10,0,2,2,Apr-16,09:30:11,node27-010.cm.cluster,16-04-2023,09:30:11
l:6,0,0,100,0,0,0,0,227000,29000,0,0,0,0,2651000000,116000000000,6826000000,122000000000,343,302,0,0,3,0,2,2,Apr-16,09:30:12,node27-010.cm.cluster,16-04-2023,09:30:12
l:7,0,0,100,0,0,0,328000,105000,60000,0,0,0,0,2653000000,116000000000,6826000000,122000000000,317,380,0,0,3,0,2,2,Apr-16,09:30:13,node27-010.cm.cluster,16-04-2023,09:30:13
l:8,0,0,100,0,0,0,0,113000,12672,0,0,0,0,2653000000,116000000000,6826000000,122000000000,289,270,0,0,3,0,2,2,Apr-16,09:30:14,node27-010.cm.cluster,16-04-2023,09:30:14
l:9,0,0,100,0,0,0,0,123000,12672,0,0,0,0,2653000000,116000000000,6826000000,122000000000,250,219,0,0,3,0,2,2,Apr-16,09:30:15,node27-010.cm.cluster,16-04-2023,09:30:15
l:10,0,0,100,0,0,0,98000,135000,48000,20992,0,0,0,2653000000,116000000000,6826000000,122000000000,306,281,0,0,0,0,2,2,Apr-16,09:30:16,node27-010.cm.cluster,16-04-2023,09:30:16
l:11,0,0,100,0,0,0,0,142000,10000,0,0,0,0,2653000000,116000000000,6826000000,122000000000,361,336,0,0,3,0,2,2,Apr-16,09:30:17,node27-010.cm.cluster,16-04-2023,09:30:17
l:12,0,0,100,0,0,0,0,121000,95000,0,0,0,0,2653000000,116000000000,6826000000,122000000000,272,261,0,0,3,0,2,2,Apr-16,09:30:18,node27-010.cm.cluster,16-04-2023,09:30:18
l:13,0,0,100,0,0,0,0,144000,12672,0,0,0,0,2653000000,116000000000,6826000000,122000000000,317,274,0,0,3,0,2,2,Apr-16,09:30:19,node27-010.cm.cluster,16-04-2023,09:30:19
l:14,0,0,100,0,0,0,0,94000,12672,0,0,0,0,2653000000,116000000000,6826000000,122000000000,216,211,0,0,3,0,2,2,Apr-16,09:30:20,node27-010.cm.cluster,16-04-2023,09:30:20
l:15,0,0,100,0,0,0,0,141000,48000,0,0,0,0,2653000000,116000000000,6826000000,122000000000,347,328,0,0,0,0,2,2,Apr-16,09:30:21,node27-010.cm.cluster,16-04-2023,09:30:21
l:16,0,0,100,0,0,0,0,144000,48000,0,0,0,0,2653000000,116000000000,6826000000,122000000000,300,266,0,0,3,0,2,2,Apr-16,09:30:22,node27-010.cm.cluster,16-04-2023,09:30:22
l:17,0,0,100,0,0,0,0,98000,128000,0,0,0,0,2653000000,116000000000,6826000000,122000000000,234,221,0,0,3,0,2,2,Apr-16,09:30:23,node27-010.cm.cluster,16-04-2023,09:30:23
l:18,0,0,100,0,0,0,33000,128000,12672,0,0,0,0,2653000000,116000000000,6826000000,122000000000,282,252,0,0,3,0,2,2,Apr-16,09:30:24,node27-010.cm.cluster,16-04-2023,09:30:24
l:19,0,0,100,0,0,0,262000,121000,43008,0,0,0,0,2653000000,116000000000,6826000000,122000000000,347,365,0,0,4,0,2,2,Apr-16,09:30:25,node27-010.cm.cluster,16-04-2023,09:30:25
l:20,0,0,100,0,0,0,0,121000,48000,0,0,0,0,2652000000,116000000000,6826000000,122000000000,263,258,0,0,0,0,2,2,Apr-16,09:30:26,node27-010.cm.cluster,16-04-2023,09:30:26
l:21,0,1,99,0,0,0,0,116000,196000,0,0,0,0,2653000000,116000000000,6826000000,122000000000,2832,3735,0,0,3,0,2,2,Apr-16,09:30:27,node27-010.cm.cluster,16-04-2023,09:30:27
l:22,0,0,99,0,0,0,0,176000,999000,0,0,0,0,2667000000,116000000000,6826000000,122000000000,2222,5213,0,0,18,0,2,2,Apr-16,09:30:28,node27-010.cm.cluster,16-04-2023,09:30:28
l:23,10,20,70,0,0,0,0,1129000,1373000,20992,0,0,0,22200000000,96300000000,6836000000,103000000000,26000,38000,11,0,63,0,2,2,Apr-16,09:30:29,node27-010.cm.cluster,16-04-2023,09:30:29
l:24,0,0,99,0,0,0,0,84000,48000,0,0,0,0,22200000000,96300000000,6836000000,103000000000,616,371,0,0,3,0,2,2,Apr-16,09:30:30,node27-010.cm.cluster,16-04-2023,09:30:30
