l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node27-012.cm.cluster,16-04-2023,09:30:11
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node27-012.cm.cluster,16-04-2023,09:30:11
l:2,38,5,57,0,0,10000000,3771000,0,0,0,0,0,56,2600000000,120000000000,3249000000,122000000000,4189,3697,0,0,3,0,2,2,Apr-16,09:30:11,node27-012.cm.cluster,16-04-2023,09:30:11
l:3,0,0,100,0,0,0,33000,128000,10000,0,0,0,0,2601000000,120000000000,3249000000,122000000000,222,217,0,0,3,0,2,2,Apr-16,09:30:12,node27-012.cm.cluster,16-04-2023,09:30:12
l:4,0,0,100,0,0,0,492000,108000,38208,0,14592,0,0,2601000000,120000000000,3249000000,122000000000,256,227,0,0,0,0,2,2,Apr-16,09:30:13,node27-012.cm.cluster,16-04-2023,09:30:13
l:5,0,0,100,0,0,0,0,110000,22976,0,0,0,0,2601000000,120000000000,3249000000,122000000000,306,315,0,0,3,0,2,2,Apr-16,09:30:14,node27-012.cm.cluster,16-04-2023,09:30:14
l:6,0,0,100,0,0,0,0,122000,22976,0,0,0,0,2600000000,120000000000,3249000000,122000000000,282,233,0,0,3,0,2,2,Apr-16,09:30:15,node27-012.cm.cluster,16-04-2023,09:30:15
l:7,0,0,100,0,0,0,0,110000,22976,20992,0,0,0,2601000000,120000000000,3249000000,122000000000,285,249,0,0,3,0,2,2,Apr-16,09:30:16,node27-012.cm.cluster,16-04-2023,09:30:16
l:8,0,0,100,0,0,0,66000,115000,22976,0,0,0,0,2600000000,120000000000,3249000000,122000000000,271,237,0,0,3,0,2,2,Apr-16,09:30:17,node27-012.cm.cluster,16-04-2023,09:30:17
l:9,0,0,100,0,0,0,0,122000,22976,0,0,0,0,2600000000,120000000000,3249000000,122000000000,285,296,0,0,0,0,2,2,Apr-16,09:30:18,node27-012.cm.cluster,16-04-2023,09:30:18
l:10,0,0,100,0,0,0,0,115000,31424,0,0,0,0,2601000000,120000000000,3249000000,122000000000,277,253,0,0,3,0,2,2,Apr-16,09:30:19,node27-012.cm.cluster,16-04-2023,09:30:19
l:11,0,0,100,0,0,0,0,110000,22976,0,0,0,0,2600000000,120000000000,3249000000,122000000000,251,219,0,0,3,0,2,2,Apr-16,09:30:20,node27-012.cm.cluster,16-04-2023,09:30:20
l:12,0,0,100,0,0,0,0,103000,22976,0,0,0,0,2601000000,120000000000,3249000000,122000000000,251,217,0,0,3,0,2,2,Apr-16,09:30:21,node27-012.cm.cluster,16-04-2023,09:30:21
