l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node27-010.cm.cluster,16-04-2023,11:36:44
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node27-010.cm.cluster,16-04-2023,11:36:44
l:2,41,5,54,0,0,363000,3313000,0,0,0,0,776,2600,2630000000,112000000000,0,122000000000,5806,3072,0,0,2,0,3,4,Apr-16,11:36:44,0,16-04-2023,11:36:44
l:3,0,0,100,0,0,0,0,198000,42000,20992,0,0,0,2632000000,112000000000,0,122000000000,385,369,0,0,3,0,3,4,Apr-16,11:36:45,0,16-04-2023,11:36:46
l:4,0,0,100,0,0,0,0,122000,8448,0,0,0,0,2633000000,112000000000,0,122000000000,271,238,0,0,3,0,3,4,Apr-16,11:36:46,0,16-04-2023,11:36:47
l:5,0,0,100,0,0,0,0,126000,26112,0,0,0,0,2632000000,112000000000,0,122000000000,270,235,0,0,3,0,3,4,Apr-16,11:36:47,0,16-04-2023,11:36:48
l:6,0,0,100,0,0,0,0,110000,43776,0,0,0,0,2632000000,112000000000,0,122000000000,307,339,1,0,0,0,3,4,Apr-16,11:36:48,0,16-04-2023,11:36:49
l:7,0,0,100,0,0,0,0,156000,52000,0,0,0,0,2633000000,112000000000,0,122000000000,345,305,0,0,4,0,3,4,Apr-16,11:36:49,0,16-04-2023,11:36:50
l:8,0,0,100,0,0,0,0,115000,8448,0,0,0,0,2633000000,112000000000,0,122000000000,263,237,0,0,3,0,3,4,Apr-16,11:36:50,0,16-04-2023,11:36:51
l:9,0,0,100,0,0,0,0,124000,8448,0,0,0,0,2633000000,112000000000,0,122000000000,254,226,0,0,3,0,3,4,Apr-16,11:36:51,0,16-04-2023,11:36:52
l:10,0,0,100,0,0,0,0,143000,59392,0,0,0,0,2633000000,112000000000,0,122000000000,403,382,0,0,3,0,3,4,Apr-16,11:36:52,0,16-04-2023,11:36:53
l:11,0,0,100,0,0,0,0,134000,63872,0,14592,0,0,2633000000,112000000000,0,122000000000,258,224,0,0,0,0,3,4,Apr-16,11:36:53,0,16-04-2023,11:36:54
l:12,0,0,100,0,0,0,0,116000,78000,20992,0,0,0,2633000000,112000000000,0,122000000000,263,247,0,0,3,0,3,4,Apr-16,11:36:54,0,16-04-2023,11:36:55
