l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node27-010.cm.cluster,16-04-2023,14:33:24
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node27-010.cm.cluster,16-04-2023,14:33:24
l:2,41,5,54,0,0,362000,3311000,0,0,0,0,776,2600,2625000000,62200000000,60300000000,122000000000,5804,3071,0,0,2,0,1,3,Apr-16,14:33:24,node27-010.cm.cluster,16-04-2023,14:33:24
l:3,0,0,100,0,0,0,0,194000,308000,0,0,0,0,2629000000,62200000000,60300000000,122000000000,465,416,0,0,5,0,1,3,Apr-16,14:33:25,node27-010.cm.cluster,16-04-2023,14:33:25
l:4,0,0,100,0,0,0,0,98000,4224,0,0,0,0,2629000000,62200000000,60300000000,122000000000,221,246,0,0,3,0,1,3,Apr-16,14:33:26,node27-010.cm.cluster,16-04-2023,14:33:26
l:5,0,0,99,0,0,0,0,103000,192000,0,0,0,0,2629000000,62200000000,60300000000,122000000000,3094,5642,0,0,3,0,1,3,Apr-16,14:33:27,node27-010.cm.cluster,16-04-2023,14:33:27
l:6,0,0,100,0,0,0,0,99000,51000,0,0,0,0,2630000000,62200000000,60300000000,122000000000,302,354,0,0,3,0,1,3,Apr-16,14:33:28,node27-010.cm.cluster,16-04-2023,14:33:28
l:7,0,0,100,0,0,0,0,106000,8448,0,0,0,0,2630000000,62200000000,60300000000,122000000000,263,221,0,0,3,0,1,3,Apr-16,14:33:29,node27-010.cm.cluster,16-04-2023,14:33:29
l:8,0,0,100,0,0,0,0,121000,8448,0,0,0,0,2630000000,62200000000,60300000000,122000000000,277,251,0,0,0,0,1,3,Apr-16,14:33:30,node27-010.cm.cluster,16-04-2023,14:33:30
l:9,0,0,100,0,0,0,0,96000,26112,0,0,0,0,2630000000,62200000000,60300000000,122000000000,253,231,0,0,3,0,1,3,Apr-16,14:33:31,node27-010.cm.cluster,16-04-2023,14:33:31
l:10,0,0,100,0,0,0,0,132000,43776,0,0,0,0,2630000000,62200000000,60300000000,122000000000,381,341,0,0,3,0,1,3,Apr-16,14:33:32,node27-010.cm.cluster,16-04-2023,14:33:32
l:11,0,0,100,0,0,0,0,149000,72000,0,0,0,0,2630000000,62200000000,60300000000,122000000000,342,296,0,0,3,0,1,3,Apr-16,14:33:33,node27-010.cm.cluster,16-04-2023,14:33:33
l:12,0,0,100,0,0,0,197000,99000,8448,0,0,0,0,2630000000,62200000000,60300000000,122000000000,265,236,0,0,3,0,1,3,Apr-16,14:33:34,node27-010.cm.cluster,16-04-2023,14:33:34
l:13,0,0,100,0,0,0,0,120000,23680,0,14592,0,0,2630000000,62200000000,60300000000,122000000000,220,206,0,0,0,0,1,3,Apr-16,14:33:35,node27-010.cm.cluster,16-04-2023,14:33:35
l:14,0,0,100,0,0,0,0,145000,26112,0,0,0,0,2630000000,62200000000,60300000000,122000000000,380,345,0,0,3,0,1,3,Apr-16,14:33:36,node27-010.cm.cluster,16-04-2023,14:33:36
l:15,0,0,100,0,0,0,0,103000,43776,0,0,0,0,2630000000,62200000000,60300000000,122000000000,243,217,0,0,3,0,1,3,Apr-16,14:33:37,node27-010.cm.cluster,16-04-2023,14:33:37
l:16,0,0,100,0,0,0,0,88000,98000,0,0,0,0,2630000000,62200000000,60300000000,122000000000,229,224,0,0,3,0,1,3,Apr-16,14:33:38,node27-010.cm.cluster,16-04-2023,14:33:38
l:17,0,0,100,0,0,0,0,176000,8448,0,0,0,0,2630000000,62200000000,60300000000,122000000000,368,297,0,0,3,0,1,3,Apr-16,14:33:39,node27-010.cm.cluster,16-04-2023,14:33:39
l:18,0,0,100,0,0,0,0,86000,8448,0,0,0,0,2630000000,62200000000,60300000000,122000000000,265,273,0,0,0,0,1,3,Apr-16,14:33:40,node27-010.cm.cluster,16-04-2023,14:33:40
l:19,0,0,100,0,0,0,0,121000,21888,0,0,0,0,2630000000,62200000000,60300000000,122000000000,260,233,0,0,3,0,1,3,Apr-16,14:33:41,node27-010.cm.cluster,16-04-2023,14:33:41
l:20,0,0,100,0,0,0,688000,148000,52224,0,0,0,0,2630000000,62200000000,60300000000,122000000000,374,333,0,0,4,0,1,3,Apr-16,14:33:42,node27-010.cm.cluster,16-04-2023,14:33:42
l:21,0,0,100,0,0,0,262000,93000,124000,0,0,0,0,2630000000,62200000000,60300000000,122000000000,216,212,0,0,3,0,1,3,Apr-16,14:33:43,node27-010.cm.cluster,16-04-2023,14:33:43
l:22,0,0,99,0,0,0,524000,313000,667000,0,0,0,0,2650000000,62200000000,60300000000,122000000000,1355,1741,0,0,22,0,1,3,Apr-16,14:33:44,node27-010.cm.cluster,16-04-2023,14:33:44
l:23,2,4,94,0,0,0,0,304000,451000,24000,32000,0,0,7668000000,57300000000,60400000000,117000000000,5816,5388,0,0,10,0,1,3,Apr-16,14:33:45,node27-010.cm.cluster,16-04-2023,14:33:45
l:24,2,4,93,0,0,0,0,119000,20000,54784,55808,0,0,7668000000,57300000000,60400000000,117000000000,3491,468,5,0,3,0,1,3,Apr-16,14:33:46,node27-010.cm.cluster,16-04-2023,14:33:46
l:25,4,7,89,0,0,0,0,146000,34000,46208,59392,0,0,7668000000,57300000000,60400000000,117000000000,6313,918,0,0,3,0,1,3,Apr-16,14:33:47,node27-010.cm.cluster,16-04-2023,14:33:47
l:26,0,0,100,0,0,0,0,111000,66000,0,0,0,0,7669000000,57300000000,60400000000,117000000000,7433,2926,0,0,3,0,1,3,Apr-16,14:33:48,node27-010.cm.cluster,16-04-2023,14:33:48
l:27,0,0,100,0,0,0,0,91000,8448,0,0,0,0,7669000000,57300000000,60400000000,117000000000,9796,4008,0,0,3,0,1,3,Apr-16,14:33:49,node27-010.cm.cluster,16-04-2023,14:33:49
l:28,0,0,100,0,0,0,0,81000,8448,4736,3584,0,0,7669000000,57300000000,60400000000,117000000000,10000,4116,1,0,0,1,1,3,Apr-16,14:33:50,node27-010.cm.cluster,16-04-2023,14:33:50
l:29,1,1,98,0,0,0,0,79000,26112,0,0,0,0,7669000000,57300000000,60400000000,117000000000,5272,2079,1,0,3,1,1,3,Apr-16,14:33:51,node27-010.cm.cluster,16-04-2023,14:33:51
l:30,1,2,97,0,0,0,0,121000,43776,0,0,0,0,7669000000,57300000000,60400000000,117000000000,2499,966,1,0,3,1,1,3,Apr-16,14:33:52,node27-010.cm.cluster,16-04-2023,14:33:52
l:31,1,2,97,0,0,0,0,83000,75000,0,0,0,0,7669000000,57300000000,60400000000,117000000000,7125,3150,1,0,3,1,1,3,Apr-16,14:33:53,node27-010.cm.cluster,16-04-2023,14:33:53
l:32,1,3,96,0,0,0,33000,142000,21000,4736,3584,0,0,7669000000,57300000000,60400000000,117000000000,13000,4614,2,0,5,1,1,3,Apr-16,14:33:54,node27-010.cm.cluster,16-04-2023,14:33:54
l:33,2,4,95,0,0,0,0,128000,8448,0,0,0,0,7669000000,57300000000,60400000000,117000000000,14000,3791,2,0,0,1,1,3,Apr-16,14:33:55,node27-010.cm.cluster,16-04-2023,14:33:55
l:34,2,4,95,0,0,0,0,96000,26112,0,0,0,0,7669000000,57300000000,60400000000,117000000000,15000,5602,2,0,3,1,1,3,Apr-16,14:33:56,node27-010.cm.cluster,16-04-2023,14:33:56
l:35,2,4,94,0,0,0,0,153000,52224,4736,3584,0,0,7669000000,57300000000,60400000000,117000000000,11000,3035,3,0,3,1,1,3,Apr-16,14:33:57,node27-010.cm.cluster,16-04-2023,14:33:57
