l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node27-011.cm.cluster,16-04-2023,13:44:17
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node27-011.cm.cluster,16-04-2023,13:44:17
l:2,44,5,51,0,0,586000,3242000,0,0,0,0,552,3000,2557000000,80300000000.0,42500000000.0,123000000000,7332,5410,0,0,2.5,0,0.27,1.24,Apr-16,13:44:17,node27-011.cm.cluster,16-04-2023,13:44:17
l:3,0,0,100,0,0,0,0,80000,10000,0,0,0,0,2557000000,80300000000.0,42500000000.0,123000000000,268,243,0,0,0,0,0.27,1.24,Apr-16,13:44:18,node27-011.cm.cluster,16-04-2023,13:44:18
l:4,0,0,100,0,0,0,0,119000,22976,0,0,0,0,2557000000,80300000000.0,42500000000.0,123000000000,241,212,0,0,3.0,0,0.27,1.24,Apr-16,13:44:19,node27-011.cm.cluster,16-04-2023,13:44:19
l:5,0,0,100,0,0,0,524000,89000,22976,0,0,0,0,2557000000,80300000000.0,42500000000.0,123000000000,224,169,0,0,3.0,0,0.27,1.24,Apr-16,13:44:20,node27-011.cm.cluster,16-04-2023,13:44:20
l:6,0,0,100,0,0,0,33000,81000,22976,0,0,0,0,2557000000,80300000000.0,42500000000.0,123000000000,192,164,0,0,4.0,0,0.27,1.23,Apr-16,13:44:21,node27-011.cm.cluster,16-04-2023,13:44:21
l:7,0,0,100,0,0,0,0,124000,22976,0,0,0,0,2558000000,80200000000.0,42500000000.0,123000000000,327,281,0,0,3.0,0,0.27,1.23,Apr-16,13:44:22,node27-011.cm.cluster,16-04-2023,13:44:22
l:8,0,0,100,0,0,0,0,48000,22976,0,0,0,0,2558000000,80200000000.0,42500000000.0,123000000000,126,114,0,0,0,0,0.27,1.23,Apr-16,13:44:23,node27-011.cm.cluster,16-04-2023,13:44:23
l:9,0,0,100,0,0,0,0,101000,31424,0,0,0,0,2558000000,80200000000.0,42500000000.0,123000000000,236,172,0,0,3.0,0,0.27,1.23,Apr-16,13:44:24,node27-011.cm.cluster,16-04-2023,13:44:24
l:10,0,0,100,0,0,0,66000,143000,22976,0,0,0,0,2558000000,80200000000.0,42500000000.0,123000000000,303,253,0,0,4.0,0,0.27,1.23,Apr-16,13:44:25,node27-011.cm.cluster,16-04-2023,13:44:25
l:11,0,0,100,0,0,0,0,72000,22976,0,0,0,0,2558000000,80200000000.0,42500000000.0,123000000000,270,240,0,0,3.0,0,0.26,1.23,Apr-16,13:44:26,node27-011.cm.cluster,16-04-2023,13:44:26
l:12,0,0,100,0,0,0,0,133000,22976,0,0,0,0,2558000000,80200000000.0,42500000000.0,123000000000,274,212,0,0,3.0,0,0.26,1.23,Apr-16,13:44:27,node27-011.cm.cluster,16-04-2023,13:44:27
l:13,0,0,100,0,0,0,0,105000,22976,0,0,0,0,2558000000,80200000000.0,42500000000.0,123000000000,229,170,0,0,0,0,0.26,1.23,Apr-16,13:44:28,node27-011.cm.cluster,16-04-2023,13:44:28
