l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄net/total┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node29-003.cm.cluster,13-04-2023,18:43:53
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node29-003.cm.cluster,13-04-2023,18:43:53
l:12,0,0,100,0,0,0,0,100000,22080,0,0,2384000000,119000000000,4124000000,123000000000,268,222,0,0,3,0,6,6,Apr-13,18:44:03,node29-003.cm.cluster,13-04-2023,18:44:03
l:13,0,0,100,0,0,0,0,147000,22080,0,0,2384000000,119000000000,4124000000,123000000000,287,247,0,0,0,0,6,6,Apr-13,18:44:04,node29-003.cm.cluster,13-04-2023,18:44:04
l:14,0,0,100,0,0,0,41000,134000,30528,0,0,2384000000,119000000000,4124000000,123000000000,309,260,0,0,3,0,6,6,Apr-13,18:44:05,node29-003.cm.cluster,13-04-2023,18:44:05
l:15,0,0,100,0,0,0,0,128000,22080,0,0,2384000000,119000000000,4124000000,123000000000,309,320,0,0,3,0,6,6,Apr-13,18:44:06,node29-003.cm.cluster,13-04-2023,18:44:06
l:16,0,0,100,0,0,0,0,133000,22080,0,0,2384000000,119000000000,4124000000,123000000000,289,243,0,0,3,0,6,6,Apr-13,18:44:07,node29-003.cm.cluster,13-04-2023,18:44:07
l:17,0,0,100,0,0,0,0,123000,22080,0,0,2384000000,119000000000,4124000000,123000000000,282,250,0,0,3,0,6,6,Apr-13,18:44:08,node29-003.cm.cluster,13-04-2023,18:44:08
l:18,0,0,100,0,0,0,0,137000,22080,0,0,2384000000,119000000000,4124000000,123000000000,273,236,0,0,0,0,6,6,Apr-13,18:44:09,node29-003.cm.cluster,13-04-2023,18:44:09
l:19,0,0,100,0,0,0,0,93000,24768,0,0,2384000000,119000000000,4124000000,123000000000,277,314,0,0,3,0,6,6,Apr-13,18:44:10,node29-003.cm.cluster,13-04-2023,18:44:10
l:20,0,0,100,0,0,0,0,137000,22080,0,0,2384000000,119000000000,4124000000,123000000000,291,236,0,0,3,0,5,6,Apr-13,18:44:11,node29-003.cm.cluster,13-04-2023,18:44:11
l:21,0,0,100,0,0,0,0,145000,22080,0,0,2384000000,119000000000,4124000000,123000000000,305,268,0,0,3,0,5,6,Apr-13,18:44:12,node29-003.cm.cluster,13-04-2023,18:44:12
l:22,2,2,97,0,0,0,0,632000,236000,0,0,2651000000,119000000000,4132000000,122000000000,4343,17000,4,0,145,0,5,6,Apr-13,18:44:13,node29-003.cm.cluster,13-04-2023,18:44:13
l:23,54,13,33,0,0,0,0,111000,54000,0,0,16700000000,105000000000,4133000000,108000000000,34000,26000,68,0,90,0,5,6,Apr-13,18:44:14,node29-003.cm.cluster,13-04-2023,18:44:14
l:24,82,1,17,0,0,0,0,137000,32000,0,0,16700000000,105000000000,4134000000,108000000000,41000,18000,62,0,3,0,5,6,Apr-13,18:44:15,node29-003.cm.cluster,13-04-2023,18:44:15
l:25,97,0,3,0,0,0,0,101000,22080,0,0,16700000000,105000000000,4134000000,108000000000,41000,13000,72,0,3,4,6,6,Apr-13,18:44:16,node29-003.cm.cluster,13-04-2023,18:44:16
l:26,97,0,3,0,0,0,131000,76000,22080,0,0,16700000000,105000000000,4134000000,108000000000,43000,12000,59,0,3,4,6,6,Apr-13,18:44:17,node29-003.cm.cluster,13-04-2023,18:44:17
l:27,96,0,3,0,0,0,0,106000,22080,0,0,16700000000,105000000000,4134000000,108000000000,40000,13000,28,0,3,4,6,6,Apr-13,18:44:18,node29-003.cm.cluster,13-04-2023,18:44:18
l:28,96,0,3,0,0,0,66000,113000,37696,0,0,16700000000,105000000000,4134000000,108000000000,41000,13000,70,0,0,4,6,6,Apr-13,18:44:19,node29-003.cm.cluster,13-04-2023,18:44:19
l:29,96,1,3,0,0,0,0,80000,189000,0,0,16700000000,105000000000,4134000000,108000000000,44000,16000,84,0,3,4,6,6,Apr-13,18:44:20,node29-003.cm.cluster,13-04-2023,18:44:20
l:30,97,0,3,0,0,0,733000,107000,22080,0,0,16700000000,105000000000,4134000000,108000000000,42000,15000,76,0,3,9,7,6,Apr-13,18:44:21,node29-003.cm.cluster,13-04-2023,18:44:21
l:31,95,0,4,0,0,0,0,84000,22080,0,0,16700000000,105000000000,4134000000,108000000000,40000,12000,74,0,3,9,7,6,Apr-13,18:44:22,node29-003.cm.cluster,13-04-2023,18:44:22
l:32,97,0,3,0,0,0,0,81000,22080,0,0,16700000000,105000000000,4134000000,108000000000,42000,13000,68,0,3,9,7,6,Apr-13,18:44:23,node29-003.cm.cluster,13-04-2023,18:44:23
l:33,96,0,3,0,0,0,426000,99000,27840,0,0,16700000000,105000000000,4134000000,108000000000,41000,13000,46,0,0,9,7,6,Apr-13,18:44:24,node29-003.cm.cluster,13-04-2023,18:44:24
l:34,96,0,3,0,0,0,0,89000,60032,0,0,16700000000,105000000000,4134000000,108000000000,41000,13000,61,0,4,9,7,6,Apr-13,18:44:25,node29-003.cm.cluster,13-04-2023,18:44:25
l:35,95,0,4,0,0,0,500000,91000,22080,0,0,16700000000,105000000000,4134000000,108000000000,40000,12000,62,0,3,11,8,6,Apr-13,18:44:26,node29-003.cm.cluster,13-04-2023,18:44:26
l:36,97,0,3,0,0,0,0,100000,22080,0,0,16700000000,105000000000,4134000000,108000000000,41000,13000,60,0,3,11,8,6,Apr-13,18:44:27,node29-003.cm.cluster,13-04-2023,18:44:27
l:37,96,0,3,0,0,0,0,86000,44608,0,0,16700000000,105000000000,4134000000,108000000000,41000,12000,72,0,3,11,8,6,Apr-13,18:44:28,node29-003.cm.cluster,13-04-2023,18:44:28
l:38,97,0,3,0,0,0,33000,106000,22080,0,0,16700000000,105000000000,4134000000,108000000000,41000,13000,72,0,0,11,8,6,Apr-13,18:44:29,node29-003.cm.cluster,13-04-2023,18:44:29
l:39,95,0,4,0,0,0,0,110000,22080,0,0,16700000000,105000000000,4134000000,108000000000,41000,12000,31,0,3,11,8,6,Apr-13,18:44:30,node29-003.cm.cluster,13-04-2023,18:44:30
l:40,97,0,3,0,0,0,0,109000,22080,0,0,16700000000,105000000000,4134000000,108000000000,41000,13000,100,0,3,16,9,7,Apr-13,18:44:31,node29-003.cm.cluster,13-04-2023,18:44:31
l:41,96,0,3,0,0,0,0,114000,22080,0,0,16700000000,105000000000,4134000000,108000000000,40000,12000,91,0,3,16,9,7,Apr-13,18:44:32,node29-003.cm.cluster,13-04-2023,18:44:32
l:42,96,0,4,0,0,0,0,114000,22080,0,0,16700000000,105000000000,4134000000,108000000000,40000,13000,70,0,3,16,9,7,Apr-13,18:44:33,node29-003.cm.cluster,13-04-2023,18:44:33
l:43,97,0,3,0,0,0,0,126000,22080,0,0,16700000000,105000000000,4134000000,108000000000,41000,13000,77,0,0,16,9,7,Apr-13,18:44:34,node29-003.cm.cluster,13-04-2023,18:44:34
l:44,9,1,90,0,0,0,614000,175000,92000,0,0,2391000000,119000000000,4126000000,123000000000,9106,10000,0,0,6,16,9,7,Apr-13,18:44:35,node29-003.cm.cluster,13-04-2023,18:44:35
l:45,0,0,100,0,0,0,0,145000,22080,0,0,2385000000,119000000000,4124000000,123000000000,319,360,0,0,3,15,9,7,Apr-13,18:44:36,node29-003.cm.cluster,13-04-2023,18:44:36
l:46,0,0,100,0,0,0,0,107000,22080,0,0,2385000000,119000000000,4124000000,123000000000,280,277,0,0,3,15,9,7,Apr-13,18:44:37,node29-003.cm.cluster,13-04-2023,18:44:37
l:47,0,0,100,0,0,0,0,147000,22080,0,0,2385000000,119000000000,4124000000,123000000000,371,388,0,0,3,15,9,7,Apr-13,18:44:38,node29-003.cm.cluster,13-04-2023,18:44:38
l:48,0,0,100,0,0,0,0,131000,22080,0,0,2385000000,119000000000,4124000000,123000000000,263,260,0,0,0,15,9,7,Apr-13,18:44:39,node29-003.cm.cluster,13-04-2023,18:44:39
l:49,0,0,100,0,0,0,0,81000,22080,0,0,2385000000,119000000000,4124000000,123000000000,244,244,0,0,3,15,9,7,Apr-13,18:44:40,node29-003.cm.cluster,13-04-2023,18:44:40
l:50,0,0,100,0,0,0,0,147000,22080,0,0,2385000000,119000000000,4124000000,123000000000,321,300,0,0,3,14,8,7,Apr-13,18:44:41,node29-003.cm.cluster,13-04-2023,18:44:41
l:51,0,0,100,0,0,0,0,128000,22080,0,0,2385000000,119000000000,4124000000,123000000000,313,330,0,0,3,14,8,7,Apr-13,18:44:42,node29-003.cm.cluster,13-04-2023,18:44:42
l:52,0,0,100,0,0,0,0,71000,22080,0,0,2385000000,119000000000,4124000000,123000000000,224,226,0,0,3,14,8,7,Apr-13,18:44:43,node29-003.cm.cluster,13-04-2023,18:44:43
l:53,0,0,100,0,0,0,33000,127000,22080,0,0,2385000000,119000000000,4124000000,123000000000,292,280,0,0,0,14,8,7,Apr-13,18:44:44,node29-003.cm.cluster,13-04-2023,18:44:44
l:54,0,0,100,0,0,0,0,95000,22080,0,0,2385000000,119000000000,4124000000,123000000000,224,229,0,0,3,14,8,7,Apr-13,18:44:45,node29-003.cm.cluster,13-04-2023,18:44:45
l:55,0,0,100,0,0,0,0,79000,22080,0,0,2385000000,119000000000,4124000000,123000000000,263,290,0,0,3,13,8,7,Apr-13,18:44:46,node29-003.cm.cluster,13-04-2023,18:44:46
l:56,0,0,100,0,0,0,12000,110000,22080,0,0,2385000000,119000000000,4124000000,123000000000,317,284,0,0,3,13,8,7,Apr-13,18:44:47,node29-003.cm.cluster,13-04-2023,18:44:47
l:57,0,0,100,0,0,0,0,86000,51904,0,0,2385000000,119000000000,4124000000,123000000000,278,262,0,0,3,13,8,7,Apr-13,18:44:48,node29-003.cm.cluster,13-04-2023,18:44:48
l:58,0,0,100,0,0,0,0,77000,22080,0,0,2385000000,119000000000,4124000000,123000000000,203,220,0,0,0,13,8,7,Apr-13,18:44:49,node29-003.cm.cluster,13-04-2023,18:44:49
l:59,0,0,100,0,0,0,0,96000,30528,0,0,2385000000,119000000000,4124000000,123000000000,326,350,0,0,3,13,8,7,Apr-13,18:44:50,node29-003.cm.cluster,13-04-2023,18:44:50
l:60,0,0,100,0,0,0,328000,96000,22080,0,0,2385000000,119000000000,4124000000,123000000000,290,299,0,0,3,12,8,6,Apr-13,18:44:51,node29-003.cm.cluster,13-04-2023,18:44:51
l:61,0,0,100,0,0,0,0,62000,22080,0,0,2385000000,119000000000,4124000000,123000000000,192,202,0,0,3,12,8,6,Apr-13,18:44:52,node29-003.cm.cluster,13-04-2023,18:44:52
l:62,0,0,100,0,0,0,0,81000,22080,0,0,2385000000,119000000000,4124000000,123000000000,255,258,0,0,3,12,8,6,Apr-13,18:44:53,node29-003.cm.cluster,13-04-2023,18:44:53
l:63,0,0,100,0,0,0,0,93000,22080,0,0,2385000000,119000000000,4124000000,123000000000,271,310,0,0,0,12,8,6,Apr-13,18:44:54,node29-003.cm.cluster,13-04-2023,18:44:54
l:64,0,0,100,0,0,0,0,58000,24768,0,0,2385000000,119000000000,4124000000,123000000000,209,228,0,0,3,12,8,6,Apr-13,18:44:55,node29-003.cm.cluster,13-04-2023,18:44:55
l:65,0,0,100,0,0,0,12000,122000,22080,0,0,2385000000,119000000000,4124000000,123000000000,324,305,0,0,3,11,8,6,Apr-13,18:44:56,node29-003.cm.cluster,13-04-2023,18:44:56
l:66,0,0,100,0,0,0,0,89000,22080,0,0,2385000000,119000000000,4124000000,123000000000,274,268,0,0,3,11,8,6,Apr-13,18:44:57,node29-003.cm.cluster,13-04-2023,18:44:57
l:67,0,0,100,0,0,0,0,84000,22080,0,0,2385000000,119000000000,4124000000,123000000000,292,324,0,0,3,11,8,6,Apr-13,18:44:58,node29-003.cm.cluster,13-04-2023,18:44:58
l:68,0,0,100,0,0,0,98000,152000,22080,0,0,2385000000,119000000000,4124000000,123000000000,322,306,0,0,0,11,8,6,Apr-13,18:44:59,node29-003.cm.cluster,13-04-2023,18:44:59
l:69,0,0,100,0,0,0,0,103000,22080,0,0,2385000000,119000000000,4124000000,123000000000,268,263,0,0,3,11,8,6,Apr-13,18:45:00,node29-003.cm.cluster,13-04-2023,18:45:00
l:70,0,0,100,0,0,0,0,112000,22080,0,0,2385000000,119000000000,4124000000,123000000000,283,298,0,0,3,10,8,6,Apr-13,18:45:01,node29-003.cm.cluster,13-04-2023,18:45:01
l:71,0,0,100,0,0,0,0,174000,22080,0,0,2385000000,119000000000,4124000000,123000000000,427,417,0,0,3,10,8,6,Apr-13,18:45:02,node29-003.cm.cluster,13-04-2023,18:45:02
l:72,0,0,100,0,0,0,0,106000,44608,0,0,2385000000,119000000000,4124000000,123000000000,267,264,0,0,3,10,8,6,Apr-13,18:45:03,node29-003.cm.cluster,13-04-2023,18:45:03
l:73,0,0,100,0,0,0,0,152000,22080,0,0,2385000000,119000000000,4124000000,123000000000,311,288,0,0,0,10,8,6,Apr-13,18:45:04,node29-003.cm.cluster,13-04-2023,18:45:04
l:74,0,0,100,0,0,0,741000,143000,30528,0,0,2385000000,119000000000,4124000000,123000000000,336,327,0,0,3,10,8,6,Apr-13,18:45:05,node29-003.cm.cluster,13-04-2023,18:45:05
l:75,0,0,100,0,0,0,0,90000,22080,0,0,2385000000,119000000000,4124000000,123000000000,258,272,0,0,3,9,8,6,Apr-13,18:45:06,node29-003.cm.cluster,13-04-2023,18:45:06
l:76,0,0,100,0,0,0,0,142000,22080,0,0,2385000000,119000000000,4124000000,123000000000,304,266,0,0,3,9,8,6,Apr-13,18:45:07,node29-003.cm.cluster,13-04-2023,18:45:07
l:77,0,0,100,0,0,0,0,105000,22080,0,0,2385000000,119000000000,4124000000,123000000000,239,204,0,0,3,9,8,6,Apr-13,18:45:08,node29-003.cm.cluster,13-04-2023,18:45:08
l:78,0,0,100,0,0,0,66000,83000,22080,0,0,2385000000,119000000000,4124000000,123000000000,195,194,0,0,0,9,8,6,Apr-13,18:45:09,node29-003.cm.cluster,13-04-2023,18:45:09
l:79,0,0,100,0,0,0,0,135000,22080,0,0,2385000000,119000000000,4124000000,123000000000,359,358,0,0,3,9,8,6,Apr-13,18:45:10,node29-003.cm.cluster,13-04-2023,18:45:10
l:80,0,0,100,0,0,0,0,95000,22080,0,0,2384000000,119000000000,4124000000,123000000000,234,224,0,0,3,8,8,6,Apr-13,18:45:11,node29-003.cm.cluster,13-04-2023,18:45:11
l:81,0,0,100,0,0,0,0,81000,22080,0,0,2385000000,119000000000,4124000000,123000000000,199,182,0,0,3,8,8,6,Apr-13,18:45:12,node29-003.cm.cluster,13-04-2023,18:45:12
l:82,0,0,100,0,0,0,0,77000,22080,0,0,2385000000,119000000000,4124000000,123000000000,230,212,0,0,3,8,8,6,Apr-13,18:45:13,node29-003.cm.cluster,13-04-2023,18:45:13
l:83,0,0,100,0,0,0,0,122000,22080,0,0,2385000000,119000000000,4124000000,123000000000,295,298,0,0,0,8,8,6,Apr-13,18:45:14,node29-003.cm.cluster,13-04-2023,18:45:14
l:84,0,0,100,0,0,0,0,91000,22080,0,0,2385000000,119000000000,4124000000,123000000000,234,216,0,0,3,8,8,6,Apr-13,18:45:15,node29-003.cm.cluster,13-04-2023,18:45:15
l:85,0,0,100,0,0,0,0,77000,22080,0,0,2385000000,119000000000,4124000000,123000000000,198,176,0,0,3,8,8,6,Apr-13,18:45:16,node29-003.cm.cluster,13-04-2023,18:45:16
l:86,0,0,100,0,0,0,12000,146000,22080,0,0,2385000000,119000000000,4124000000,123000000000,326,286,0,0,3,8,8,6,Apr-13,18:45:17,node29-003.cm.cluster,13-04-2023,18:45:17
l:87,0,0,100,0,0,0,0,84000,22080,0,0,2385000000,119000000000,4124000000,123000000000,277,284,0,0,3,8,8,6,Apr-13,18:45:18,node29-003.cm.cluster,13-04-2023,18:45:18
l:88,0,0,100,0,0,0,0,155000,64000,0,0,2384000000,119000000000,4124000000,123000000000,304,370,0,0,2,8,8,6,Apr-13,18:45:19,node29-003.cm.cluster,13-04-2023,18:45:19
l:89,0,0,99,0,0,0,0,155000,189000,0,0,2385000000,119000000000,4124000000,123000000000,2558,4271,0,0,3,8,8,6,Apr-13,18:45:20,node29-003.cm.cluster,13-04-2023,18:45:20
l:90,0,0,100,0,0,0,516000,62000,22080,0,0,2384000000,119000000000,4124000000,123000000000,518,1294,0,0,3,7,7,6,Apr-13,18:45:21,node29-003.cm.cluster,13-04-2023,18:45:21
l:91,0,0,100,0,0,0,0,143000,22080,0,0,2384000000,119000000000,4124000000,123000000000,337,334,0,0,3,7,7,6,Apr-13,18:45:22,node29-003.cm.cluster,13-04-2023,18:45:22
l:92,0,0,100,0,0,0,0,107000,22080,0,0,2384000000,119000000000,4124000000,123000000000,274,233,0,0,3,7,7,6,Apr-13,18:45:23,node29-003.cm.cluster,13-04-2023,18:45:23
l:93,0,0,100,0,0,0,0,96000,22080,0,0,2384000000,119000000000,4124000000,123000000000,209,189,0,0,0,7,7,6,Apr-13,18:45:24,node29-003.cm.cluster,13-04-2023,18:45:24
l:94,0,0,100,0,0,0,0,105000,22080,0,0,2384000000,119000000000,4124000000,123000000000,253,227,0,0,3,7,7,6,Apr-13,18:45:25,node29-003.cm.cluster,13-04-2023,18:45:25
l:95,0,0,100,0,0,0,0,110000,22080,0,0,2384000000,119000000000,4124000000,123000000000,290,295,0,0,3,7,7,6,Apr-13,18:45:26,node29-003.cm.cluster,13-04-2023,18:45:26
l:96,0,0,100,0,0,0,12000,86000,22080,0,0,2384000000,119000000000,4124000000,123000000000,233,217,0,0,3,7,7,6,Apr-13,18:45:27,node29-003.cm.cluster,13-04-2023,18:45:27
l:97,0,0,100,0,0,0,0,136000,22080,0,0,2384000000,119000000000,4124000000,123000000000,287,241,0,0,3,7,7,6,Apr-13,18:45:28,node29-003.cm.cluster,13-04-2023,18:45:28
l:98,0,0,100,0,0,0,0,97000,30528,0,0,2384000000,119000000000,4124000000,123000000000,229,207,0,0,0,7,7,6,Apr-13,18:45:29,node29-003.cm.cluster,13-04-2023,18:45:29
l:99,0,0,100,0,0,0,0,100000,22080,0,0,2384000000,119000000000,4124000000,123000000000,310,301,0,0,3,7,7,6,Apr-13,18:45:30,node29-003.cm.cluster,13-04-2023,18:45:30
l:100,0,0,100,0,0,0,0,114000,22080,0,0,2384000000,119000000000,4124000000,123000000000,260,236,0,0,3,6,7,6,Apr-13,18:45:31,node29-003.cm.cluster,13-04-2023,18:45:31
l:101,0,0,100,0,0,0,0,120000,22080,0,0,2384000000,119000000000,4124000000,123000000000,277,245,0,0,3,6,7,6,Apr-13,18:45:32,node29-003.cm.cluster,13-04-2023,18:45:32
l:102,0,0,100,0,0,0,0,114000,22080,0,0,2384000000,119000000000,4124000000,123000000000,255,222,0,0,3,6,7,6,Apr-13,18:45:33,node29-003.cm.cluster,13-04-2023,18:45:33
l:103,0,0,100,0,0,0,0,117000,22080,0,0,2384000000,119000000000,4124000000,123000000000,268,292,0,0,0,6,7,6,Apr-13,18:45:34,node29-003.cm.cluster,13-04-2023,18:45:34
l:104,0,0,100,0,0,0,12000,103000,30528,0,0,2384000000,119000000000,4124000000,123000000000,270,267,0,0,4,6,7,6,Apr-13,18:45:35,node29-003.cm.cluster,13-04-2023,18:45:35
l:105,0,0,100,0,0,0,0,98000,22080,0,0,2384000000,119000000000,4124000000,123000000000,235,204,0,0,3,6,7,6,Apr-13,18:45:36,node29-003.cm.cluster,13-04-2023,18:45:36
l:106,0,0,100,0,0,0,0,137000,22080,0,0,2384000000,119000000000,4124000000,123000000000,282,243,0,0,3,6,7,6,Apr-13,18:45:37,node29-003.cm.cluster,13-04-2023,18:45:37
l:107,0,0,100,0,0,0,0,93000,44608,0,0,2384000000,119000000000,4124000000,123000000000,278,290,0,0,3,6,7,6,Apr-13,18:45:38,node29-003.cm.cluster,13-04-2023,18:45:38
l:108,0,0,100,0,0,0,0,109000,22080,0,0,2384000000,119000000000,4124000000,123000000000,227,210,0,0,0,6,7,6,Apr-13,18:45:39,node29-003.cm.cluster,13-04-2023,18:45:39
l:109,0,0,100,0,0,0,0,119000,22080,0,0,2384000000,119000000000,4124000000,123000000000,265,234,0,0,3,6,7,6,Apr-13,18:45:40,node29-003.cm.cluster,13-04-2023,18:45:40
l:110,0,0,100,0,0,0,0,85000,22080,0,0,2384000000,119000000000,4124000000,123000000000,214,207,0,0,3,5,7,6,Apr-13,18:45:41,node29-003.cm.cluster,13-04-2023,18:45:41
l:111,0,0,100,0,0,0,0,90000,22080,0,0,2384000000,119000000000,4124000000,123000000000,258,278,0,0,3,5,7,6,Apr-13,18:45:42,node29-003.cm.cluster,13-04-2023,18:45:42
l:112,0,0,100,0,0,0,0,109000,22080,0,0,2384000000,119000000000,4124000000,123000000000,258,228,0,0,3,5,7,6,Apr-13,18:45:43,node29-003.cm.cluster,13-04-2023,18:45:43
l:113,0,0,100,0,0,0,0,104000,22080,0,0,2384000000,119000000000,4124000000,123000000000,199,185,0,0,0,5,7,6,Apr-13,18:45:44,node29-003.cm.cluster,13-04-2023,18:45:44
l:114,0,0,100,0,0,0,0,104000,26304,0,0,2384000000,119000000000,4124000000,123000000000,239,218,0,0,3,5,7,6,Apr-13,18:45:45,node29-003.cm.cluster,13-04-2023,18:45:45
