l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node27-004.cm.cluster,19-04-2023,14:14:34
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node27-004.cm.cluster,19-04-2023,14:14:34
l:2,38,1,61,1,0,7363000,3071000,0,0,0,0,744,2464,2634000000,119000000000,3166000000,122000000000,3459,2787,0,0,2.6,1.26,14.8,9.85,Apr-19,14:14:34,node27-004.cm.cluster,19-04-2023,14:14:34
l:3,0,0,100,0,0,0,0,95000,10000,20992,0,0,0,2634000000,119000000000,3166000000,122000000000,283,297,0,0,3.0,1.26,14.8,9.85,Apr-19,14:14:35,node27-004.cm.cluster,19-04-2023,14:14:35
l:4,0,0,100,0,0,0,0,110000,22976,0,0,0,0,2634000000,119000000000,3166000000,122000000000,243,216,0,0,3.0,1.26,14.8,9.85,Apr-19,14:14:36,node27-004.cm.cluster,19-04-2023,14:14:36
l:5,0,0,100,0,0,0,0,62000,22976,0,0,0,0,2634000000,119000000000,3166000000,122000000000,168,164,0,0,3.0,1.16,14.6,9.80,Apr-19,14:14:37,node27-004.cm.cluster,19-04-2023,14:14:37
l:6,0,0,100,0,0,0,590000,70000,22976,0,0,0,0,2634000000,119000000000,3166000000,122000000000,203,197,0,0,3.0,1.16,14.6,9.80,Apr-19,14:14:38,node27-004.cm.cluster,19-04-2023,14:14:38
l:7,0,0,100,0,0,0,0,109000,22976,0,0,0,0,2634000000,119000000000,3166000000,122000000000,230,269,0,0,0,1.16,14.6,9.80,Apr-19,14:14:39,node27-004.cm.cluster,19-04-2023,14:14:39
l:8,0,0,100,0,0,0,0,100000,22976,20992,0,0,0,2634000000,119000000000,3166000000,122000000000,217,187,0,0,3.0,1.16,14.6,9.80,Apr-19,14:14:40,node27-004.cm.cluster,19-04-2023,14:14:40
l:9,0,0,100,0,0,0,0,93000,22976,0,0,0,0,2635000000,119000000000,3166000000,122000000000,202,192,0,0,3.0,1.16,14.6,9.80,Apr-19,14:14:41,node27-004.cm.cluster,19-04-2023,14:14:41
l:10,0,0,100,0,0,0,0,67000,22976,0,0,0,0,2634000000,119000000000,3166000000,122000000000,172,166,0,0,3.0,1.07,14.3,9.75,Apr-19,14:14:42,node27-004.cm.cluster,19-04-2023,14:14:42
l:11,0,0,100,0,0,0,0,114000,22976,0,0,0,0,2634000000,119000000000,3166000000,122000000000,287,290,0,0,3.0,1.07,14.3,9.75,Apr-19,14:14:43,node27-004.cm.cluster,19-04-2023,14:14:43
