l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node27-012.cm.cluster,16-04-2023,13:24:20
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node27-012.cm.cluster,16-04-2023,13:24:20
l:2,38,5,57,0,0,10000000,3769000,0,0,0,0,0,56,2482000000,92300000000.0,30500000000.0,123000000000,4188,3696,0,0,2.7,0,0.09,1.22,Apr-16,13:24:20,node27-012.cm.cluster,16-04-2023,13:24:20
l:3,0,0,100,0,0,0,0,176000,10000,0,0,0,0,2482000000,92300000000.0,30500000000.0,123000000000,379,375,0,0,0,0,0.09,1.22,Apr-16,13:24:21,node27-012.cm.cluster,16-04-2023,13:24:21
l:4,0,0,100,0,0,0,0,91000,22976,0,0,0,0,2482000000,92300000000.0,30500000000.0,123000000000,206,162,0,0,3.0,0,0.08,1.22,Apr-16,13:24:22,node27-012.cm.cluster,16-04-2023,13:24:22
l:5,0,0,100,0,0,0,66000,103000,22976,0,0,0,0,2482000000,92300000000.0,30500000000.0,123000000000,252,205,0,0,4.0,0,0.08,1.22,Apr-16,13:24:23,node27-012.cm.cluster,16-04-2023,13:24:23
l:6,0,0,100,0,0,0,0,157000,25664,0,0,0,0,2482000000,92300000000.0,30500000000.0,123000000000,297,220,0,0,3.0,0,0.08,1.22,Apr-16,13:24:24,node27-012.cm.cluster,16-04-2023,13:24:24
l:7,0,0,100,0,0,0,492000,86000,22976,0,0,0,0,2481000000,92300000000.0,30500000000.0,123000000000,278,261,0,0,3.0,0,0.08,1.22,Apr-16,13:24:25,node27-012.cm.cluster,16-04-2023,13:24:25
l:8,0,0,100,0,0,0,0,119000,22976,0,0,0,0,2481000000,92300000000.0,30500000000.0,123000000000,230,180,0,0,0,0,0.08,1.22,Apr-16,13:24:26,node27-012.cm.cluster,16-04-2023,13:24:26
l:9,0,0,100,0,0,0,0,101000,22976,0,0,0,0,2481000000,92300000000.0,30500000000.0,123000000000,244,190,0,0,3.0,0,0.08,1.21,Apr-16,13:24:27,node27-012.cm.cluster,16-04-2023,13:24:27
l:10,0,0,100,0,0,0,0,82000,22976,0,0,0,0,2481000000,92300000000.0,30500000000.0,123000000000,186,148,0,0,3.0,0,0.08,1.21,Apr-16,13:24:28,node27-012.cm.cluster,16-04-2023,13:24:28
l:11,0,0,100,0,0,0,0,105000,22976,0,0,0,0,2481000000,92300000000.0,30500000000.0,123000000000,288,260,0,0,3.0,0,0.08,1.21,Apr-16,13:24:29,node27-012.cm.cluster,16-04-2023,13:24:29
l:12,0,0,100,0,0,0,0,118000,22976,0,0,0,0,2481000000,92300000000.0,30500000000.0,123000000000,251,197,0,0,3.0,0,0.08,1.21,Apr-16,13:24:30,node27-012.cm.cluster,16-04-2023,13:24:30
l:13,0,0,100,0,0,0,0,77000,22976,0,0,0,0,2481000000,92300000000.0,30500000000.0,123000000000,163,131,0,0,0,0,0.08,1.21,Apr-16,13:24:31,node27-012.cm.cluster,16-04-2023,13:24:31
