l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node27-010.cm.cluster,16-04-2023,09:22:36
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node27-010.cm.cluster,16-04-2023,09:22:36
l:2,41,5,54,0,0,363000,3314000,0,0,0,0,776,2600,2558000000,116000000000,6807000000,122000000000,5806,3072,0,0,2,0,0,0,Apr-16,09:22:36,0,16-04-2023,09:22:36
l:3,0,0,100,0,0,33000,0,175000,30000,0,0,0,0,2559000000,116000000000,6807000000,122000000000,284,284,0,0,0,0,0,0,Apr-16,09:22:37,0,16-04-2023,09:22:37
l:4,0,0,100,0,0,0,0,189000,19000,0,0,0,0,2560000000,116000000000,6807000000,122000000000,326,308,0,0,3,0,0,0,Apr-16,09:22:38,0,16-04-2023,09:22:38
l:5,0,0,100,0,0,0,0,96000,30336,0,0,0,0,2560000000,116000000000,6807000000,122000000000,218,195,0,0,3,0,0,0,Apr-16,09:22:39,0,16-04-2023,09:22:39
l:6,0,0,100,0,0,0,295000,131000,67000,0,0,0,0,2561000000,116000000000,6807000000,122000000000,369,367,0,0,3,0,0,0,Apr-16,09:22:40,0,16-04-2023,09:22:40
l:7,0,0,100,0,0,0,0,127000,12672,20992,0,0,0,2561000000,116000000000,6807000000,122000000000,297,249,0,0,3,0,0,0,Apr-16,09:22:41,0,16-04-2023,09:22:41
l:8,0,0,100,0,0,0,0,90000,21120,0,0,0,0,2561000000,116000000000,6807000000,122000000000,214,201,0,0,0,0,0,0,Apr-16,09:22:42,0,16-04-2023,09:22:42
l:9,0,0,100,0,0,0,0,115000,30336,0,0,0,0,2561000000,116000000000,6807000000,122000000000,255,226,0,0,3,0,0,0,Apr-16,09:22:43,0,16-04-2023,09:22:43
l:10,0,0,100,0,0,0,98000,114000,65664,0,0,0,0,2561000000,116000000000,6807000000,122000000000,321,326,0,0,3,0,0,0,Apr-16,09:22:44,0,16-04-2023,09:22:44
l:11,0,0,100,0,0,0,0,102000,96000,0,0,0,0,2561000000,116000000000,6807000000,122000000000,236,225,0,0,3,0,0,0,Apr-16,09:22:45,0,16-04-2023,09:22:45
l:12,0,0,100,0,0,0,0,125000,12672,0,0,0,0,2561000000,116000000000,6807000000,122000000000,282,248,0,0,3,0,0,0,Apr-16,09:22:46,0,16-04-2023,09:22:46
l:13,0,0,100,0,0,0,0,80000,12672,0,0,0,0,2561000000,116000000000,6807000000,122000000000,168,167,0,0,0,0,0,0,Apr-16,09:22:47,0,16-04-2023,09:22:47
