l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node27-011.cm.cluster,16-04-2023,09:22:38
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node27-011.cm.cluster,16-04-2023,09:22:38
l:2,44,5,51,0,0,586000,3244000,0,0,0,0,552,3008,2448000000,117000000000,5969000000,123000000000,7335,5413,0,0,2,0,0,0,Apr-16,09:22:38,0,16-04-2023,09:22:38
l:3,0,0,100,0,0,262000,33000,88000,11000,0,0,0,0,2448000000,117000000000,5969000000,123000000000,238,243,0,0,4,0,0,0,Apr-16,09:22:39,0,16-04-2023,09:22:39
l:4,0,0,100,0,0,0,0,115000,27200,0,0,0,0,2448000000,117000000000,5969000000,123000000000,239,205,0,0,3,0,0,0,Apr-16,09:22:40,0,16-04-2023,09:22:40
l:5,0,0,100,0,0,0,524000,104000,22976,0,0,0,0,2448000000,117000000000,5969000000,123000000000,251,232,0,0,3,0,0,0,Apr-16,09:22:41,0,16-04-2023,09:22:41
l:6,0,0,100,0,0,0,0,104000,22976,20992,0,0,0,2448000000,117000000000,5969000000,123000000000,315,295,0,0,3,0,0,0,Apr-16,09:22:42,0,16-04-2023,09:22:42
l:7,0,0,100,0,0,0,66000,95000,22976,0,0,0,0,2448000000,117000000000,5969000000,123000000000,214,210,0,0,1,0,0,0,Apr-16,09:22:43,0,16-04-2023,09:22:43
l:8,0,0,100,0,0,0,0,113000,69056,0,0,0,0,2448000000,117000000000,5969000000,123000000000,261,233,0,0,3,0,0,0,Apr-16,09:22:44,0,16-04-2023,09:22:44
l:9,0,0,100,0,0,0,0,90000,22976,0,0,0,0,2448000000,117000000000,5969000000,123000000000,210,197,0,0,3,0,0,0,Apr-16,09:22:45,0,16-04-2023,09:22:45
l:10,0,0,100,0,0,0,0,100000,22976,0,0,0,0,2448000000,117000000000,5969000000,123000000000,323,299,0,0,3,0,0,0,Apr-16,09:22:46,0,16-04-2023,09:22:46
l:11,0,0,100,0,0,0,0,103000,22976,0,0,0,0,2448000000,117000000000,5969000000,123000000000,246,215,0,0,3,0,0,0,Apr-16,09:22:47,0,16-04-2023,09:22:47
l:12,0,0,100,0,0,0,0,81000,22976,0,0,0,0,2448000000,117000000000,5969000000,123000000000,198,179,0,0,0,0,0,0,Apr-16,09:22:48,0,16-04-2023,09:22:48
l:13,0,0,100,0,0,0,0,114000,38208,0,14592,0,0,2448000000,117000000000,5969000000,123000000000,267,244,0,0,3,0,0,0,Apr-16,09:22:49,0,16-04-2023,09:22:49
l:14,0,0,100,0,0,0,0,91000,22976,0,0,0,0,2448000000,117000000000,5969000000,123000000000,330,311,0,0,3,0,0,0,Apr-16,09:22:50,0,16-04-2023,09:22:50
l:15,0,0,100,0,0,0,0,100000,22976,0,0,0,0,2448000000,117000000000,5969000000,123000000000,260,231,0,0,3,0,0,0,Apr-16,09:22:51,0,16-04-2023,09:22:51
l:16,0,0,100,0,0,0,0,107000,22976,0,0,0,0,2448000000,117000000000,5969000000,123000000000,245,214,0,0,3,0,0,0,Apr-16,09:22:52,0,16-04-2023,09:22:52
l:17,0,0,100,0,0,0,0,95000,22976,0,0,0,0,2448000000,117000000000,5969000000,123000000000,192,178,0,0,0,0,0,0,Apr-16,09:22:53,0,16-04-2023,09:22:53
l:18,0,0,100,0,0,0,0,119000,27200,0,0,0,0,2448000000,117000000000,5969000000,123000000000,332,309,0,0,3,0,0,0,Apr-16,09:22:54,0,16-04-2023,09:22:54
l:19,0,0,100,0,0,0,0,143000,27200,0,0,0,0,2448000000,117000000000,5969000000,123000000000,302,265,0,0,3,0,0,0,Apr-16,09:22:55,0,16-04-2023,09:22:55
l:20,0,0,100,0,0,0,0,83000,22976,0,0,0,0,2448000000,117000000000,5969000000,123000000000,207,176,0,0,3,0,0,0,Apr-16,09:22:56,0,16-04-2023,09:22:56
l:21,0,1,95,3,0,0,0,53000000,1051000,0,0,0,0,2478000000,117000000000,5975000000,123000000000,3606,6625,0,0,37,0,0,0,Apr-16,09:22:57,0,16-04-2023,09:22:57
l:22,3,5,78,14,0,0,0,113000000,2436000,0,0,0,0,2856000000,117000000000,5995000000,122000000000,19000,43000,20,0,43,1,0,0,Apr-16,09:22:58,0,16-04-2023,09:22:58
l:23,8,20,72,0,0,0,328000,225000,198000,0,0,0,0,0,0,5997000000,103000000000,17000,2567,5,0,3,1,0,0,Apr-16,09:22:59,0,16-04-2023,09:22:59
