l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node29-013.cm.cluster,16-04-2023,09:22:37
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node29-013.cm.cluster,16-04-2023,09:22:37
l:2,41,5,54,0,0,62000,2733000,0,0,0,0,1384,8304,2529000000,117000000000,5673000000,123000000000,4444,1219,0,0,2,0,0,0,Apr-16,09:22:37,0,16-04-2023,09:22:37
l:3,0,0,100,0,0,0,0,114000,10000,0,0,0,0,2528000000,117000000000,5673000000,123000000000,287,280,0,0,3,0,0,0,Apr-16,09:22:38,0,16-04-2023,09:22:38
l:4,0,0,100,0,0,0,197000,91000,22976,0,0,0,0,2528000000,117000000000,5673000000,123000000000,218,214,0,0,4,0,0,0,Apr-16,09:22:39,0,16-04-2023,09:22:39
l:5,0,0,100,0,0,0,492000,114000,22976,0,0,0,0,2528000000,117000000000,5673000000,123000000000,268,240,0,0,3,0,0,0,Apr-16,09:22:40,0,16-04-2023,09:22:40
l:6,0,0,100,0,0,0,0,85000,22976,20992,0,0,0,2528000000,117000000000,5673000000,123000000000,212,209,0,0,0,0,0,0,Apr-16,09:22:41,0,16-04-2023,09:22:41
l:7,0,0,100,0,0,0,0,109000,22976,0,0,0,0,2528000000,117000000000,5673000000,123000000000,299,285,0,0,3,0,0,0,Apr-16,09:22:42,0,16-04-2023,09:22:42
l:8,0,0,100,0,0,0,0,104000,22976,0,0,0,0,2528000000,117000000000,5673000000,123000000000,275,251,0,0,3,0,0,0,Apr-16,09:22:43,0,16-04-2023,09:22:43
l:9,0,0,100,0,0,0,0,81000,22976,0,0,0,0,2528000000,117000000000,5673000000,123000000000,203,195,0,0,3,0,0,0,Apr-16,09:22:44,0,16-04-2023,09:22:44
l:10,0,0,100,0,0,0,0,100000,22976,0,0,0,0,2528000000,117000000000,5673000000,123000000000,255,235,0,0,3,0,0,0,Apr-16,09:22:45,0,16-04-2023,09:22:45
l:11,0,0,100,0,0,0,0,110000,22976,0,0,0,0,2528000000,117000000000,5673000000,123000000000,269,267,0,0,0,0,0,0,Apr-16,09:22:46,0,16-04-2023,09:22:46
l:12,0,0,100,0,0,0,0,75000,22976,0,0,0,0,2528000000,117000000000,5673000000,123000000000,206,181,0,0,3,0,0,0,Apr-16,09:22:47,0,16-04-2023,09:22:47
l:13,0,0,100,0,0,0,0,119000,22976,0,0,0,0,2528000000,117000000000,5673000000,123000000000,272,237,0,0,3,0,0,0,Apr-16,09:22:48,0,16-04-2023,09:22:48
l:14,0,0,100,0,0,0,66000,101000,22976,0,0,0,0,2528000000,117000000000,5673000000,123000000000,281,274,0,0,4,0,0,0,Apr-16,09:22:49,0,16-04-2023,09:22:49
l:15,0,0,100,0,0,0,0,73000,31424,0,0,0,0,2528000000,117000000000,5673000000,123000000000,259,256,0,0,3,0,0,0,Apr-16,09:22:50,0,16-04-2023,09:22:50
l:16,0,0,100,0,0,0,0,98000,22976,0,0,0,0,2528000000,117000000000,5673000000,123000000000,230,213,0,0,0,0,0,0,Apr-16,09:22:51,0,16-04-2023,09:22:51
l:17,0,0,100,0,0,0,557000,119000,22976,0,0,0,0,2528000000,117000000000,5673000000,123000000000,250,224,0,0,3,0,0,0,Apr-16,09:22:52,0,16-04-2023,09:22:52
l:18,0,0,100,0,0,0,0,104000,22976,0,0,0,0,2528000000,117000000000,5673000000,123000000000,281,258,0,0,3,0,0,0,Apr-16,09:22:53,0,16-04-2023,09:22:53
l:19,0,0,100,0,0,0,0,145000,22976,0,0,0,0,2528000000,117000000000,5673000000,123000000000,340,322,0,0,3,0,0,0,Apr-16,09:22:54,0,16-04-2023,09:22:54
l:20,0,0,100,0,0,0,0,84000,22976,0,0,0,0,2528000000,117000000000,5673000000,123000000000,214,199,0,0,3,0,0,0,Apr-16,09:22:55,0,16-04-2023,09:22:55
