l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node27-001.cm.cluster,16-04-2023,01:40:56
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node27-001.cm.cluster,16-04-2023,01:40:56
l:2,58,1,42,0,0,71192,18000,0,0,0,0,0,0,2343000000,122000000000,1079000000,123000000000,25000,828,0,0,3,19,20,20,Apr-16,01:40:56,0,16-04-2023,01:40:56
l:3,0,0,100,0,0,0,745000,252000,47000,20992,0,0,0,2344000000,122000000000,1079000000,123000000000,431,428,0,0,3,19,20,20,Apr-16,01:40:57,0,16-04-2023,01:40:57
l:4,0,0,100,0,0,0,127000,101000,12672,3584,0,0,0,2344000000,122000000000,1079000000,123000000000,285,346,0,0,4,18,20,20,Apr-16,01:40:58,0,16-04-2023,01:40:58
l:5,0,0,100,0,0,0,29000,112000,12672,24576,0,0,0,2345000000,122000000000,1079000000,123000000000,273,261,0,0,1,18,20,20,Apr-16,01:40:59,0,16-04-2023,01:40:59
l:6,0,0,100,0,0,0,0,135000,10000,3584,0,0,0,2345000000,122000000000,1079000000,123000000000,286,264,0,0,3,18,20,20,Apr-16,01:41:00,0,16-04-2023,01:41:00
l:7,0,0,100,0,0,0,0,110000,12672,3584,0,0,0,2344000000,122000000000,1079000000,123000000000,272,258,0,0,3,18,20,20,Apr-16,01:41:01,0,16-04-2023,01:41:01
l:8,0,0,100,0,0,0,0,118000,12672,3584,0,0,0,2345000000,122000000000,1079000000,123000000000,307,323,0,0,3,18,20,20,Apr-16,01:41:02,0,16-04-2023,01:41:02
l:9,0,0,100,0,0,0,0,94000,12672,3584,0,0,0,2345000000,122000000000,1079000000,123000000000,223,204,0,0,3,16,20,20,Apr-16,01:41:03,0,16-04-2023,01:41:03
l:10,0,0,100,0,0,0,0,149000,12672,3584,0,0,0,2345000000,122000000000,1079000000,123000000000,286,256,0,0,0,16,20,20,Apr-16,01:41:04,0,16-04-2023,01:41:04
l:11,0,0,100,0,0,0,0,94000,12672,3584,0,0,0,2345000000,122000000000,1079000000,123000000000,227,205,0,0,3,16,20,20,Apr-16,01:41:05,0,16-04-2023,01:41:05
l:12,0,0,100,0,0,0,0,119000,10000,3584,0,0,0,2345000000,122000000000,1079000000,123000000000,324,332,0,0,3,16,20,20,Apr-16,01:41:06,0,16-04-2023,01:41:06
l:13,0,0,100,0,0,0,0,150000,12672,0,0,0,0,2345000000,122000000000,1079000000,123000000000,293,251,0,0,3,16,20,20,Apr-16,01:41:07,0,16-04-2023,01:41:07
l:14,0,0,100,0,0,0,0,94000,12672,20992,0,0,0,2345000000,122000000000,1079000000,123000000000,207,194,0,0,3,15,19,20,Apr-16,01:41:08,0,16-04-2023,01:41:08
l:15,0,0,100,0,0,0,0,82000,12672,0,0,0,0,2345000000,122000000000,1079000000,123000000000,170,168,0,0,0,15,19,20,Apr-16,01:41:09,0,16-04-2023,01:41:09
l:16,0,0,100,0,0,0,0,131000,12672,20992,0,0,0,2345000000,122000000000,1079000000,123000000000,311,322,0,0,3,15,19,20,Apr-16,01:41:10,0,16-04-2023,01:41:10
l:17,0,0,100,0,0,0,0,79000,12672,0,0,0,0,2345000000,122000000000,1079000000,123000000000,212,212,0,0,3,15,19,20,Apr-16,01:41:11,0,16-04-2023,01:41:11
l:18,0,0,100,0,0,0,0,98000,12672,0,0,0,0,2346000000,122000000000,1079000000,123000000000,204,192,0,0,3,15,19,20,Apr-16,01:41:12,0,16-04-2023,01:41:12
l:19,0,0,100,0,0,0,0,132000,12672,0,0,0,0,2346000000,122000000000,1079000000,123000000000,300,250,0,0,3,14,19,20,Apr-16,01:41:13,0,16-04-2023,01:41:13
l:20,0,0,100,0,0,0,0,85000,12672,0,0,0,0,2346000000,122000000000,1079000000,123000000000,235,270,0,0,0,14,19,20,Apr-16,01:41:14,0,16-04-2023,01:41:14
l:21,0,0,100,0,0,0,0,80000,12672,0,0,0,0,2346000000,122000000000,1079000000,123000000000,211,194,0,0,3,14,19,20,Apr-16,01:41:15,0,16-04-2023,01:41:15
l:22,0,0,99,0,0,0,98000,251000,957000,0,0,0,0,2363000000,122000000000,1079000000,123000000000,1228,1559,0,0,18,14,19,20,Apr-16,01:41:16,0,16-04-2023,01:41:16
l:23,8,15,72,5,0,0,0,165000000,3338000,0,0,0,0,0,107000000000,1105000000,107000000000,25000,43000,20,0,63,14,19,20,Apr-16,01:41:17,0,16-04-2023,01:41:17
l:24,2,6,91,1,0,0,0,1753000,534000000,20992,0,0,0,0,102000000000,1617000000,103000000000,14000,7477,0,1,3,13,19,20,Apr-16,01:41:18,0,16-04-2023,01:41:18
l:25,0,0,97,2,0,0,0,1025000,984000000,0,0,0,0,0,102000000000,1618000000,103000000000,8888,5841,0,1,0,13,19,20,Apr-16,01:41:19,0,16-04-2023,01:41:19
l:26,0,0,97,2,0,0,0,993000,984000000,0,0,0,0,0,102000000000,1618000000,103000000000,8922,5726,0,1,3,13,19,20,Apr-16,01:41:20,0,16-04-2023,01:41:20
l:27,0,0,97,2,0,0,950000,928000,985000000,20992,0,0,0,0,102000000000,1619000000,103000000000,8961,5994,0,1,3,13,19,20,Apr-16,01:41:21,0,16-04-2023,01:41:21
l:28,0,0,97,2,0,0,0,1007000,985000000,0,0,0,0,0,102000000000,1619000000,103000000000,9033,6052,0,1,3,13,19,20,Apr-16,01:41:22,0,16-04-2023,01:41:22
l:29,0,1,97,1,0,0,2138000,713000,647000000,0,0,0,0,0,102000000000,2131000000,103000000000,6476,5167,0,1,4,12,18,20,Apr-16,01:41:23,0,16-04-2023,01:41:23
l:30,0,0,97,2,0,0,0,963000,985000000,0,0,0,0,0,102000000000,2131000000,103000000000,6894,2595,0,1,0,12,18,20,Apr-16,01:41:24,0,16-04-2023,01:41:24
l:31,0,0,97,2,0,0,0,1074000,984000000,0,0,0,0,0,102000000000,2131000000,103000000000,7102,2653,0,1,3,12,18,20,Apr-16,01:41:25,0,16-04-2023,01:41:25
l:32,0,0,97,2,0,0,328000,978000,985000000,0,0,0,0,0,102000000000,2131000000,103000000000,7047,2723,0,1,4,12,18,20,Apr-16,01:41:26,0,16-04-2023,01:41:26
l:33,0,0,97,2,0,0,635000,930000,913000000,0,0,0,0,0,102000000000,2131000000,103000000000,6761,2534,1,0,4,12,18,20,Apr-16,01:41:27,0,16-04-2023,01:41:27
l:34,0,1,97,2,0,0,762000,736000,710000000,0,0,0,0,0,101000000000,2643000000,103000000000,5997,7124,0,1,4,11,18,20,Apr-16,01:41:28,0,16-04-2023,01:41:28
l:35,0,0,97,2,0,0,606000,872000,984000000,0,0,0,0,0,101000000000,2643000000,103000000000,6772,8406,0,1,0,11,18,20,Apr-16,01:41:29,0,16-04-2023,01:41:29
l:36,0,0,97,2,0,0,0,928000,984000000,0,0,0,0,0,101000000000,2643000000,103000000000,6910,8394,0,1,3,11,18,20,Apr-16,01:41:30,0,16-04-2023,01:41:30
l:37,0,0,97,2,0,0,229000,925000,985000000,0,0,0,0,0,101000000000,2643000000,103000000000,6886,8825,0,1,3,11,18,20,Apr-16,01:41:31,0,16-04-2023,01:41:31
l:38,0,0,97,2,0,0,0,811000,830000000,0,0,0,0,0,101000000000,2864000000,103000000000,6161,7831,1,0,4,11,18,20,Apr-16,01:41:32,0,16-04-2023,01:41:32
l:39,0,1,97,2,0,0,0,827000,834000000,20992,0,0,0,0,101000000000,3155000000,103000000000,6393,8167,0,1,3,11,18,20,Apr-16,01:41:33,0,16-04-2023,01:41:33
l:40,0,0,97,2,0,0,0,899000,984000000,0,0,0,0,0,101000000000,3155000000,103000000000,7199,9211,0,1,0,11,18,20,Apr-16,01:41:34,0,16-04-2023,01:41:34
l:41,0,0,97,2,0,0,0,864000,985000000,0,0,0,0,0,101000000000,3155000000,103000000000,6974,8801,0,1,3,11,18,20,Apr-16,01:41:35,0,16-04-2023,01:41:35
l:42,0,0,97,2,0,0,0,949000,984000000,0,0,0,0,0,101000000000,3155000000,103000000000,6933,9584,0,1,3,11,18,20,Apr-16,01:41:36,0,16-04-2023,01:41:36
l:43,0,1,97,2,0,0,0,707000,705000000,0,0,0,0,0,100000000000,3630000000,103000000000,6340,7252,1,0,5,11,18,20,Apr-16,01:41:37,0,16-04-2023,01:41:37
l:44,0,0,97,2,0,0,0,901000,975000000,0,0,0,0,0,100000000000,3643000000,103000000000,7200,9153,0,1,3,10,18,20,Apr-16,01:41:38,0,16-04-2023,01:41:38
l:45,0,0,97,2,0,0,0,970000,984000000,0,0,0,0,0,100000000000,3643000000,103000000000,6922,8575,0,1,0,10,18,20,Apr-16,01:41:39,0,16-04-2023,01:41:39
l:46,0,0,97,2,0,0,0,966000,984000000,0,14656,0,0,0,100000000000,3643000000,103000000000,6932,8982,0,1,3,10,18,20,Apr-16,01:41:40,0,16-04-2023,01:41:40
l:47,0,0,97,2,0,0,0,905000,984000000,0,0,0,0,0,100000000000,3643000000,103000000000,6827,9030,0,1,3,10,18,20,Apr-16,01:41:41,0,16-04-2023,01:41:41
l:48,1,2,96,1,0,0,0,5312000,656000000,0,0,0,0,0,0,4131000000,103000000000,12000,6168,1,1,3,10,18,20,Apr-16,01:41:42,0,16-04-2023,01:41:42
l:49,1,2,95,2,0,0,0,19000000,985000000,0,0,0,0,0,0,4131000000,103000000000,29000,5655,1,1,3,9,17,20,Apr-16,01:41:43,0,16-04-2023,01:41:43
l:50,1,2,95,2,0,0,0,20000000,984000000,0,0,0,0,0,0,4131000000,103000000000,29000,5570,1,1,0,9,17,20,Apr-16,01:41:44,0,16-04-2023,01:41:44
l:51,1,2,95,2,0,0,0,1268000,985000000,0,0,0,0,0,0,4131000000,103000000000,10000,5783,1,1,3,9,17,20,Apr-16,01:41:45,0,16-04-2023,01:41:45
l:52,1,2,95,2,0,0,0,957000,984000000,0,0,0,0,0,0,4131000000,103000000000,9279,6497,1,1,3,9,17,20,Apr-16,01:41:46,0,16-04-2023,01:41:46
l:53,2,4,93,2,0,0,0,784000,722000000,0,0,0,0,0,0,4619000000,103000000000,9222,5298,2,1,5,9,17,20,Apr-16,01:41:47,0,16-04-2023,01:41:47
l:54,2,4,92,2,0,0,0,938000,984000000,0,0,0,0,0,0,4619000000,103000000000,11000,5862,2,1,3,9,17,19,Apr-16,01:41:48,0,16-04-2023,01:41:48
l:55,1,4,92,2,0,0,0,977000,984000000,0,0,0,0,0,0,4619000000,103000000000,11000,5954,2,1,0,9,17,19,Apr-16,01:41:49,0,16-04-2023,01:41:49
l:56,1,4,92,2,0,0,0,1011000,984000000,0,0,0,0,0,0,4619000000,103000000000,11000,6394,2,1,3,9,17,19,Apr-16,01:41:50,0,16-04-2023,01:41:50
