l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node31-019.cm.cluster,16-04-2023,01:40:56
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node31-019.cm.cluster,16-04-2023,01:40:56
l:2,29,1,71,0,0,153000,753000,0,0,0,0,136,1744,2519000000,118000000000,4603000000,123000000000,5276,1345,0,0,2,0,0,3,Apr-16,01:40:56,node31-019.cm.cluster,16-04-2023,01:40:56
l:3,0,0,100,0,0,0,0,88000,10000,3584,0,0,0,2519000000,118000000000,4603000000,123000000000,208,195,0,0,0,0,0,3,Apr-16,01:40:57,node31-019.cm.cluster,16-04-2023,01:40:57
l:4,0,0,100,0,0,0,0,114000,22976,3584,0,0,0,2520000000,118000000000,4603000000,123000000000,338,371,0,0,3,0,0,3,Apr-16,01:40:58,node31-019.cm.cluster,16-04-2023,01:40:58
l:5,0,0,100,0,0,0,0,100000,22976,24576,0,0,0,2520000000,118000000000,4603000000,123000000000,246,224,0,0,3,0,0,3,Apr-16,01:40:59,node31-019.cm.cluster,16-04-2023,01:40:59
l:6,0,0,100,0,0,0,0,126000,22976,3584,0,0,0,2520000000,118000000000,4603000000,123000000000,296,244,0,0,3,0,0,3,Apr-16,01:41:00,node31-019.cm.cluster,16-04-2023,01:41:00
l:7,0,0,100,0,0,0,0,98000,22976,3584,0,0,0,2520000000,118000000000,4603000000,123000000000,238,206,0,0,3,0,0,3,Apr-16,01:41:01,node31-019.cm.cluster,16-04-2023,01:41:01
l:8,0,0,100,0,0,0,0,96000,41280,3584,0,0,0,2520000000,118000000000,4603000000,123000000000,310,288,0,0,0,0,0,3,Apr-16,01:41:02,node31-019.cm.cluster,16-04-2023,01:41:02
l:9,0,0,100,0,0,0,0,138000,27200,3584,0,0,0,2520000000,118000000000,4603000000,123000000000,310,254,0,0,3,0,0,3,Apr-16,01:41:03,node31-019.cm.cluster,16-04-2023,01:41:03
l:10,0,0,100,0,0,0,0,88000,22976,3584,0,0,0,2520000000,118000000000,4603000000,123000000000,226,201,0,0,3,0,0,3,Apr-16,01:41:04,node31-019.cm.cluster,16-04-2023,01:41:04
l:11,0,0,100,0,0,0,0,104000,22976,3584,0,0,0,2520000000,118000000000,4603000000,123000000000,264,232,0,0,3,0,0,3,Apr-16,01:41:05,node31-019.cm.cluster,16-04-2023,01:41:05
l:12,0,0,100,0,0,0,0,131000,22976,0,0,0,0,2520000000,118000000000,4603000000,123000000000,354,318,0,0,3,0,0,3,Apr-16,01:41:06,node31-019.cm.cluster,16-04-2023,01:41:06
l:13,0,0,100,0,0,0,0,85000,22976,20992,0,0,0,2520000000,118000000000,4603000000,123000000000,177,167,0,0,0,0,0,3,Apr-16,01:41:07,node31-019.cm.cluster,16-04-2023,01:41:07
l:14,0,0,100,0,0,0,0,98000,22976,0,0,0,0,2520000000,118000000000,4603000000,123000000000,231,211,0,0,3,0,0,3,Apr-16,01:41:08,node31-019.cm.cluster,16-04-2023,01:41:08
l:15,0,0,100,0,0,0,0,105000,27200,20992,0,0,0,2520000000,118000000000,4603000000,123000000000,234,208,0,0,3,0,0,3,Apr-16,01:41:09,node31-019.cm.cluster,16-04-2023,01:41:09
l:16,0,0,100,0,0,0,0,100000,27200,0,0,0,0,2520000000,118000000000,4603000000,123000000000,308,296,0,0,3,0,0,3,Apr-16,01:41:10,node31-019.cm.cluster,16-04-2023,01:41:10
l:17,0,0,100,0,0,0,0,67000,22976,0,0,0,0,2520000000,118000000000,4603000000,123000000000,172,164,0,0,3,0,0,3,Apr-16,01:41:11,node31-019.cm.cluster,16-04-2023,01:41:11
l:18,0,0,100,0,0,0,66000,109000,22976,0,0,0,0,2520000000,118000000000,4603000000,123000000000,224,207,0,0,1,0,0,3,Apr-16,01:41:12,node31-019.cm.cluster,16-04-2023,01:41:12
l:19,0,0,100,0,0,0,0,119000,22976,0,0,0,0,2520000000,118000000000,4603000000,123000000000,305,260,0,0,3,0,0,3,Apr-16,01:41:13,node31-019.cm.cluster,16-04-2023,01:41:13
l:20,0,0,100,0,0,0,0,68000,22976,0,0,0,0,2520000000,118000000000,4603000000,123000000000,270,274,0,0,3,0,0,3,Apr-16,01:41:14,node31-019.cm.cluster,16-04-2023,01:41:14
l:21,0,0,100,0,0,0,0,92000,25664,0,0,0,0,2520000000,118000000000,4603000000,123000000000,231,218,0,0,3,0,0,3,Apr-16,01:41:15,node31-019.cm.cluster,16-04-2023,01:41:15
l:22,0,1,93,5,0,0,33000,128000000,2130000,0,0,0,0,2553000000,118000000000,4618000000,122000000000,6477,12000,1,0,38,0,0,3,Apr-16,01:41:16,node31-019.cm.cluster,16-04-2023,01:41:16
l:23,9,20,70,0,0,0,0,38000000,2117000,20992,0,0,0,22100000000,98800000000,4630000000,103000000000,24000,36000,0,0,40,0,0,3,Apr-16,01:41:17,node31-019.cm.cluster,16-04-2023,01:41:17
l:24,0,0,100,0,0,0,0,160000,49000,0,0,0,0,22100000000,98800000000,4631000000,103000000000,467,611,0,0,3,0,0,3,Apr-16,01:41:18,node31-019.cm.cluster,16-04-2023,01:41:18
l:25,0,0,100,0,0,0,0,147000,22976,0,0,0,0,22100000000,98800000000,4631000000,103000000000,316,260,0,0,3,0,0,3,Apr-16,01:41:19,node31-019.cm.cluster,16-04-2023,01:41:19
l:26,0,0,100,0,0,0,655000,134000,49000,0,0,0,0,22100000000,98800000000,4631000000,103000000000,380,474,0,0,3,0,0,3,Apr-16,01:41:20,node31-019.cm.cluster,16-04-2023,01:41:20
l:27,0,0,100,0,0,0,0,146000,22976,20992,0,0,0,22100000000,98800000000,4631000000,103000000000,296,244,0,0,3,0,0,3,Apr-16,01:41:21,node31-019.cm.cluster,16-04-2023,01:41:21
l:28,0,0,100,0,0,0,459000,150000,22976,0,0,0,0,22100000000,98800000000,4631000000,103000000000,391,359,0,0,0,0,0,3,Apr-16,01:41:22,node31-019.cm.cluster,16-04-2023,01:41:22
l:29,0,0,100,0,0,0,2228000,127000,22976,0,0,0,0,22100000000,98800000000,4631000000,103000000000,352,336,0,0,3,0,0,3,Apr-16,01:41:23,node31-019.cm.cluster,16-04-2023,01:41:23
l:30,0,0,100,0,0,0,0,198000,51000,0,0,0,0,22100000000,98800000000,4631000000,103000000000,468,555,0,0,3,0,0,3,Apr-16,01:41:24,node31-019.cm.cluster,16-04-2023,01:41:24
l:31,0,0,100,0,0,0,0,158000,31424,0,0,0,0,22100000000,98800000000,4631000000,103000000000,398,383,0,0,3,0,0,3,Apr-16,01:41:25,node31-019.cm.cluster,16-04-2023,01:41:25
l:32,0,0,100,0,0,0,0,102000,22976,0,0,0,0,22100000000,98800000000,4631000000,103000000000,387,366,0,0,3,0,0,3,Apr-16,01:41:26,node31-019.cm.cluster,16-04-2023,01:41:26
l:33,0,0,100,0,0,0,0,130000,22976,0,0,0,0,22100000000,98800000000,4631000000,103000000000,284,266,0,0,0,0,0,3,Apr-16,01:41:27,node31-019.cm.cluster,16-04-2023,01:41:27
l:34,0,0,100,0,0,0,0,93000,22976,0,0,0,0,22100000000,98800000000,4631000000,103000000000,265,268,0,0,3,0,0,3,Apr-16,01:41:28,node31-019.cm.cluster,16-04-2023,01:41:28
l:35,0,0,100,0,0,0,0,99000,28736,0,0,0,0,22100000000,98800000000,4631000000,103000000000,268,267,0,0,3,0,0,3,Apr-16,01:41:29,node31-019.cm.cluster,16-04-2023,01:41:29
l:36,0,0,100,0,0,0,459000,117000,22976,0,0,0,0,22100000000,98800000000,4631000000,103000000000,366,364,0,0,3,0,0,3,Apr-16,01:41:30,node31-019.cm.cluster,16-04-2023,01:41:30
l:37,0,0,100,0,0,0,0,86000,22976,0,0,0,0,22100000000,98800000000,4631000000,103000000000,245,246,0,0,3,0,0,3,Apr-16,01:41:31,node31-019.cm.cluster,16-04-2023,01:41:31
l:38,0,0,100,0,0,0,0,117000,49000,20992,0,0,0,22100000000,98800000000,4631000000,103000000000,324,455,0,0,0,0,0,3,Apr-16,01:41:32,node31-019.cm.cluster,16-04-2023,01:41:32
l:39,0,0,100,0,0,0,0,136000,22976,0,0,0,0,22100000000,98800000000,4631000000,103000000000,349,308,0,0,3,0,0,3,Apr-16,01:41:33,node31-019.cm.cluster,16-04-2023,01:41:33
l:40,0,0,100,0,0,0,0,62000,22976,0,0,0,0,22100000000,98800000000,4631000000,103000000000,280,306,0,0,3,0,0,3,Apr-16,01:41:34,node31-019.cm.cluster,16-04-2023,01:41:34
l:41,0,0,100,0,0,0,0,77000,22976,0,0,0,0,22100000000,98800000000,4631000000,103000000000,232,245,0,0,3,0,0,3,Apr-16,01:41:35,node31-019.cm.cluster,16-04-2023,01:41:35
l:42,0,0,100,0,0,0,0,138000,22976,0,0,0,0,22100000000,98800000000,4631000000,103000000000,343,306,0,0,3,0,0,3,Apr-16,01:41:36,node31-019.cm.cluster,16-04-2023,01:41:36
l:43,0,0,100,0,0,0,0,75000,41280,0,0,0,0,22100000000,98800000000,4631000000,103000000000,200,212,0,0,0,0,0,3,Apr-16,01:41:37,node31-019.cm.cluster,16-04-2023,01:41:37
l:44,0,0,100,0,0,0,0,67000,27200,0,0,0,0,22100000000,98800000000,4631000000,103000000000,288,297,0,0,3,0,0,3,Apr-16,01:41:38,node31-019.cm.cluster,16-04-2023,01:41:38
l:45,0,0,99,0,0,0,0,133000,190000,0,0,0,0,22100000000,98800000000,4631000000,103000000000,2081,3092,0,0,3,0,0,3,Apr-16,01:41:39,node31-019.cm.cluster,16-04-2023,01:41:39
