l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node28-002.cm.cluster,14-04-2023,15:36:29
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node28-002.cm.cluster,14-04-2023,15:36:29
l:2,37,5,58,0,0,8043000,3081000,0,0,0,0,0,16,2534000000,106000000000,0,123000000000,3380,16000,0,0,2,15,17,18,Apr-14,15:36:29,0,14-04-2023,15:36:29
l:3,0,0,100,0,0,0,0,101000,10000,0,0,0,0,2534000000,106000000000,0,123000000000,264,246,0,0,3,15,17,18,Apr-14,15:36:30,0,14-04-2023,15:36:30
l:4,0,0,100,0,0,0,0,110000,22976,0,0,0,0,2534000000,106000000000,0,123000000000,308,319,0,0,3,15,17,18,Apr-14,15:36:31,0,14-04-2023,15:36:31
l:5,0,0,100,0,0,0,33000,136000,22976,0,0,0,0,2534000000,106000000000,0,123000000000,307,289,0,0,4,14,17,18,Apr-14,15:36:32,0,14-04-2023,15:36:32
l:6,0,0,100,0,0,0,0,91000,22976,0,0,0,0,2534000000,106000000000,0,123000000000,227,201,0,0,3,14,17,18,Apr-14,15:36:33,0,14-04-2023,15:36:33
l:7,0,0,100,0,0,0,0,128000,22976,0,0,0,0,2534000000,106000000000,0,123000000000,268,235,0,0,0,14,17,18,Apr-14,15:36:34,0,14-04-2023,15:36:34
l:8,0,0,100,0,0,0,0,131000,22976,0,0,0,0,2534000000,106000000000,0,123000000000,325,327,0,0,3,14,17,18,Apr-14,15:36:35,0,14-04-2023,15:36:35
l:9,0,0,100,0,0,0,360000,72000,22976,0,0,0,0,2534000000,106000000000,0,123000000000,208,212,0,0,4,14,17,18,Apr-14,15:36:36,0,14-04-2023,15:36:36
l:10,0,0,100,0,0,0,0,119000,22976,0,0,0,0,2534000000,106000000000,0,123000000000,259,240,0,0,3,13,16,17,Apr-14,15:36:37,0,14-04-2023,15:36:37
l:11,0,0,100,0,0,0,0,128000,22976,0,0,0,0,2534000000,106000000000,0,123000000000,248,215,0,0,3,13,16,17,Apr-14,15:36:38,0,14-04-2023,15:36:38
l:12,0,0,100,0,0,0,590000,90000,22976,0,0,0,0,2534000000,106000000000,0,123000000000,254,296,0,0,0,13,16,17,Apr-14,15:36:39,0,14-04-2023,15:36:39
l:13,0,0,100,0,0,0,0,137000,22976,0,0,0,0,2534000000,106000000000,0,123000000000,291,250,0,0,3,13,16,17,Apr-14,15:36:40,0,14-04-2023,15:36:40
l:14,0,0,100,0,0,0,0,123000,22976,0,0,0,0,2533000000,106000000000,0,123000000000,268,244,0,0,3,13,16,17,Apr-14,15:36:41,0,14-04-2023,15:36:41
l:15,0,0,100,0,0,0,0,85000,22976,0,0,0,0,2534000000,106000000000,0,123000000000,218,210,0,0,3,12,16,17,Apr-14,15:36:42,0,14-04-2023,15:36:42
l:16,0,0,100,0,0,0,0,115000,31424,0,0,0,0,2533000000,106000000000,0,123000000000,302,304,0,0,3,12,16,17,Apr-14,15:36:43,0,14-04-2023,15:36:43
l:17,0,0,100,0,0,0,0,114000,22976,0,0,0,0,2533000000,106000000000,0,123000000000,231,222,0,0,0,12,16,17,Apr-14,15:36:44,0,14-04-2023,15:36:44
l:18,0,0,100,0,0,0,0,86000,22976,0,0,0,0,2533000000,106000000000,0,123000000000,223,197,0,0,3,12,16,17,Apr-14,15:36:45,0,14-04-2023,15:36:45
l:19,0,0,100,0,0,0,0,114000,22976,0,0,0,0,2533000000,106000000000,0,123000000000,249,236,0,0,3,12,16,17,Apr-14,15:36:46,0,14-04-2023,15:36:46
l:20,0,0,100,0,0,0,0,86000,22976,0,0,0,0,2533000000,106000000000,0,123000000000,276,279,0,0,3,11,16,17,Apr-14,15:36:47,0,14-04-2023,15:36:47
l:21,0,0,100,0,0,0,131000,80000,25664,0,0,0,0,2533000000,106000000000,0,123000000000,216,207,0,0,4,11,16,17,Apr-14,15:36:48,0,14-04-2023,15:36:48
l:22,0,1,98,1,0,0,0,100000000,1991000,0,0,0,0,2562000000,106000000000,0,122000000000,5615,11000,1,0,36,11,16,17,Apr-14,15:36:49,0,14-04-2023,15:36:49
l:23,7,13,80,0,0,0,0,32000000,1230000,0,0,0,0,0,0,0,113000000000,50000,52000,1,0,43,11,16,17,Apr-14,15:36:50,0,14-04-2023,15:36:50
l:24,0,2,98,0,0,0,66000,89000,22976,0,0,0,0,0,0,0,113000000000,53000,35000,3,0,3,11,16,17,Apr-14,15:36:51,0,14-04-2023,15:36:51
l:25,0,2,98,0,0,0,0,81000,22976,0,0,0,0,0,0,0,113000000000,53000,34000,1,0,3,10,16,17,Apr-14,15:36:52,0,14-04-2023,15:36:52
l:26,0,2,98,0,0,0,0,98000,22976,0,0,0,0,0,0,0,113000000000,53000,35000,1,0,3,10,16,17,Apr-14,15:36:53,0,14-04-2023,15:36:53
l:27,0,2,98,0,0,0,0,85000,22976,0,0,0,0,0,0,0,113000000000,54000,37000,0,0,0,10,16,17,Apr-14,15:36:54,0,14-04-2023,15:36:54
l:28,0,2,98,0,0,0,0,114000,22976,0,0,0,0,0,0,0,113000000000,53000,35000,0,0,3,10,16,17,Apr-14,15:36:55,0,14-04-2023,15:36:55
l:29,0,2,98,0,0,0,524000,82000,38592,0,0,0,0,0,0,0,113000000000,53000,34000,2,0,3,10,16,17,Apr-14,15:36:56,0,14-04-2023,15:36:56
l:30,0,2,98,0,0,0,0,128000,22976,0,0,0,0,0,0,0,113000000000,54000,35000,1,0,3,9,15,17,Apr-14,15:36:57,0,14-04-2023,15:36:57
l:31,0,2,98,0,0,0,0,141000,190000,0,0,0,0,0,0,0,113000000000,57000,45000,1,0,3,9,15,17,Apr-14,15:36:58,0,14-04-2023,15:36:58
l:32,0,2,98,0,0,0,0,107000,22976,0,0,0,0,0,0,0,113000000000,53000,34000,1,0,0,9,15,17,Apr-14,15:36:59,0,14-04-2023,15:36:59
l:33,0,2,98,0,0,0,0,133000,22976,0,0,0,0,0,0,0,113000000000,53000,34000,0,0,3,9,15,17,Apr-14,15:37:00,0,14-04-2023,15:37:00
l:34,2,6,93,0,0,0,393000,137000,22976,0,0,0,0,0,0,0,113000000000,57000,37000,5,0,3,9,15,17,Apr-14,15:37:01,0,14-04-2023,15:37:01
l:35,5,13,83,0,0,0,721000,96000,45504,0,0,0,0,0,0,0,113000000000,60000,38000,11,0,3,9,15,17,Apr-14,15:37:02,0,14-04-2023,15:37:02
l:36,6,17,77,0,0,0,524000,404000,281000,0,0,0,0,0,0,0,113000000000,55000,49000,0,0,3,9,15,17,Apr-14,15:37:03,0,14-04-2023,15:37:03
l:37,0,2,98,0,0,0,0,123000,22976,0,0,0,0,0,0,0,113000000000,56000,96000,0,0,0,9,15,17,Apr-14,15:37:04,0,14-04-2023,15:37:04
l:38,0,2,98,0,0,0,0,83000,22976,0,0,0,0,0,0,0,113000000000,55000,96000,0,0,3,9,15,17,Apr-14,15:37:05,0,14-04-2023,15:37:05
l:39,0,2,98,0,0,0,9568000,109000,22976,0,0,0,0,0,0,0,113000000000,55000,97000,1,0,3,9,15,17,Apr-14,15:37:06,0,14-04-2023,15:37:06
l:40,0,2,98,0,0,0,0,90000,38208,0,14592,0,0,0,0,0,113000000000,56000,96000,0,0,3,8,15,17,Apr-14,15:37:07,0,14-04-2023,15:37:07
l:41,0,2,98,0,0,0,0,95000,22976,0,0,0,0,0,0,0,113000000000,55000,95000,0,0,3,8,15,17,Apr-14,15:37:08,0,14-04-2023,15:37:08
l:42,0,2,98,0,0,0,852000,123000,22976,0,0,0,0,0,0,0,113000000000,56000,96000,1,0,0,8,15,17,Apr-14,15:37:09,0,14-04-2023,15:37:09
l:43,0,2,98,0,0,0,0,77000,22976,0,0,0,0,0,0,0,113000000000,55000,97000,0,0,3,8,15,17,Apr-14,15:37:10,0,14-04-2023,15:37:10
l:44,0,2,98,0,0,0,0,109000,22976,0,0,0,0,0,0,0,113000000000,56000,97000,0,0,3,8,15,17,Apr-14,15:37:11,0,14-04-2023,15:37:11
l:45,0,2,98,0,0,0,0,120000,52288,0,0,0,0,0,0,0,113000000000,55000,96000,0,0,3,8,15,17,Apr-14,15:37:12,0,14-04-2023,15:37:12
l:46,0,2,97,0,0,0,0,79000,31424,0,0,0,0,0,0,0,113000000000,58000,99000,2,0,3,8,15,17,Apr-14,15:37:13,0,14-04-2023,15:37:13
l:47,2,7,91,0,0,0,0,119000,22976,0,0,0,0,0,0,0,113000000000,62000,101000,5,0,0,8,15,17,Apr-14,15:37:14,0,14-04-2023,15:37:14
l:48,7,18,76,0,0,0,0,148000,35264,0,0,0,0,0,0,0,113000000000,58000,76000,14,0,3,8,15,17,Apr-14,15:37:15,0,14-04-2023,15:37:15
l:49,9,24,67,0,0,0,66000,569000,463000,0,0,0,0,2583000000,106000000000,0,122000000000,36000,29000,0,0,9,8,15,17,Apr-14,15:37:16,0,14-04-2023,15:37:16
l:50,0,0,100,0,0,0,0,103000,22976,0,0,0,0,2581000000,106000000000,0,122000000000,254,234,0,0,3,7,15,17,Apr-14,15:37:17,0,14-04-2023,15:37:17
l:51,0,0,100,0,0,0,655000,114000,22976,0,0,0,0,2580000000,106000000000,0,122000000000,282,305,0,0,3,7,15,17,Apr-14,15:37:18,0,14-04-2023,15:37:18
l:52,0,0,100,0,0,0,0,100000,22976,0,0,0,0,2577000000,106000000000,0,122000000000,282,325,0,0,0,7,15,17,Apr-14,15:37:19,0,14-04-2023,15:37:19
l:53,0,0,100,0,0,0,0,114000,22976,0,0,0,0,2577000000,106000000000,0,122000000000,313,316,0,0,3,7,15,17,Apr-14,15:37:20,0,14-04-2023,15:37:20
l:54,0,0,100,0,0,0,131000,133000,22976,0,0,0,0,2577000000,106000000000,0,122000000000,306,286,0,0,3,7,15,17,Apr-14,15:37:21,0,14-04-2023,15:37:21
l:55,0,0,100,0,0,0,0,95000,22976,0,0,0,0,2577000000,106000000000,0,122000000000,232,247,0,0,3,7,14,17,Apr-14,15:37:22,0,14-04-2023,15:37:22
l:56,0,0,100,0,0,0,0,133000,22976,3584,0,0,0,2577000000,106000000000,0,122000000000,374,376,0,0,3,7,14,17,Apr-14,15:37:23,0,14-04-2023,15:37:23
l:57,0,0,100,0,0,0,0,91000,22976,3584,0,0,0,2577000000,106000000000,0,122000000000,223,233,0,0,0,7,14,17,Apr-14,15:37:24,0,14-04-2023,15:37:24
l:58,0,0,100,0,0,0,0,110000,22976,3584,0,0,0,2577000000,106000000000,0,122000000000,318,282,0,0,3,7,14,17,Apr-14,15:37:25,0,14-04-2023,15:37:25
l:59,0,0,100,0,0,0,0,101000,22976,3584,0,0,0,2577000000,106000000000,0,122000000000,279,274,0,0,3,7,14,17,Apr-14,15:37:26,0,14-04-2023,15:37:26
l:60,0,0,100,0,0,0,0,143000,22976,3584,0,0,0,2577000000,106000000000,0,122000000000,382,378,0,0,3,6,14,16,Apr-14,15:37:27,0,14-04-2023,15:37:27
l:61,0,0,100,0,0,0,0,100000,31424,3584,0,0,0,2577000000,106000000000,0,122000000000,294,284,0,0,3,6,14,16,Apr-14,15:37:28,0,14-04-2023,15:37:28
l:62,0,0,100,0,0,0,0,82000,22976,3584,0,0,0,2577000000,106000000000,0,122000000000,276,260,0,0,0,6,14,16,Apr-14,15:37:29,0,14-04-2023,15:37:29
l:63,0,0,100,0,0,0,0,139000,28736,3584,0,0,0,2577000000,106000000000,0,122000000000,345,302,0,0,3,6,14,16,Apr-14,15:37:30,0,14-04-2023,15:37:30
l:64,0,0,100,0,0,0,0,112000,22976,3584,0,0,0,2577000000,106000000000,0,122000000000,349,362,0,0,3,6,14,16,Apr-14,15:37:31,0,14-04-2023,15:37:31
l:65,0,0,100,0,0,0,66000,62000,22976,0,0,0,0,2577000000,106000000000,0,122000000000,215,236,0,0,3,6,14,16,Apr-14,15:37:32,0,14-04-2023,15:37:32
l:66,0,0,100,0,0,0,0,128000,22976,0,0,0,0,2577000000,106000000000,0,122000000000,321,306,0,0,3,6,14,16,Apr-14,15:37:33,0,14-04-2023,15:37:33
l:67,0,0,100,0,0,0,0,98000,22976,0,0,0,0,2577000000,106000000000,0,122000000000,235,236,0,0,0,6,14,16,Apr-14,15:37:34,0,14-04-2023,15:37:34
l:68,0,0,100,0,0,0,0,81000,22976,0,0,0,0,2577000000,106000000000,0,122000000000,274,318,0,0,3,6,14,16,Apr-14,15:37:35,0,14-04-2023,15:37:35
l:69,0,0,100,0,0,0,0,112000,22976,0,0,0,0,2577000000,106000000000,0,122000000000,277,264,0,0,3,6,14,16,Apr-14,15:37:36,0,14-04-2023,15:37:36
l:70,0,0,100,0,0,0,66000,115000,45504,0,0,0,0,2577000000,106000000000,0,122000000000,284,278,0,0,3,5,14,16,Apr-14,15:37:37,0,14-04-2023,15:37:37
l:71,0,0,100,0,0,0,0,103000,22976,0,0,0,0,2577000000,106000000000,0,122000000000,263,258,0,0,3,5,14,16,Apr-14,15:37:38,0,14-04-2023,15:37:38
l:72,0,0,100,0,0,0,1016000,91000,22976,0,0,0,0,2577000000,106000000000,0,122000000000,293,352,0,0,0,5,14,16,Apr-14,15:37:39,0,14-04-2023,15:37:39
l:73,0,0,100,0,0,0,0,119000,22976,0,0,0,0,2577000000,106000000000,0,122000000000,293,269,0,0,3,5,14,16,Apr-14,15:37:40,0,14-04-2023,15:37:40
l:74,0,0,100,0,0,0,0,79000,22976,0,0,0,0,2577000000,106000000000,0,122000000000,220,234,0,0,3,5,14,16,Apr-14,15:37:41,0,14-04-2023,15:37:41
l:75,0,0,100,0,0,0,0,109000,22976,0,0,0,0,2577000000,106000000000,0,122000000000,276,271,0,0,3,5,13,16,Apr-14,15:37:42,0,14-04-2023,15:37:42
l:76,0,0,100,0,0,0,0,134000,31424,0,0,0,0,2577000000,106000000000,0,122000000000,339,364,0,0,3,5,13,16,Apr-14,15:37:43,0,14-04-2023,15:37:43
l:77,0,0,100,0,0,0,0,81000,22976,0,0,0,0,2577000000,106000000000,0,122000000000,192,210,0,0,0,5,13,16,Apr-14,15:37:44,0,14-04-2023,15:37:44
l:78,0,0,100,0,0,0,0,114000,22976,0,0,0,0,2577000000,106000000000,0,122000000000,300,286,0,0,3,5,13,16,Apr-14,15:37:45,0,14-04-2023,15:37:45
