l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node28-004.cm.cluster,14-04-2023,15:36:29
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node28-004.cm.cluster,14-04-2023,15:36:29
l:2,40,5,55,0,0,8732000,3210000,0,0,0,0,0,16,2551000000,103000000000,0,122000000000,5389,14000,0,0,3,17,19,20,Apr-14,15:36:29,0,14-04-2023,15:36:29
l:3,0,0,100,0,0,0,0,96000,70720,0,0,0,0,2551000000,103000000000,0,122000000000,277,258,0,0,3,17,19,20,Apr-14,15:36:30,0,14-04-2023,15:36:30
l:4,0,0,100,0,0,0,0,115000,22976,0,0,0,0,2551000000,103000000000,0,122000000000,296,310,0,0,0,17,19,20,Apr-14,15:36:31,0,14-04-2023,15:36:31
l:5,0,0,100,0,0,0,0,136000,22976,0,0,0,0,2551000000,103000000000,0,122000000000,298,261,0,0,3,17,19,20,Apr-14,15:36:32,0,14-04-2023,15:36:32
l:6,0,0,100,0,0,0,0,91000,22976,0,0,0,0,2551000000,103000000000,0,122000000000,218,198,0,0,3,17,19,20,Apr-14,15:36:33,0,14-04-2023,15:36:33
l:7,0,0,100,0,0,0,0,130000,31424,0,0,0,0,2551000000,103000000000,0,122000000000,309,256,0,0,3,16,19,20,Apr-14,15:36:34,0,14-04-2023,15:36:34
l:8,0,0,100,0,0,0,0,131000,22976,0,0,0,0,2551000000,103000000000,0,122000000000,329,342,0,0,3,16,19,20,Apr-14,15:36:35,0,14-04-2023,15:36:35
l:9,0,0,100,0,0,0,0,67000,22976,0,0,0,0,2551000000,103000000000,0,122000000000,173,166,0,0,0,16,19,20,Apr-14,15:36:36,0,14-04-2023,15:36:36
l:10,0,0,100,0,0,0,0,124000,22976,0,0,0,0,2551000000,103000000000,0,122000000000,270,241,0,0,3,16,19,20,Apr-14,15:36:37,0,14-04-2023,15:36:37
l:11,0,0,100,0,0,0,360000,123000,22976,0,0,0,0,2551000000,103000000000,0,122000000000,265,243,0,0,4,16,19,20,Apr-14,15:36:38,0,14-04-2023,15:36:38
l:12,0,0,100,0,0,0,0,95000,25664,0,0,0,0,2551000000,103000000000,0,122000000000,249,281,0,0,3,14,19,19,Apr-14,15:36:39,0,14-04-2023,15:36:39
l:13,0,0,100,0,0,0,0,128000,22976,0,0,0,0,2551000000,103000000000,0,122000000000,290,266,0,0,3,14,19,19,Apr-14,15:36:40,0,14-04-2023,15:36:40
l:14,0,0,100,0,0,0,0,133000,22976,0,0,0,0,2551000000,103000000000,0,122000000000,251,228,0,0,0,14,19,19,Apr-14,15:36:41,0,14-04-2023,15:36:41
l:15,0,0,100,0,0,0,98000,85000,22976,0,0,0,0,2551000000,103000000000,0,122000000000,226,230,0,0,4,14,19,19,Apr-14,15:36:42,0,14-04-2023,15:36:42
l:16,0,0,100,0,0,0,0,109000,22976,0,0,0,0,2551000000,103000000000,0,122000000000,278,296,0,0,3,14,19,19,Apr-14,15:36:43,0,14-04-2023,15:36:43
l:17,0,0,100,0,0,0,0,119000,22976,0,0,0,0,2551000000,103000000000,0,122000000000,274,243,0,0,3,13,18,19,Apr-14,15:36:44,0,14-04-2023,15:36:44
l:18,0,0,100,0,0,0,0,86000,22976,0,0,0,0,2551000000,103000000000,0,122000000000,231,226,0,0,3,13,18,19,Apr-14,15:36:45,0,14-04-2023,15:36:45
l:19,0,0,100,0,0,0,0,114000,22976,0,0,0,0,2551000000,103000000000,0,122000000000,234,208,0,0,0,13,18,19,Apr-14,15:36:46,0,14-04-2023,15:36:46
l:20,0,0,100,0,0,0,0,89000,45504,0,0,0,0,2551000000,103000000000,0,122000000000,266,293,0,0,3,13,18,19,Apr-14,15:36:47,0,14-04-2023,15:36:47
l:21,0,0,100,0,0,0,0,75000,22976,0,0,0,0,2551000000,103000000000,0,122000000000,209,186,0,0,3,13,18,19,Apr-14,15:36:48,0,14-04-2023,15:36:48
