l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node28-003.cm.cluster,14-04-2023,15:36:29
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node28-003.cm.cluster,14-04-2023,15:36:29
l:2,29,6,65,0,0,9911000,3711000,0,0,0,0,0,16,2486000000,106000000000,0,123000000000,6875,12000,0,0,2,17,19,20,Apr-14,15:36:29,0,14-04-2023,15:36:29
l:3,0,0,100,0,0,0,98000,96000,70720,0,0,0,0,2486000000,106000000000,0,123000000000,248,256,0,0,3,17,19,20,Apr-14,15:36:30,0,14-04-2023,15:36:30
l:4,0,0,100,0,0,0,786000,115000,22976,0,0,0,0,2486000000,106000000000,0,123000000000,272,236,0,0,0,17,19,20,Apr-14,15:36:31,0,14-04-2023,15:36:31
l:5,0,0,100,0,0,0,0,136000,22976,0,0,0,0,2486000000,106000000000,0,123000000000,293,250,0,0,3,17,19,20,Apr-14,15:36:32,0,14-04-2023,15:36:32
l:6,0,0,100,0,0,0,0,91000,22976,0,0,0,0,2485000000,106000000000,0,123000000000,280,288,0,0,3,16,19,20,Apr-14,15:36:33,0,14-04-2023,15:36:33
l:7,0,0,100,0,0,0,0,125000,31424,0,0,0,0,2485000000,106000000000,0,123000000000,300,246,0,0,3,16,19,20,Apr-14,15:36:34,0,14-04-2023,15:36:34
l:8,0,0,100,0,0,0,0,136000,22976,0,0,0,0,2485000000,106000000000,0,123000000000,301,255,0,0,3,16,19,20,Apr-14,15:36:35,0,14-04-2023,15:36:35
l:9,0,0,100,0,0,0,0,62000,22976,0,0,0,0,2485000000,106000000000,0,123000000000,188,182,0,0,3,16,19,20,Apr-14,15:36:36,0,14-04-2023,15:36:36
l:10,0,0,100,0,0,0,0,128000,22976,0,0,0,0,2485000000,106000000000,0,123000000000,315,326,0,0,0,16,19,20,Apr-14,15:36:37,0,14-04-2023,15:36:37
l:11,0,0,100,0,0,0,98000,123000,22976,0,0,0,0,2485000000,106000000000,0,123000000000,243,220,0,0,4,14,19,20,Apr-14,15:36:38,0,14-04-2023,15:36:38
l:12,0,0,100,0,0,0,0,95000,22976,0,0,0,0,2485000000,106000000000,0,123000000000,223,200,0,0,3,14,19,20,Apr-14,15:36:39,0,14-04-2023,15:36:39
l:13,0,0,100,0,0,0,0,128000,22976,0,0,0,0,2485000000,106000000000,0,123000000000,280,252,0,0,3,14,19,20,Apr-14,15:36:40,0,14-04-2023,15:36:40
l:14,0,0,100,0,0,0,0,128000,22976,0,0,0,0,2485000000,106000000000,0,123000000000,311,312,0,0,3,14,19,20,Apr-14,15:36:41,0,14-04-2023,15:36:41
l:15,0,0,100,0,0,0,0,85000,22976,0,0,0,0,2485000000,106000000000,0,123000000000,190,176,0,0,0,14,19,20,Apr-14,15:36:42,0,14-04-2023,15:36:42
l:16,0,0,100,0,0,0,0,114000,22976,0,0,0,0,2485000000,106000000000,0,123000000000,279,231,0,0,3,13,18,19,Apr-14,15:36:43,0,14-04-2023,15:36:43
l:17,0,0,100,0,0,0,0,114000,22976,0,0,0,0,2485000000,106000000000,0,123000000000,248,221,0,0,3,13,18,19,Apr-14,15:36:44,0,14-04-2023,15:36:44
l:18,0,0,100,0,0,0,0,86000,38208,0,14592,0,0,2485000000,106000000000,0,123000000000,271,298,0,0,3,13,18,19,Apr-14,15:36:45,0,14-04-2023,15:36:45
l:19,0,0,100,0,0,0,0,119000,22976,0,0,0,0,2485000000,106000000000,0,123000000000,266,226,0,0,3,13,18,19,Apr-14,15:36:46,0,14-04-2023,15:36:46
l:20,0,0,100,0,0,0,0,86000,22976,0,0,0,0,2485000000,106000000000,0,123000000000,204,192,0,0,0,13,18,19,Apr-14,15:36:47,0,14-04-2023,15:36:47
l:21,0,0,100,0,0,0,0,75000,22976,0,0,0,0,2485000000,106000000000,0,123000000000,193,172,0,0,3,12,18,19,Apr-14,15:36:48,0,14-04-2023,15:36:48
l:22,0,1,98,0,0,0,0,67000000,1770000,0,0,0,0,2508000000,106000000000,0,123000000000,4898,10000,0,0,39,12,18,19,Apr-14,15:36:49,0,14-04-2023,15:36:49
l:23,7,13,80,0,0,0,0,14000000,1131000,0,0,0,0,0,0,0,113000000000,52000,58000,0,0,43,12,18,19,Apr-14,15:36:50,0,14-04-2023,15:36:50
l:24,0,2,98,0,0,0,0,89000,22976,0,0,0,0,0,0,0,113000000000,53000,33000,0,0,3,12,18,19,Apr-14,15:36:51,0,14-04-2023,15:36:51
l:25,0,2,98,0,0,0,0,81000,22976,0,0,0,0,0,0,0,113000000000,53000,37000,0,0,0,12,18,19,Apr-14,15:36:52,0,14-04-2023,15:36:52
l:26,0,2,98,0,0,0,0,98000,22976,0,0,0,0,0,0,0,113000000000,53000,34000,1,0,3,11,18,19,Apr-14,15:36:53,0,14-04-2023,15:36:53
