l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node25-005.cm.cluster,07-04-2023,14:18:32
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node25-005.cm.cluster,07-04-2023,14:18:32
l:2,48,1,52,0,0,2986000,1586000,0,0,0,0,2032,10800,2618000000,116000000000,6184000000,123000000000,4916,2171,0,0,2.6,0,0.05,0.05,Apr-07,14:18:32,node25-005.cm.cluster,07-04-2023,14:18:32
l:3,0,0,100,0,0,0,0,77000,10000,0,0,0,0,2618000000,116000000000,6184000000,123000000000,210,190,0,0,3.0,0,0.05,0.05,Apr-07,14:18:33,node25-005.cm.cluster,07-04-2023,14:18:33
l:4,0,0,100,0,0,0,0,135000,22976,0,0,0,0,2617000000,116000000000,6184000000,123000000000,322,340,0,0,3.0,0,0.05,0.05,Apr-07,14:18:34,node25-005.cm.cluster,07-04-2023,14:18:34
l:5,0,0,100,0,0,0,0,119000,22976,0,0,0,0,2617000000,116000000000,6184000000,123000000000,256,227,0,0,3.0,0,0.04,0.05,Apr-07,14:18:35,node25-005.cm.cluster,07-04-2023,14:18:35
l:6,0,0,100,0,0,0,0,71000,22976,0,0,0,0,2617000000,116000000000,6184000000,123000000000,148,153,0,0,0,0,0.04,0.05,Apr-07,14:18:36,node25-005.cm.cluster,07-04-2023,14:18:36
l:7,0,0,100,0,0,0,0,100000,22976,20992,0,0,0,2617000000,116000000000,6184000000,123000000000,247,212,0,0,3.0,0,0.04,0.05,Apr-07,14:18:37,node25-005.cm.cluster,07-04-2023,14:18:37
l:8,0,0,100,0,0,0,0,114000,22976,0,0,0,0,2617000000,116000000000,6184000000,123000000000,264,282,0,0,3.0,0,0.04,0.05,Apr-07,14:18:38,node25-005.cm.cluster,07-04-2023,14:18:38
l:9,0,0,100,0,0,0,0,98000,22976,0,0,0,0,2617000000,116000000000,6184000000,123000000000,238,212,0,0,3.0,0,0.04,0.05,Apr-07,14:18:39,node25-005.cm.cluster,07-04-2023,14:18:39
l:10,0,0,100,0,0,0,0,114000,22976,0,0,0,0,2617000000,116000000000,6184000000,123000000000,248,222,0,0,3.0,0,0.04,0.05,Apr-07,14:18:40,node25-005.cm.cluster,07-04-2023,14:18:40
l:11,0,0,100,0,0,0,0,100000,22976,0,0,0,0,2617000000,116000000000,6184000000,123000000000,198,182,0,0,0,0,0.04,0.05,Apr-07,14:18:41,node25-005.cm.cluster,07-04-2023,14:18:41
l:12,0,0,100,0,0,0,0,105000,38592,0,0,0,0,2617000000,116000000000,6184000000,123000000000,256,282,0,0,3.0,0,0.04,0.05,Apr-07,14:18:42,node25-005.cm.cluster,07-04-2023,14:18:42
l:13,0,0,100,0,0,0,0,107000,22976,0,0,0,0,2617000000,116000000000,6184000000,123000000000,239,213,0,0,3.0,0,0.04,0.05,Apr-07,14:18:43,node25-005.cm.cluster,07-04-2023,14:18:43
l:14,0,0,100,0,0,0,0,123000,22976,0,0,0,0,2617000000,116000000000,6184000000,123000000000,265,244,0,0,3.0,0,0.04,0.05,Apr-07,14:18:44,node25-005.cm.cluster,07-04-2023,14:18:44
