l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node25-018.cm.cluster,07-04-2023,14:18:32
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node25-018.cm.cluster,07-04-2023,14:18:32
l:2,38,4,57,0,0,5005000,2728000,0,0,0,0,144,416,2458000000,104000000000,18900000000.0,122000000000,4426,28000,0,0,4.6,0,0.06,0.10,Apr-07,14:18:32,node25-018.cm.cluster,07-04-2023,14:18:32
l:3,0,0,100,0,0,0,0,77000,10000,0,0,0,0,2458000000,104000000000,18900000000.0,122000000000,254,228,0,0,3.0,0,0.06,0.10,Apr-07,14:18:33,node25-018.cm.cluster,07-04-2023,14:18:33
l:4,0,0,100,0,0,0,0,135000,22976,0,0,0,0,2460000000,104000000000,18900000000.0,122000000000,273,254,0,0,3.0,0,0.06,0.09,Apr-07,14:18:34,node25-018.cm.cluster,07-04-2023,14:18:34
l:5,0,0,100,0,0,0,0,120000,37184,0,0,0,0,2460000000,104000000000,18900000000.0,122000000000,250,190,0,0,3.0,0,0.06,0.09,Apr-07,14:18:35,node25-018.cm.cluster,07-04-2023,14:18:35
l:6,0,0,100,0,0,0,0,71000,22976,0,0,0,0,2460000000,104000000000,18900000000.0,122000000000,157,134,0,0,3.0,0,0.06,0.09,Apr-07,14:18:36,node25-018.cm.cluster,07-04-2023,14:18:36
l:7,0,0,100,0,0,0,0,100000,22976,20992,0,0,0,2460000000,104000000000,18900000000.0,122000000000,285,254,0,0,0,0,0.06,0.09,Apr-07,14:18:37,node25-018.cm.cluster,07-04-2023,14:18:37
l:8,0,0,100,0,0,0,0,114000,22976,0,0,0,0,2460000000,104000000000,18900000000.0,122000000000,220,172,0,0,3.0,0,0.06,0.09,Apr-07,14:18:38,node25-018.cm.cluster,07-04-2023,14:18:38
l:9,0,0,100,0,0,0,0,99000,38592,0,0,0,0,2460000000,104000000000,18900000000.0,122000000000,216,181,0,0,3.0,0,0.06,0.09,Apr-07,14:18:39,node25-018.cm.cluster,07-04-2023,14:18:39
l:10,0,0,100,0,0,0,0,114000,22976,0,0,0,0,2460000000,104000000000,18900000000.0,122000000000,228,181,0,0,3.0,0,0.06,0.09,Apr-07,14:18:40,node25-018.cm.cluster,07-04-2023,14:18:40
l:11,0,0,100,0,0,0,0,100000,22976,0,0,0,0,2460000000,104000000000,18900000000.0,122000000000,256,224,0,0,3.0,0,0.06,0.09,Apr-07,14:18:41,node25-018.cm.cluster,07-04-2023,14:18:41
l:12,0,0,100,0,0,0,0,104000,22976,0,0,0,0,2459000000,104000000000,18900000000.0,122000000000,197,162,0,0,0,0,0.06,0.09,Apr-07,14:18:42,node25-018.cm.cluster,07-04-2023,14:18:42
