l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node25-015.cm.cluster,07-04-2023,14:18:32
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node25-015.cm.cluster,07-04-2023,14:18:32
l:2,42,4,54,0,0,2893000,2361000,0,0,0,0,0,48,2437000000,95500000000.0,27500000000.0,123000000000,5423,2694,0,0,2.7,0,0.04,0.05,Apr-07,14:18:32,node25-015.cm.cluster,07-04-2023,14:18:32
l:3,0,0,100,0,0,0,0,77000,10000,0,0,0,0,2438000000,95500000000.0,27500000000.0,123000000000,180,169,0,0,0,0,0.04,0.05,Apr-07,14:18:33,node25-015.cm.cluster,07-04-2023,14:18:33
l:4,0,0,100,0,0,0,0,135000,22976,0,0,0,0,2438000000,95500000000.0,27500000000.0,123000000000,272,246,0,0,3.0,0,0.04,0.05,Apr-07,14:18:34,node25-015.cm.cluster,07-04-2023,14:18:34
l:5,0,0,100,0,0,0,0,119000,22976,0,0,0,0,2438000000,95500000000.0,27500000000.0,123000000000,242,185,0,0,3.0,0,0.04,0.05,Apr-07,14:18:35,node25-015.cm.cluster,07-04-2023,14:18:35
l:6,0,0,100,0,0,0,33000,71000,22976,0,0,0,0,2438000000,95500000000.0,27500000000.0,123000000000,156,133,0,0,3.0,0,0.04,0.05,Apr-07,14:18:36,node25-015.cm.cluster,07-04-2023,14:18:36
l:7,0,0,100,0,0,0,0,101000,25664,20992,0,0,0,2438000000,95500000000.0,27500000000.0,123000000000,242,208,0,0,3.0,0,0.04,0.05,Apr-07,14:18:37,node25-015.cm.cluster,07-04-2023,14:18:37
l:8,0,0,100,0,0,0,0,114000,22976,0,0,0,0,2438000000,95500000000.0,27500000000.0,123000000000,251,244,0,0,0,0,0.04,0.05,Apr-07,14:18:38,node25-015.cm.cluster,07-04-2023,14:18:38
l:9,0,0,100,0,0,0,0,98000,22976,0,0,0,0,2438000000,95500000000.0,27500000000.0,123000000000,215,166,0,0,3.0,0,0.04,0.05,Apr-07,14:18:39,node25-015.cm.cluster,07-04-2023,14:18:39
l:10,0,0,100,0,0,0,0,114000,22976,0,0,0,0,2438000000,95500000000.0,27500000000.0,123000000000,216,172,0,0,3.0,0,0.04,0.05,Apr-07,14:18:40,node25-015.cm.cluster,07-04-2023,14:18:40
l:11,0,0,100,0,0,0,0,100000,22976,0,0,0,0,2438000000,95500000000.0,27500000000.0,123000000000,211,188,0,0,3.0,0,0.04,0.05,Apr-07,14:18:41,node25-015.cm.cluster,07-04-2023,14:18:41
