l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄net/total┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node29-002.cm.cluster,13-04-2023,18:40:07
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node29-002.cm.cluster,13-04-2023,18:40:07
l:32,68,4,28,0,0,0,0,107000,22080,0,0,16700000000.0,103000000000,6238000000,108000000000,39000,186000,28,0,3.0,8.97,13.0,7.80,Apr-13,18:40:37,node29-002.cm.cluster,13-04-2023,18:40:37
l:33,70,4,26,0,0,0,426000,131000,22080,0,0,16700000000.0,103000000000,6238000000,108000000000,39000,194000,76,0,3.0,8.97,13.0,7.80,Apr-13,18:40:38,node29-002.cm.cluster,13-04-2023,18:40:38
l:34,69,4,27,0,0,0,623000,126000,22080,0,0,16700000000.0,103000000000,6238000000,108000000000,39000,189000,20,0,0,8.97,13.0,7.80,Apr-13,18:40:39,node29-002.cm.cluster,13-04-2023,18:40:39
l:35,68,3,28,0,0,0,0,122000,30528,0,0,16700000000.0,103000000000,6238000000,108000000000,39000,182000,307,0,3.0,9.85,13.1,7.86,Apr-13,18:40:40,node29-002.cm.cluster,13-04-2023,18:40:40
l:36,68,4,28,0,0,0,0,100000,22080,0,0,16700000000.0,103000000000,6238000000,108000000000,39000,178000,127,0,3.0,9.85,13.1,7.86,Apr-13,18:40:41,node29-002.cm.cluster,13-04-2023,18:40:41
l:37,63,3,34,0,0,0,0,126000,28000,0,0,16600000000.000002,103000000000,6238000000,108000000000,38000,167000,2.0,0,3.0,9.85,13.1,7.86,Apr-13,18:40:42,node29-002.cm.cluster,13-04-2023,18:40:42
l:38,0,1,99,0,0,0,0,169000,76000,0,0,2393000000,117000000000,6227000000,123000000000,3505,4747,0,0,10,9.85,13.1,7.86,Apr-13,18:40:43,node29-002.cm.cluster,13-04-2023,18:40:43
l:39,0,0,100,0,0,0,557000,79000,22080,0,0,2393000000,117000000000,6227000000,123000000000,212,226,0,0,0,9.85,13.1,7.86,Apr-13,18:40:44,node29-002.cm.cluster,13-04-2023,18:40:44
l:40,0,0,100,0,0,0,0,143000,24768,0,0,2393000000,117000000000,6227000000,123000000000,369,364,0,0,3.0,9.06,12.9,7.82,Apr-13,18:40:45,node29-002.cm.cluster,13-04-2023,18:40:45
l:41,0,0,100,0,0,0,0,84000,22080,0,0,2393000000,117000000000,6227000000,123000000000,261,249,0,0,3.0,9.06,12.9,7.82,Apr-13,18:40:46,node29-002.cm.cluster,13-04-2023,18:40:46
l:42,0,0,100,0,0,0,0,91000,22080,0,0,2393000000,117000000000,6227000000,123000000000,271,255,0,0,3.0,9.06,12.9,7.82,Apr-13,18:40:47,node29-002.cm.cluster,13-04-2023,18:40:47
l:43,0,0,100,0,0,0,0,105000,22080,0,0,2393000000,117000000000,6227000000,123000000000,277,264,0,0,3.0,9.06,12.9,7.82,Apr-13,18:40:48,node29-002.cm.cluster,13-04-2023,18:40:48
l:44,0,0,100,0,0,0,0,86000,22080,0,0,2393000000,117000000000,6227000000,123000000000,254,285,0,0,0,9.06,12.9,7.82,Apr-13,18:40:49,node29-002.cm.cluster,13-04-2023,18:40:49
l:45,0,0,100,0,0,0,0,105000,22080,0,0,2393000000,117000000000,6227000000,123000000000,315,287,0,0,3.0,8.34,12.7,7.78,Apr-13,18:40:50,node29-002.cm.cluster,13-04-2023,18:40:50
l:46,0,0,100,0,0,0,0,94000,44608,0,0,2393000000,117000000000,6227000000,123000000000,275,258,0,0,3.0,8.34,12.7,7.78,Apr-13,18:40:51,node29-002.cm.cluster,13-04-2023,18:40:51
l:47,0,0,100,0,0,0,0,114000,22080,0,0,2393000000,117000000000,6227000000,123000000000,310,285,0,0,3.0,8.34,12.7,7.78,Apr-13,18:40:52,node29-002.cm.cluster,13-04-2023,18:40:52
l:48,0,0,100,0,0,0,98000,95000,22080,0,0,2393000000,117000000000,6227000000,123000000000,333,336,0,0,3.0,8.34,12.7,7.78,Apr-13,18:40:53,node29-002.cm.cluster,13-04-2023,18:40:53
l:49,0,0,100,0,0,0,0,81000,22080,0,0,2393000000,117000000000,6227000000,123000000000,257,265,0,0,0,8.34,12.7,7.78,Apr-13,18:40:54,node29-002.cm.cluster,13-04-2023,18:40:54
l:50,0,0,99,0,0,0,0,137000,190000,0,0,2393000000,117000000000,6227000000,123000000000,2499,3723,0,0,3.0,7.67,12.4,7.74,Apr-13,18:40:55,node29-002.cm.cluster,13-04-2023,18:40:55
l:51,0,0,100,0,0,0,0,103000,22080,0,0,2391000000,117000000000,6227000000,123000000000,1328,3718,0,0,3.0,7.67,12.4,7.74,Apr-13,18:40:56,node29-002.cm.cluster,13-04-2023,18:40:56
l:52,0,0,100,0,0,0,0,103000,22080,0,0,2391000000,117000000000,6227000000,123000000000,313,323,0,0,3.0,7.67,12.4,7.74,Apr-13,18:40:57,node29-002.cm.cluster,13-04-2023,18:40:57
l:53,0,0,100,0,0,0,33000,108000,22080,0,0,2391000000,117000000000,6227000000,123000000000,324,307,0,0,3.0,7.67,12.4,7.74,Apr-13,18:40:58,node29-002.cm.cluster,13-04-2023,18:40:58
l:54,0,0,100,0,0,0,0,95000,22080,0,0,2391000000,117000000000,6227000000,123000000000,231,249,0,0,0,7.67,12.4,7.74,Apr-13,18:40:59,node29-002.cm.cluster,13-04-2023,18:40:59
l:55,0,0,100,0,0,0,0,105000,22080,0,0,2391000000,117000000000,6227000000,123000000000,264,259,0,0,3.0,7.06,12.2,7.70,Apr-13,18:41:00,node29-002.cm.cluster,13-04-2023,18:41:00
l:56,0,0,100,0,0,0,0,104000,22080,0,0,2391000000,117000000000,6227000000,123000000000,311,320,0,0,3.0,7.06,12.2,7.70,Apr-13,18:41:01,node29-002.cm.cluster,13-04-2023,18:41:01
l:57,0,0,100,0,0,0,0,98000,22080,0,0,2391000000,117000000000,6227000000,123000000000,264,258,0,0,3.0,7.06,12.2,7.70,Apr-13,18:41:02,node29-002.cm.cluster,13-04-2023,18:41:02
l:58,0,0,100,0,0,0,197000,135000,22080,0,0,2391000000,117000000000,6227000000,123000000000,335,309,0,0,3.0,7.06,12.2,7.70,Apr-13,18:41:03,node29-002.cm.cluster,13-04-2023,18:41:03
l:59,0,0,100,0,0,0,0,112000,22080,0,0,2391000000,117000000000,6227000000,123000000000,243,229,0,0,0,7.06,12.2,7.70,Apr-13,18:41:04,node29-002.cm.cluster,13-04-2023,18:41:04
l:60,0,0,100,0,0,0,0,91000,22080,0,0,2391000000,117000000000,6227000000,123000000000,289,292,0,0,3.0,6.49,12.0,7.65,Apr-13,18:41:05,node29-002.cm.cluster,13-04-2023,18:41:05
l:61,0,0,100,0,0,0,0,110000,51904,0,0,2391000000,117000000000,6227000000,123000000000,318,287,0,0,3.0,6.49,12.0,7.65,Apr-13,18:41:06,node29-002.cm.cluster,13-04-2023,18:41:06
l:62,0,0,100,0,0,0,0,145000,22080,0,0,2391000000,117000000000,6227000000,123000000000,352,315,0,0,3.0,6.49,12.0,7.65,Apr-13,18:41:07,node29-002.cm.cluster,13-04-2023,18:41:07
l:63,0,0,100,0,0,0,0,105000,22080,0,0,2391000000,117000000000,6227000000,123000000000,290,270,0,0,3.0,6.49,12.0,7.65,Apr-13,18:41:08,node29-002.cm.cluster,13-04-2023,18:41:08
l:64,0,0,100,0,0,0,229000,116000,22080,0,0,2391000000,117000000000,6227000000,123000000000,325,344,0,0,0,6.49,12.0,7.65,Apr-13,18:41:09,node29-002.cm.cluster,13-04-2023,18:41:09
l:65,0,0,100,0,0,0,0,117000,30528,0,0,2391000000,117000000000,6227000000,123000000000,341,297,0,0,3.0,5.97,11.8,7.61,Apr-13,18:41:10,node29-002.cm.cluster,13-04-2023,18:41:10
l:66,0,0,100,0,0,0,0,100000,22080,0,0,2391000000,117000000000,6227000000,123000000000,252,246,0,0,3.0,5.97,11.8,7.61,Apr-13,18:41:11,node29-002.cm.cluster,13-04-2023,18:41:11
l:67,0,0,100,0,0,0,0,123000,22080,0,0,2392000000,117000000000,6227000000,123000000000,324,291,0,0,3.0,5.97,11.8,7.61,Apr-13,18:41:12,node29-002.cm.cluster,13-04-2023,18:41:12
l:68,0,0,100,0,0,0,66000,63000,22080,0,0,2392000000,117000000000,6227000000,123000000000,276,278,0,0,3.0,5.97,11.8,7.61,Apr-13,18:41:13,node29-002.cm.cluster,13-04-2023,18:41:13
l:69,0,0,100,0,0,0,66000,103000,22080,0,0,2392000000,117000000000,6227000000,123000000000,328,309,0,0,0,5.97,11.8,7.61,Apr-13,18:41:14,node29-002.cm.cluster,13-04-2023,18:41:14
l:70,0,0,100,0,0,0,0,129000,22080,0,0,2392000000,117000000000,6227000000,123000000000,351,299,0,0,3.0,5.49,11.6,7.57,Apr-13,18:41:15,node29-002.cm.cluster,13-04-2023,18:41:15
l:71,0,0,100,0,0,0,0,53000,22080,0,0,2392000000,117000000000,6227000000,123000000000,223,227,0,0,3.0,5.49,11.6,7.57,Apr-13,18:41:16,node29-002.cm.cluster,13-04-2023,18:41:16
l:72,0,0,100,0,0,0,0,105000,22080,0,0,2392000000,117000000000,6227000000,123000000000,357,337,0,0,3.0,5.49,11.6,7.57,Apr-13,18:41:17,node29-002.cm.cluster,13-04-2023,18:41:17
l:73,0,0,100,0,0,0,0,126000,22000,0,0,2392000000,117000000000,6227000000,123000000000,361,359,0,0,4.0,5.49,11.6,7.57,Apr-13,18:41:18,node29-002.cm.cluster,13-04-2023,18:41:18
l:74,0,0,100,0,0,0,0,90000,22080,0,0,2392000000,117000000000,6227000000,123000000000,227,239,0,0,0,5.49,11.6,7.57,Apr-13,18:41:19,node29-002.cm.cluster,13-04-2023,18:41:19
l:75,0,0,100,0,0,0,0,110000,22080,0,0,2392000000,117000000000,6227000000,123000000000,272,255,0,0,3.0,5.05,11.4,7.53,Apr-13,18:41:20,node29-002.cm.cluster,13-04-2023,18:41:20
l:76,0,0,100,0,0,0,0,100000,22080,0,0,2392000000,117000000000,6227000000,123000000000,317,318,0,0,3.0,5.05,11.4,7.53,Apr-13,18:41:21,node29-002.cm.cluster,13-04-2023,18:41:21
l:77,0,0,100,0,0,0,0,126000,22080,0,0,2392000000,117000000000,6227000000,123000000000,346,300,0,0,3.0,5.05,11.4,7.53,Apr-13,18:41:22,node29-002.cm.cluster,13-04-2023,18:41:22
l:78,0,0,100,0,0,0,0,133000,22080,0,0,2392000000,117000000000,6227000000,123000000000,321,297,0,0,3.0,5.05,11.4,7.53,Apr-13,18:41:23,node29-002.cm.cluster,13-04-2023,18:41:23
l:79,0,0,100,0,0,0,0,79000,22080,0,0,2392000000,117000000000,6227000000,123000000000,216,216,0,0,0,5.05,11.4,7.53,Apr-13,18:41:24,node29-002.cm.cluster,13-04-2023,18:41:24
l:80,0,0,100,0,0,0,0,130000,30528,0,0,2392000000,117000000000,6227000000,123000000000,371,338,0,0,3.0,4.65,11.3,7.49,Apr-13,18:41:25,node29-002.cm.cluster,13-04-2023,18:41:25
l:81,0,0,100,0,0,0,0,109000,50368,0,0,2392000000,117000000000,6227000000,123000000000,359,326,0,0,3.0,4.65,11.3,7.49,Apr-13,18:41:26,node29-002.cm.cluster,13-04-2023,18:41:26
l:82,0,0,100,0,0,0,0,91000,22080,0,0,2392000000,117000000000,6227000000,123000000000,258,242,0,0,3.0,4.65,11.3,7.49,Apr-13,18:41:27,node29-002.cm.cluster,13-04-2023,18:41:27
l:83,0,0,100,0,0,0,0,101000,22080,0,0,2392000000,117000000000,6227000000,123000000000,301,282,0,0,3.0,4.65,11.3,7.49,Apr-13,18:41:28,node29-002.cm.cluster,13-04-2023,18:41:28
l:84,0,0,100,0,0,0,0,89000,22080,0,0,2392000000,117000000000,6227000000,123000000000,268,295,0,0,0,4.65,11.3,7.49,Apr-13,18:41:29,node29-002.cm.cluster,13-04-2023,18:41:29
l:85,0,0,100,0,0,0,0,86000,22080,0,0,2392000000,117000000000,6227000000,123000000000,280,266,0,0,3.0,4.28,11.1,7.45,Apr-13,18:41:30,node29-002.cm.cluster,13-04-2023,18:41:30
l:86,0,0,100,0,0,0,0,91000,22080,0,0,2392000000,117000000000,6227000000,123000000000,294,266,0,0,3.0,4.28,11.1,7.45,Apr-13,18:41:31,node29-002.cm.cluster,13-04-2023,18:41:31
l:87,0,0,100,0,0,0,0,100000,22080,0,0,2392000000,117000000000,6227000000,123000000000,271,252,0,0,3.0,4.28,11.1,7.45,Apr-13,18:41:32,node29-002.cm.cluster,13-04-2023,18:41:32
l:88,0,0,100,0,0,0,852000,104000,22080,0,0,2392000000,117000000000,6227000000,123000000000,342,340,0,0,3.0,4.28,11.1,7.45,Apr-13,18:41:33,node29-002.cm.cluster,13-04-2023,18:41:33
l:89,0,0,100,0,0,0,0,88000,22080,0,0,2392000000,117000000000,6227000000,123000000000,245,252,0,0,0,4.28,11.1,7.45,Apr-13,18:41:34,node29-002.cm.cluster,13-04-2023,18:41:34
l:90,0,0,100,0,0,0,0,123000,22080,0,0,2392000000,117000000000,6227000000,123000000000,309,278,0,0,3.0,3.93,10.9,7.41,Apr-13,18:41:35,node29-002.cm.cluster,13-04-2023,18:41:35
l:91,0,0,100,0,0,0,0,104000,22080,0,0,2392000000,117000000000,6227000000,123000000000,292,276,0,0,3.0,3.93,10.9,7.41,Apr-13,18:41:36,node29-002.cm.cluster,13-04-2023,18:41:36
l:92,0,0,100,0,0,0,0,119000,22080,0,0,2392000000,117000000000,6227000000,123000000000,349,328,0,0,3.0,3.93,10.9,7.41,Apr-13,18:41:37,node29-002.cm.cluster,13-04-2023,18:41:37
l:93,0,0,100,0,0,0,0,152000,22080,0,0,2392000000,117000000000,6227000000,123000000000,368,329,0,0,3.0,3.93,10.9,7.41,Apr-13,18:41:38,node29-002.cm.cluster,13-04-2023,18:41:38
l:94,0,0,100,0,0,0,0,119000,22080,0,0,2392000000,117000000000,6227000000,123000000000,263,267,0,0,0,3.93,10.9,7.41,Apr-13,18:41:39,node29-002.cm.cluster,13-04-2023,18:41:39
l:95,0,0,100,0,0,0,885000,115000,30528,0,0,2392000000,117000000000,6227000000,123000000000,285,246,0,0,3.0,3.62,10.7,7.37,Apr-13,18:41:40,node29-002.cm.cluster,13-04-2023,18:41:40
l:96,0,0,100,0,0,0,0,152000,22080,0,0,2392000000,117000000000,6227000000,123000000000,362,316,0,0,3.0,3.62,10.7,7.37,Apr-13,18:41:41,node29-002.cm.cluster,13-04-2023,18:41:41
l:97,0,0,100,0,0,0,0,104000,22080,0,0,2392000000,117000000000,6227000000,123000000000,295,252,0,0,3.0,3.62,10.7,7.37,Apr-13,18:41:42,node29-002.cm.cluster,13-04-2023,18:41:42
l:98,0,0,100,0,0,0,0,95000,22080,0,0,2392000000,117000000000,6227000000,123000000000,239,218,0,0,3.0,3.62,10.7,7.37,Apr-13,18:41:43,node29-002.cm.cluster,13-04-2023,18:41:43
l:99,0,0,100,0,0,0,66000,152000,22080,0,0,2392000000,117000000000,6227000000,123000000000,287,248,0,0,0,3.62,10.7,7.37,Apr-13,18:41:44,node29-002.cm.cluster,13-04-2023,18:41:44
l:100,0,0,100,0,0,0,0,110000,24768,0,0,2392000000,117000000000,6227000000,123000000000,293,268,0,0,3.0,3.33,10.5,7.33,Apr-13,18:41:45,node29-002.cm.cluster,13-04-2023,18:41:45
l:101,0,0,100,0,0,0,0,117000,22080,0,0,2392000000,117000000000,6227000000,123000000000,296,260,0,0,3.0,3.33,10.5,7.33,Apr-13,18:41:46,node29-002.cm.cluster,13-04-2023,18:41:46
l:102,0,0,100,0,0,0,0,111000,22080,0,0,2392000000,117000000000,6227000000,123000000000,285,238,0,0,3.0,3.33,10.5,7.33,Apr-13,18:41:47,node29-002.cm.cluster,13-04-2023,18:41:47
l:103,0,0,100,0,0,0,0,95000,26304,0,0,2392000000,117000000000,6227000000,123000000000,250,218,0,0,3.0,3.33,10.5,7.33,Apr-13,18:41:48,node29-002.cm.cluster,13-04-2023,18:41:48
