l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄net/total┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node29-003.cm.cluster,13-04-2023,18:40:07
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node29-003.cm.cluster,13-04-2023,18:40:07
l:16,0,0,100,0,0,0,1024000,67000,22080,0,0,2377000000,119000000000,4124000000,123000000000,1306,4059,0,0,3.0,2.18,9.05,6.24,Apr-13,18:40:21,node29-003.cm.cluster,13-04-2023,18:40:21
l:17,0,0,100,0,0,0,0,117000,22080,0,0,2377000000,119000000000,4124000000,123000000000,278,269,0,0,0,2.18,9.05,6.24,Apr-13,18:40:22,node29-003.cm.cluster,13-04-2023,18:40:22
l:18,0,0,100,0,0,0,0,89000,40384,0,0,2377000000,119000000000,4124000000,123000000000,205,168,0,0,3.0,2.18,9.05,6.24,Apr-13,18:40:23,node29-003.cm.cluster,13-04-2023,18:40:23
l:19,0,0,100,0,0,0,0,86000,26304,0,0,2377000000,119000000000,4124000000,123000000000,203,147,0,0,3.0,2.18,9.05,6.24,Apr-13,18:40:24,node29-003.cm.cluster,13-04-2023,18:40:24
l:20,0,0,100,0,0,0,0,119000,22080,0,0,2377000000,119000000000,4124000000,123000000000,244,205,0,0,3.0,2.18,9.05,6.24,Apr-13,18:40:25,node29-003.cm.cluster,13-04-2023,18:40:25
l:21,0,0,100,0,0,0,16000,100000,22080,0,0,2377000000,119000000000,4124000000,123000000000,281,282,0,0,3.0,2.01,8.90,6.21,Apr-13,18:40:26,node29-003.cm.cluster,13-04-2023,18:40:26
l:22,2,2,96,0,0,0,0,646000,276000,0,0,2650000000,119000000000,4132000000,122000000000,6162,21000,1.0,0,152,2.01,8.90,6.21,Apr-13,18:40:27,node29-003.cm.cluster,13-04-2023,18:40:27
l:23,52,14,34,0,0,0,0,121000,21000,0,0,16700000000.0,105000000000,4133000000,108000000000,35000,35000,45,0,483,2.01,8.90,6.21,Apr-13,18:40:28,node29-003.cm.cluster,13-04-2023,18:40:28
l:24,66,3,31,0,0,0,0,115000,32000,0,0,16700000000.0,105000000000,4133000000,108000000000,40000,118000,54,0,3.0,2.01,8.90,6.21,Apr-13,18:40:29,node29-003.cm.cluster,13-04-2023,18:40:29
l:25,68,4,28,0,0,0,0,110000,22080,0,0,16700000000.0,105000000000,4134000000,108000000000,38000,183000,54,0,3.0,2.01,8.90,6.21,Apr-13,18:40:30,node29-003.cm.cluster,13-04-2023,18:40:30
l:26,68,4,28,0,0,0,0,117000,22080,0,0,16700000000.0,105000000000,4134000000,108000000000,38000,183000,56,0,3.0,3.05,9.00,6.26,Apr-13,18:40:31,node29-003.cm.cluster,13-04-2023,18:40:31
l:27,69,4,27,0,0,0,0,103000,22080,0,0,16700000000.0,105000000000,4134000000,108000000000,39000,191000,72,0,0,3.05,9.00,6.26,Apr-13,18:40:32,node29-003.cm.cluster,13-04-2023,18:40:32
l:28,68,4,28,0,0,0,66000,133000,22080,0,0,16700000000.0,105000000000,4134000000,108000000000,39000,184000,213,0,3.0,3.05,9.00,6.26,Apr-13,18:40:33,node29-003.cm.cluster,13-04-2023,18:40:33
l:29,68,4,28,0,0,0,111000,100000,22080,0,0,16700000000.0,105000000000,4134000000,108000000000,38000,182000,145,0,3.0,3.05,9.00,6.26,Apr-13,18:40:34,node29-003.cm.cluster,13-04-2023,18:40:34
l:30,68,4,28,0,0,0,0,96000,30528,0,0,16700000000.0,105000000000,4134000000,108000000000,38000,175000,20,0,3.0,3.05,9.00,6.26,Apr-13,18:40:35,node29-003.cm.cluster,13-04-2023,18:40:35
l:31,68,4,28,0,0,0,0,140000,22080,0,0,16700000000.0,105000000000,4134000000,108000000000,39000,180000,20,0,3.0,12.7,10.9,6.89,Apr-13,18:40:36,node29-003.cm.cluster,13-04-2023,18:40:36
l:32,68,4,28,0,0,0,0,102000,22080,0,0,16700000000.0,105000000000,4134000000,108000000000,39000,184000,68,0,0,12.7,10.9,6.89,Apr-13,18:40:37,node29-003.cm.cluster,13-04-2023,18:40:37
l:33,70,4,26,0,0,0,557000,135000,22080,0,0,16700000000.0,105000000000,4134000000,108000000000,40000,198000,22,0,3.0,12.7,10.9,6.89,Apr-13,18:40:38,node29-003.cm.cluster,13-04-2023,18:40:38
l:34,69,4,27,0,0,0,0,121000,22080,0,0,16700000000.0,105000000000,4134000000,108000000000,39000,187000,21,0,3.0,12.7,10.9,6.89,Apr-13,18:40:39,node29-003.cm.cluster,13-04-2023,18:40:39
l:35,69,4,28,0,0,0,0,126000,22080,0,0,16700000000.0,105000000000,4134000000,108000000000,39000,182000,153,0,3.0,12.7,10.9,6.89,Apr-13,18:40:40,node29-003.cm.cluster,13-04-2023,18:40:40
l:36,67,4,29,0,0,0,0,95000,22080,0,0,16700000000.0,105000000000,4134000000,108000000000,38000,179000,20,0,3.0,13.3,11.1,6.96,Apr-13,18:40:41,node29-003.cm.cluster,13-04-2023,18:40:41
l:37,62,3,35,0,0,0,0,126000,28000,0,0,16600000000.000002,105000000000,4134000000,108000000000,37000,165000,2.0,0,0,13.3,11.1,6.96,Apr-13,18:40:42,node29-003.cm.cluster,13-04-2023,18:40:42
l:38,0,1,99,0,0,0,0,153000,70000,0,0,2391000000,119000000000,4124000000,123000000000,3045,3994,0,0,6.0,13.3,11.1,6.96,Apr-13,18:40:43,node29-003.cm.cluster,13-04-2023,18:40:43
l:39,0,0,100,0,0,0,0,84000,26304,0,0,2387000000,119000000000,4124000000,123000000000,194,162,0,0,3.0,13.3,11.1,6.96,Apr-13,18:40:44,node29-003.cm.cluster,13-04-2023,18:40:44
l:40,0,0,100,0,0,0,0,137000,22080,0,0,2386000000,119000000000,4124000000,123000000000,271,226,0,0,3.0,13.3,11.1,6.96,Apr-13,18:40:45,node29-003.cm.cluster,13-04-2023,18:40:45
l:41,0,0,100,0,0,0,0,84000,22080,0,0,2382000000,119000000000,4124000000,123000000000,234,229,0,0,3.0,12.2,10.9,6.92,Apr-13,18:40:46,node29-003.cm.cluster,13-04-2023,18:40:46
l:42,0,0,100,0,0,0,0,91000,22080,0,0,2382000000,119000000000,4124000000,123000000000,189,150,0,0,0,12.2,10.9,6.92,Apr-13,18:40:47,node29-003.cm.cluster,13-04-2023,18:40:47
l:43,0,0,100,0,0,0,0,114000,22080,0,0,2382000000,119000000000,4124000000,123000000000,263,211,0,0,3.0,12.2,10.9,6.92,Apr-13,18:40:48,node29-003.cm.cluster,13-04-2023,18:40:48
l:44,0,0,100,0,0,0,0,77000,22080,0,0,2382000000,119000000000,4124000000,123000000000,169,136,0,0,3.0,12.2,10.9,6.92,Apr-13,18:40:49,node29-003.cm.cluster,13-04-2023,18:40:49
l:45,0,0,100,0,0,0,0,106000,30528,0,0,2381000000,119000000000,4124000000,123000000000,315,276,0,0,3.0,12.2,10.9,6.92,Apr-13,18:40:50,node29-003.cm.cluster,13-04-2023,18:40:50
l:46,0,0,100,0,0,0,66000,91000,22080,0,0,2381000000,119000000000,4124000000,123000000000,216,185,0,0,3.0,11.3,10.7,6.88,Apr-13,18:40:51,node29-003.cm.cluster,13-04-2023,18:40:51
l:47,0,0,100,0,0,0,0,114000,22080,0,0,2381000000,119000000000,4124000000,123000000000,235,188,0,0,0,11.3,10.7,6.88,Apr-13,18:40:52,node29-003.cm.cluster,13-04-2023,18:40:52
l:48,0,0,100,0,0,0,0,95000,22080,0,0,2381000000,119000000000,4124000000,123000000000,223,187,0,0,3.0,11.3,10.7,6.88,Apr-13,18:40:53,node29-003.cm.cluster,13-04-2023,18:40:53
l:49,0,0,100,0,0,0,0,81000,22080,0,0,2381000000,119000000000,4124000000,123000000000,238,230,0,0,3.0,11.3,10.7,6.88,Apr-13,18:40:54,node29-003.cm.cluster,13-04-2023,18:40:54
l:50,0,0,100,0,0,0,0,129000,22080,0,0,2381000000,119000000000,4124000000,123000000000,279,218,0,0,3.0,11.3,10.7,6.88,Apr-13,18:40:55,node29-003.cm.cluster,13-04-2023,18:40:55
l:51,0,0,100,0,0,0,500000,100000,22080,0,0,2381000000,119000000000,4124000000,123000000000,234,195,0,0,3.0,10.4,10.5,6.85,Apr-13,18:40:56,node29-003.cm.cluster,13-04-2023,18:40:56
l:52,0,0,100,0,0,0,0,103000,22080,0,0,2381000000,119000000000,4124000000,123000000000,189,156,0,0,0,10.4,10.5,6.85,Apr-13,18:40:57,node29-003.cm.cluster,13-04-2023,18:40:57
l:53,0,0,100,0,0,0,33000,111000,40384,0,0,2381000000,119000000000,4124000000,123000000000,288,287,0,0,3.0,10.4,10.5,6.85,Apr-13,18:40:58,node29-003.cm.cluster,13-04-2023,18:40:58
l:54,0,0,100,0,0,0,0,95000,26304,0,0,2381000000,119000000000,4124000000,123000000000,192,152,0,0,3.0,10.4,10.5,6.85,Apr-13,18:40:59,node29-003.cm.cluster,13-04-2023,18:40:59
l:55,0,0,100,0,0,0,0,110000,22080,0,0,2381000000,119000000000,4124000000,123000000000,237,197,0,0,3.0,10.4,10.5,6.85,Apr-13,18:41:00,node29-003.cm.cluster,13-04-2023,18:41:00
l:56,0,0,100,0,0,0,0,100000,22080,0,0,2381000000,119000000000,4124000000,123000000000,206,174,0,0,3.0,9.54,10.3,6.81,Apr-13,18:41:01,node29-003.cm.cluster,13-04-2023,18:41:01
l:57,0,0,100,0,0,0,0,102000,22080,0,0,2381000000,119000000000,4124000000,123000000000,218,222,0,0,0,9.54,10.3,6.81,Apr-13,18:41:02,node29-003.cm.cluster,13-04-2023,18:41:02
l:58,0,0,100,0,0,0,0,131000,22080,0,0,2381000000,119000000000,4124000000,123000000000,276,231,0,0,3.0,9.54,10.3,6.81,Apr-13,18:41:03,node29-003.cm.cluster,13-04-2023,18:41:03
l:59,0,0,100,0,0,0,0,112000,22080,0,0,2381000000,119000000000,4124000000,123000000000,210,160,0,0,3.0,9.54,10.3,6.81,Apr-13,18:41:04,node29-003.cm.cluster,13-04-2023,18:41:04
l:60,0,0,100,0,0,0,614000,92000,26304,0,0,2381000000,119000000000,4124000000,123000000000,239,230,0,0,3.0,9.54,10.3,6.81,Apr-13,18:41:05,node29-003.cm.cluster,13-04-2023,18:41:05
l:61,0,0,100,0,0,0,0,115000,26304,0,0,2381000000,119000000000,4124000000,123000000000,311,319,0,0,3.0,8.77,10.2,6.77,Apr-13,18:41:06,node29-003.cm.cluster,13-04-2023,18:41:06
l:62,0,0,100,0,0,0,0,143000,22080,0,0,2381000000,119000000000,4124000000,123000000000,286,250,0,0,0,8.77,10.2,6.77,Apr-13,18:41:07,node29-003.cm.cluster,13-04-2023,18:41:07
l:63,0,0,100,0,0,0,0,104000,22080,0,0,2381000000,119000000000,4124000000,123000000000,260,243,0,0,3.0,8.77,10.2,6.77,Apr-13,18:41:08,node29-003.cm.cluster,13-04-2023,18:41:08
l:64,0,0,100,0,0,0,0,120000,22080,0,0,2381000000,119000000000,4124000000,123000000000,271,232,0,0,3.0,8.77,10.2,6.77,Apr-13,18:41:09,node29-003.cm.cluster,13-04-2023,18:41:09
l:65,0,0,100,0,0,0,0,116000,30528,0,0,2381000000,119000000000,4124000000,123000000000,340,334,0,0,3.0,8.77,10.2,6.77,Apr-13,18:41:10,node29-003.cm.cluster,13-04-2023,18:41:10
l:66,0,0,100,0,0,0,0,95000,22080,0,0,2381000000,119000000000,4124000000,123000000000,229,213,0,0,3.0,8.07,10.0,6.74,Apr-13,18:41:11,node29-003.cm.cluster,13-04-2023,18:41:11
l:67,0,0,100,0,0,0,0,123000,22080,0,0,2381000000,119000000000,4124000000,123000000000,271,234,0,0,0,8.07,10.0,6.74,Apr-13,18:41:12,node29-003.cm.cluster,13-04-2023,18:41:12
l:68,0,0,100,0,0,0,98000,63000,22080,0,0,2381000000,119000000000,4124000000,123000000000,209,207,0,0,3.0,8.07,10.0,6.74,Apr-13,18:41:13,node29-003.cm.cluster,13-04-2023,18:41:13
l:69,0,0,100,0,0,0,0,108000,22080,0,0,2381000000,119000000000,4124000000,123000000000,309,313,0,0,3.0,8.07,10.0,6.74,Apr-13,18:41:14,node29-003.cm.cluster,13-04-2023,18:41:14
l:70,0,0,100,0,0,0,0,124000,22080,0,0,2381000000,119000000000,4124000000,123000000000,282,246,0,0,3.0,8.07,10.0,6.74,Apr-13,18:41:15,node29-003.cm.cluster,13-04-2023,18:41:15
l:71,0,0,100,0,0,0,0,58000,22080,0,0,2385000000,119000000000,4124000000,123000000000,207,199,0,0,3.0,7.42,9.84,6.70,Apr-13,18:41:16,node29-003.cm.cluster,13-04-2023,18:41:16
l:72,0,0,100,0,0,0,0,101000,22080,0,0,2385000000,119000000000,4124000000,123000000000,230,216,0,0,0,7.42,9.84,6.70,Apr-13,18:41:17,node29-003.cm.cluster,13-04-2023,18:41:17
l:73,0,0,100,0,0,0,0,125000,20000,0,0,2385000000,119000000000,4124000000,123000000000,373,413,0,0,4.0,7.42,9.84,6.70,Apr-13,18:41:18,node29-003.cm.cluster,13-04-2023,18:41:18
l:74,0,0,100,0,0,0,0,95000,22080,0,0,2385000000,119000000000,4124000000,123000000000,208,199,0,0,3.0,7.42,9.84,6.70,Apr-13,18:41:19,node29-003.cm.cluster,13-04-2023,18:41:19
l:75,0,1,99,0,0,0,0,114000,189000,0,0,2384000000,119000000000,4124000000,123000000000,4439,4020,0,0,3.0,7.42,9.84,6.70,Apr-13,18:41:20,node29-003.cm.cluster,13-04-2023,18:41:20
l:76,0,0,100,0,0,0,487000,114000,22080,0,0,2383000000,119000000000,4124000000,123000000000,1056,2857,0,0,3.0,6.83,9.67,6.66,Apr-13,18:41:21,node29-003.cm.cluster,13-04-2023,18:41:21
l:77,0,0,100,0,0,0,0,112000,22080,0,0,2382000000,119000000000,4124000000,123000000000,308,350,0,0,0,6.83,9.67,6.66,Apr-13,18:41:22,node29-003.cm.cluster,13-04-2023,18:41:22
l:78,0,0,100,0,0,0,0,133000,22080,0,0,2382000000,119000000000,4124000000,123000000000,331,312,0,0,3.0,6.83,9.67,6.66,Apr-13,18:41:23,node29-003.cm.cluster,13-04-2023,18:41:23
l:79,0,0,100,0,0,0,0,79000,22080,0,0,2382000000,119000000000,4124000000,123000000000,231,230,0,0,3.0,6.83,9.67,6.66,Apr-13,18:41:24,node29-003.cm.cluster,13-04-2023,18:41:24
l:80,0,0,100,0,0,0,0,128000,22080,0,0,2382000000,119000000000,4124000000,123000000000,298,288,0,0,3.0,6.83,9.67,6.66,Apr-13,18:41:25,node29-003.cm.cluster,13-04-2023,18:41:25
l:81,0,0,100,0,0,0,12000,106000,22080,0,0,2384000000,119000000000,4124000000,123000000000,342,378,0,0,3.0,6.28,9.51,6.63,Apr-13,18:41:26,node29-003.cm.cluster,13-04-2023,18:41:26
l:82,0,0,100,0,0,0,0,91000,22080,0,0,2384000000,119000000000,4124000000,123000000000,223,235,0,0,0,6.28,9.51,6.63,Apr-13,18:41:27,node29-003.cm.cluster,13-04-2023,18:41:27
l:83,0,0,100,0,0,0,0,101000,22080,0,0,2384000000,119000000000,4124000000,123000000000,278,270,0,0,3.0,6.28,9.51,6.63,Apr-13,18:41:28,node29-003.cm.cluster,13-04-2023,18:41:28
l:84,0,0,100,0,0,0,0,89000,22080,0,0,2384000000,119000000000,4124000000,123000000000,243,239,0,0,3.0,6.28,9.51,6.63,Apr-13,18:41:29,node29-003.cm.cluster,13-04-2023,18:41:29
l:85,0,0,100,0,0,0,0,86000,22080,0,0,2384000000,119000000000,4124000000,123000000000,307,340,0,0,3.0,6.28,9.51,6.63,Apr-13,18:41:30,node29-003.cm.cluster,13-04-2023,18:41:30
l:86,0,0,100,0,0,0,0,91000,22080,0,0,2384000000,119000000000,4124000000,123000000000,244,244,0,0,3.0,5.78,9.35,6.59,Apr-13,18:41:31,node29-003.cm.cluster,13-04-2023,18:41:31
l:87,0,0,100,0,0,0,0,100000,22080,0,0,2384000000,119000000000,4124000000,123000000000,236,239,0,0,0,5.78,9.35,6.59,Apr-13,18:41:32,node29-003.cm.cluster,13-04-2023,18:41:32
l:88,0,0,100,0,0,0,0,108000,70208,0,0,2384000000,119000000000,4124000000,123000000000,284,288,0,0,3.0,5.78,9.35,6.59,Apr-13,18:41:33,node29-003.cm.cluster,13-04-2023,18:41:33
l:89,0,0,100,0,0,0,0,88000,26304,0,0,2384000000,119000000000,4124000000,123000000000,282,313,0,0,3.0,5.78,9.35,6.59,Apr-13,18:41:34,node29-003.cm.cluster,13-04-2023,18:41:34
l:90,0,0,100,0,0,0,741000,124000,30528,0,0,2384000000,119000000000,4124000000,123000000000,317,298,0,0,3.0,5.78,9.35,6.59,Apr-13,18:41:35,node29-003.cm.cluster,13-04-2023,18:41:35
l:91,0,0,100,0,0,0,0,104000,22080,0,0,2384000000,119000000000,4124000000,123000000000,253,224,0,0,3.0,5.32,9.20,6.56,Apr-13,18:41:36,node29-003.cm.cluster,13-04-2023,18:41:36
l:92,0,0,100,0,0,0,0,119000,22080,0,0,2384000000,119000000000,4124000000,123000000000,230,207,0,0,0,5.32,9.20,6.56,Apr-13,18:41:37,node29-003.cm.cluster,13-04-2023,18:41:37
l:93,0,0,100,0,0,0,0,152000,22080,0,0,2384000000,119000000000,4124000000,123000000000,369,359,0,0,3.0,5.32,9.20,6.56,Apr-13,18:41:38,node29-003.cm.cluster,13-04-2023,18:41:38
l:94,0,0,100,0,0,0,0,119000,22080,0,0,2384000000,119000000000,4124000000,123000000000,252,219,0,0,3.0,5.32,9.20,6.56,Apr-13,18:41:39,node29-003.cm.cluster,13-04-2023,18:41:39
l:95,0,0,100,0,0,0,0,119000,22080,0,0,2384000000,119000000000,4124000000,123000000000,290,253,0,0,3.0,5.32,9.20,6.56,Apr-13,18:41:40,node29-003.cm.cluster,13-04-2023,18:41:40
l:96,0,0,100,0,0,0,0,147000,22080,0,0,2384000000,119000000000,4124000000,123000000000,281,248,0,0,3.0,4.89,9.05,6.52,Apr-13,18:41:41,node29-003.cm.cluster,13-04-2023,18:41:41
l:97,0,0,100,0,0,0,0,109000,22080,0,0,2384000000,119000000000,4124000000,123000000000,274,295,0,0,0,4.89,9.05,6.52,Apr-13,18:41:42,node29-003.cm.cluster,13-04-2023,18:41:42
l:98,0,0,100,0,0,0,98000,90000,22080,0,0,2384000000,119000000000,4124000000,123000000000,232,225,0,0,3.0,4.89,9.05,6.52,Apr-13,18:41:43,node29-003.cm.cluster,13-04-2023,18:41:43
l:99,0,0,100,0,0,0,0,152000,22080,0,0,2383000000,119000000000,4124000000,123000000000,293,244,0,0,3.0,4.89,9.05,6.52,Apr-13,18:41:44,node29-003.cm.cluster,13-04-2023,18:41:44
l:100,0,0,100,0,0,0,0,109000,22080,0,0,2383000000,119000000000,4124000000,123000000000,240,219,0,0,3.0,4.89,9.05,6.52,Apr-13,18:41:45,node29-003.cm.cluster,13-04-2023,18:41:45
l:101,0,0,100,0,0,0,0,117000,22080,0,0,2383000000,119000000000,4124000000,123000000000,294,300,0,0,3.0,4.50,8.90,6.49,Apr-13,18:41:46,node29-003.cm.cluster,13-04-2023,18:41:46
l:102,0,0,100,0,0,0,0,111000,22080,0,0,2383000000,119000000000,4124000000,123000000000,245,217,0,0,0,4.50,8.90,6.49,Apr-13,18:41:47,node29-003.cm.cluster,13-04-2023,18:41:47
l:103,0,0,100,0,0,0,0,94000,22080,0,0,2383000000,119000000000,4124000000,123000000000,269,243,0,0,3.0,4.50,8.90,6.49,Apr-13,18:41:48,node29-003.cm.cluster,13-04-2023,18:41:48
l:104,0,0,100,0,0,0,0,125000,26304,0,0,2383000000,119000000000,4124000000,123000000000,275,238,0,0,3.0,4.50,8.90,6.49,Apr-13,18:41:49,node29-003.cm.cluster,13-04-2023,18:41:49
