l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node26-019.cm.cluster,19-04-2023,14:08:38
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node26-019.cm.cluster,19-04-2023,14:08:38
l:2,38,5,57,0,0,1224000,937000,0,0,0,0,0,24,2678000000,120000000000,2187000000,122000000000,6512,15000,0,0,2.7,0.09,0.24,0.32,Apr-19,14:08:38,node26-019.cm.cluster,19-04-2023,14:08:38
l:3,0,0,100,0,0,33000,1049000,120000,18000,0,0,0,0,2683000000,120000000000,2187000000,122000000000,229,248,0,0,3.0,0.08,0.23,0.32,Apr-19,14:08:39,node26-019.cm.cluster,19-04-2023,14:08:39
l:4,0,0,100,0,0,0,0,149000,4224,20992,0,0,0,2684000000,120000000000,2187000000,122000000000,290,245,0,0,3.0,0.08,0.23,0.32,Apr-19,14:08:40,node26-019.cm.cluster,19-04-2023,14:08:40
l:5,0,0,100,0,0,0,0,116000,4224,0,0,0,0,2683000000,120000000000,2187000000,122000000000,254,231,0,0,3.0,0.08,0.23,0.32,Apr-19,14:08:41,node26-019.cm.cluster,19-04-2023,14:08:41
l:6,0,0,100,0,0,0,0,97000,39552,0,0,0,0,2683000000,120000000000,2187000000,122000000000,261,286,0,0,3.0,0.08,0.23,0.32,Apr-19,14:08:42,node26-019.cm.cluster,19-04-2023,14:08:42
l:7,0,0,100,0,0,0,0,121000,4224,0,0,0,0,2683000000,120000000000,2187000000,122000000000,221,210,0,0,0,0.08,0.23,0.32,Apr-19,14:08:43,node26-019.cm.cluster,19-04-2023,14:08:43
l:8,0,0,100,0,0,0,0,95000,4224,20992,0,0,0,2683000000,120000000000,2187000000,122000000000,235,202,0,0,3.0,0.08,0.23,0.32,Apr-19,14:08:44,node26-019.cm.cluster,19-04-2023,14:08:44
l:9,0,0,99,0,0,0,66000,93000,188000,0,0,0,0,2683000000,120000000000,2187000000,122000000000,2248,4013,0,0,3.0,0.08,0.23,0.32,Apr-19,14:08:45,node26-019.cm.cluster,19-04-2023,14:08:45
l:10,0,0,100,0,0,0,0,118000,4224,0,0,0,0,2683000000,120000000000,2187000000,122000000000,288,304,0,0,3.0,0.08,0.23,0.32,Apr-19,14:08:46,node26-019.cm.cluster,19-04-2023,14:08:46
l:11,0,0,100,0,0,0,0,86000,4224,0,0,0,0,2683000000,120000000000,2187000000,122000000000,202,185,0,0,3.0,0.08,0.23,0.32,Apr-19,14:08:47,node26-019.cm.cluster,19-04-2023,14:08:47
l:12,0,0,100,0,0,0,0,130000,39552,0,0,0,0,2683000000,120000000000,2187000000,122000000000,232,210,0,0,0,0.08,0.23,0.32,Apr-19,14:08:48,node26-019.cm.cluster,19-04-2023,14:08:48
l:13,0,0,100,0,0,0,0,103000,4224,0,0,0,0,2683000000,120000000000,2187000000,122000000000,222,198,0,0,3.0,0.07,0.23,0.31,Apr-19,14:08:49,node26-019.cm.cluster,19-04-2023,14:08:49
l:14,0,0,100,0,0,0,0,88000,4224,20992,0,0,0,2683000000,120000000000,2187000000,122000000000,269,295,0,0,3.0,0.07,0.23,0.31,Apr-19,14:08:50,node26-019.cm.cluster,19-04-2023,14:08:50
l:15,0,0,100,0,0,0,0,131000,4224,20992,0,0,0,2683000000,120000000000,2187000000,122000000000,273,230,0,0,3.0,0.07,0.23,0.31,Apr-19,14:08:51,node26-019.cm.cluster,19-04-2023,14:08:51
l:16,0,0,100,0,0,0,623000,95000,4224,0,0,0,0,2683000000,120000000000,2187000000,122000000000,238,230,0,0,4.0,0.07,0.23,0.31,Apr-19,14:08:52,node26-019.cm.cluster,19-04-2023,14:08:52
l:17,17,5,79,0,0,3834000,0,2238000,627000,0,0,0,0,6763000000,116000000000,2188000000,118000000000,14000,29000,156,0,661,0.07,0.23,0.31,Apr-19,14:08:53,node26-019.cm.cluster,19-04-2023,14:08:53
l:18,100,0,0,0,0,0,0,247000,19000,0,0,0,0,6765000000,116000000000,2188000000,118000000000,43000,23000,220,0,3.0,4.87,1.22,0.64,Apr-19,14:08:54,node26-019.cm.cluster,19-04-2023,14:08:54
l:19,100,0,0,0,0,0,33000,97000,4224,0,0,0,0,6766000000,116000000000,2188000000,118000000000,44000,22000,177,0,3.0,4.87,1.22,0.64,Apr-19,14:08:55,node26-019.cm.cluster,19-04-2023,14:08:55
l:20,100,0,0,0,0,0,0,128000,4224,0,0,0,0,6766000000,116000000000,2188000000,118000000000,44000,21000,133,0,3.0,4.87,1.22,0.64,Apr-19,14:08:56,node26-019.cm.cluster,19-04-2023,14:08:56
l:21,100,0,0,0,0,0,0,107000,4224,0,0,0,0,6766000000,116000000000,2188000000,118000000000,44000,22000,187,0,3.0,4.87,1.22,0.64,Apr-19,14:08:57,node26-019.cm.cluster,19-04-2023,14:08:57
l:22,100,0,0,0,0,0,0,135000,4224,0,0,0,0,6766000000,116000000000,2188000000,118000000000,44000,22000,218,0,0,4.87,1.22,0.64,Apr-19,14:08:58,node26-019.cm.cluster,19-04-2023,14:08:58
