l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node25-004.cm.cluster,07-04-2023,14:18:32
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node25-004.cm.cluster,07-04-2023,14:18:32
l:2,42,1,57,0,0,3074K,3349K,0,0,0,0,209B,1479B,2504M,118G,4715M,123G,4598,2648,0,0,2.7,0,0.12,0.13,Apr-07,14:18:32,node25-004.cm.cluster,07-04-2023,14:18:32
l:3,0,0,100,0,0,0,0,77K,9528B,0,0,0,0,2504M,118G,4715M,123G,202,170,0,0,3.0,0,0.12,0.13,Apr-07,14:18:33,node25-004.cm.cluster,07-04-2023,14:18:33
l:4,0,0,100,0,0,0,0,135K,2872B,0,0,0,0,2504M,118G,4715M,123G,236,202,0,0,0,0,0.12,0.13,Apr-07,14:18:34,node25-004.cm.cluster,07-04-2023,14:18:34
l:5,0,0,100,0,0,0,0,119K,3208B,0,0,0,0,2504M,118G,4715M,123G,248,184,0,0,3.0,0,0.12,0.13,Apr-07,14:18:35,node25-004.cm.cluster,07-04-2023,14:18:35
l:6,0,0,100,0,0,0,0,71K,2872B,0,0,0,0,2505M,118G,4715M,123G,213,208,0,0,3.0,0,0.12,0.13,Apr-07,14:18:36,node25-004.cm.cluster,07-04-2023,14:18:36
l:7,0,0,100,0,0,0,0,100K,2872B,2624B,0,0,0,2505M,118G,4715M,123G,241,182,0,0,3.0,0,0.12,0.13,Apr-07,14:18:37,node25-004.cm.cluster,07-04-2023,14:18:37
l:8,0,0,100,0,0,0,0,114K,2872B,0,0,0,0,2505M,118G,4715M,123G,213,170,0,0,3.0,0,0.12,0.13,Apr-07,14:18:38,node25-004.cm.cluster,07-04-2023,14:18:38
l:9,0,0,100,0,0,0,0,98K,2872B,0,0,0,0,2505M,118G,4715M,123G,219,160,0,0,0,0,0.12,0.13,Apr-07,14:18:39,node25-004.cm.cluster,07-04-2023,14:18:39
l:10,0,0,100,0,0,0,0,114K,2872B,0,0,0,0,2505M,118G,4715M,123G,287,254,0,0,3.0,0,0.12,0.13,Apr-07,14:18:40,node25-004.cm.cluster,07-04-2023,14:18:40
l:11,0,0,100,0,0,0,0,100K,2872B,0,0,0,0,2505M,118G,4715M,123G,220,161,0,0,3.0,0,0.12,0.13,Apr-07,14:18:41,node25-004.cm.cluster,07-04-2023,14:18:41
l:12,0,0,100,0,0,0,0,104K,2872B,0,0,0,0,2505M,118G,4715M,123G,230,170,0,0,3.0,0,0.12,0.13,Apr-07,14:18:42,node25-004.cm.cluster,07-04-2023,14:18:42
l:13,0,0,100,0,0,0,98K,107K,2872B,0,0,0,0,2505M,118G,4715M,123G,236,180,0,0,3.0,0,0.12,0.13,Apr-07,14:18:43,node25-004.cm.cluster,07-04-2023,14:18:43
l:14,0,0,100,0,0,0,0,123K,2872B,0,0,0,0,2505M,118G,4715M,123G,310,322,1.0,0,0,0,0.12,0.13,Apr-07,14:18:44,node25-004.cm.cluster,07-04-2023,14:18:44
l:15,0,0,99,0,0,0,0,152K,190K,0,0,0,0,2505M,118G,4715M,123G,2080,2491,0,0,3.0,0,0.12,0.13,Apr-07,14:18:45,node25-004.cm.cluster,07-04-2023,14:18:45
l:16,0,0,100,0,0,0,0,94K,5688B,0,0,0,0,2506M,118G,4715M,123G,215,225,0,0,3.0,0,0.12,0.13,Apr-07,14:18:46,node25-004.cm.cluster,07-04-2023,14:18:46
l:17,0,0,100,0,0,0,0,131K,2872B,0,0,0,0,2506M,118G,4715M,123G,280,217,0,0,3.0,0,0.12,0.13,Apr-07,14:18:47,node25-004.cm.cluster,07-04-2023,14:18:47
l:18,0,0,100,0,0,0,66K,110K,2872B,0,0,0,0,2506M,118G,4715M,123G,283,270,0,0,4.0,0,0.12,0.13,Apr-07,14:18:48,node25-004.cm.cluster,07-04-2023,14:18:48
l:19,0,0,100,0,0,0,0,95K,2872B,0,0,0,0,2506M,118G,4715M,123G,222,166,0,0,0,0,0.11,0.13,Apr-07,14:18:49,node25-004.cm.cluster,07-04-2023,14:18:49
l:20,0,0,100,0,0,0,0,79K,2872B,0,0,0,0,2506M,118G,4715M,123G,187,153,0,0,3.0,0,0.11,0.13,Apr-07,14:18:50,node25-004.cm.cluster,07-04-2023,14:18:50
l:21,0,0,100,0,0,0,0,81K,2872B,0,0,0,0,2506M,118G,4715M,123G,190,141,0,0,3.0,0,0.11,0.13,Apr-07,14:18:51,node25-004.cm.cluster,07-04-2023,14:18:51
l:22,0,0,99,0,0,0,33K,431K,89K,2624B,0,0,0,2507M,118G,4715M,123G,1414,1707,0,0,22,0,0.11,0.13,Apr-07,14:18:52,node25-004.cm.cluster,07-04-2023,14:18:52
