l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node24-012.cm.cluster,07-04-2023,14:18:32
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node24-012.cm.cluster,07-04-2023,14:18:32
l:2,45,1,54,0,0,1419K,3263K,0,0,0,0,13B,63B,2619M,41.1G,81.5G,123G,5108,3943,0,0,5.6,0.08,0.09,0.09,Apr-07,14:18:32,node24-012.cm.cluster,07-04-2023,14:18:32
l:3,0,0,100,0,0,0,0,294K,65K,0,0,0,0,2622M,41.1G,81.5G,123G,487,464,0,0,3.0,0.08,0.09,0.09,Apr-07,14:18:33,node24-012.cm.cluster,07-04-2023,14:18:33
l:4,0,0,100,0,0,0,0,128K,5776B,0,0,0,0,2623M,41.1G,81.5G,123G,225,205,0,0,3.0,0.08,0.09,0.09,Apr-07,14:18:34,node24-012.cm.cluster,07-04-2023,14:18:34
l:5,0,0,100,0,0,0,0,148K,2112B,0,0,0,0,2623M,41.1G,81.5G,123G,276,220,0,0,3.0,0.08,0.09,0.09,Apr-07,14:18:35,node24-012.cm.cluster,07-04-2023,14:18:35
l:6,0,0,100,0,0,0,0,112K,12K,0,0,0,0,2623M,41.1G,81.5G,123G,221,201,0,0,3.0,0.08,0.09,0.09,Apr-07,14:18:36,node24-012.cm.cluster,07-04-2023,14:18:36
l:7,0,0,100,0,0,0,0,94K,2112B,2624B,0,0,0,2623M,41.1G,81.5G,123G,261,247,0,0,0,0.08,0.09,0.09,Apr-07,14:18:37,node24-012.cm.cluster,07-04-2023,14:18:37
l:8,0,0,100,0,0,0,0,123K,2112B,0,0,0,0,2623M,41.1G,81.5G,123G,239,211,0,0,3.0,0.08,0.09,0.09,Apr-07,14:18:38,node24-012.cm.cluster,07-04-2023,14:18:38
l:9,0,0,100,0,0,0,0,106K,2112B,0,0,0,0,2623M,41.1G,81.5G,123G,224,191,0,0,3.0,0.08,0.09,0.09,Apr-07,14:18:39,node24-012.cm.cluster,07-04-2023,14:18:39
l:10,0,0,100,0,0,0,0,121K,2112B,0,0,0,0,2623M,41.1G,81.5G,123G,241,206,0,0,3.0,0.08,0.09,0.09,Apr-07,14:18:40,node24-012.cm.cluster,07-04-2023,14:18:40
l:11,0,0,100,0,0,0,33K,123K,2112B,0,0,0,0,2623M,41.1G,81.5G,123G,294,265,0,0,3.0,0.07,0.09,0.09,Apr-07,14:18:41,node24-012.cm.cluster,07-04-2023,14:18:41
l:12,0,0,100,0,0,0,0,124K,9888B,0,0,0,0,2623M,41.1G,81.5G,123G,197,191,0,0,0,0.07,0.09,0.09,Apr-07,14:18:42,node24-012.cm.cluster,07-04-2023,14:18:42
l:13,0,0,100,0,0,0,0,111K,4320B,0,0,0,0,2623M,41.1G,81.5G,123G,214,179,0,0,3.0,0.07,0.09,0.09,Apr-07,14:18:43,node24-012.cm.cluster,07-04-2023,14:18:43
l:14,0,0,100,0,0,0,0,125K,4016B,0,1824B,0,0,2623M,41.1G,81.5G,123G,236,216,0,0,3.0,0.07,0.09,0.09,Apr-07,14:18:44,node24-012.cm.cluster,07-04-2023,14:18:44
l:15,0,0,100,0,0,0,0,139K,2112B,0,0,0,0,2623M,41.1G,81.5G,123G,322,281,0,0,3.0,0.07,0.09,0.09,Apr-07,14:18:45,node24-012.cm.cluster,07-04-2023,14:18:45
l:16,0,0,100,0,0,0,0,121K,2112B,0,0,0,0,2623M,41.1G,81.5G,123G,221,185,0,0,3.0,0.06,0.09,0.09,Apr-07,14:18:46,node24-012.cm.cluster,07-04-2023,14:18:46
l:17,0,0,100,0,0,0,0,114K,2640B,0,0,0,0,2623M,41.1G,81.5G,123G,229,188,0,0,0,0.06,0.09,0.09,Apr-07,14:18:47,node24-012.cm.cluster,07-04-2023,14:18:47
l:18,0,0,100,0,0,0,0,149K,2640B,0,0,0,0,2623M,41.1G,81.5G,123G,281,245,0,0,3.0,0.06,0.09,0.09,Apr-07,14:18:48,node24-012.cm.cluster,07-04-2023,14:18:48
l:19,0,0,100,0,0,0,0,105K,4928B,0,0,0,0,2623M,41.1G,81.5G,123G,295,267,0,0,3.0,0.06,0.09,0.09,Apr-07,14:18:49,node24-012.cm.cluster,07-04-2023,14:18:49
l:20,0,0,100,0,0,0,0,90K,2112B,0,0,0,0,2623M,41.1G,81.5G,123G,215,181,0,0,3.0,0.06,0.09,0.09,Apr-07,14:18:50,node24-012.cm.cluster,07-04-2023,14:18:50
l:21,0,0,100,0,0,0,98K,106K,2112B,0,0,0,0,2623M,41.1G,81.5G,123G,215,171,0,0,3.0,0.06,0.09,0.09,Apr-07,14:18:51,node24-012.cm.cluster,07-04-2023,14:18:51
l:22,0,0,99,0,0,0,33K,186K,840K,0,0,0,0,2640M,41.0G,81.5G,123G,1066,1235,0,0,15,0.06,0.09,0.09,Apr-07,14:18:52,node24-012.cm.cluster,07-04-2023,14:18:52
l:23,0,0,100,0,0,0,0,312K,58K,2624B,0,0,0,2625M,41.0G,81.5G,123G,661,545,0,0,4.0,0.06,0.09,0.09,Apr-07,14:18:53,node24-012.cm.cluster,07-04-2023,14:18:53
l:24,0,0,100,0,0,0,131K,91K,9888B,0,0,0,0,2625M,41.0G,81.5G,123G,206,209,0,0,3.0,0.06,0.09,0.09,Apr-07,14:18:54,node24-012.cm.cluster,07-04-2023,14:18:54
l:25,0,0,100,0,0,0,0,113K,2112B,0,0,0,0,2625M,41.0G,81.5G,123G,222,169,0,0,3.0,0.06,0.09,0.09,Apr-07,14:18:55,node24-012.cm.cluster,07-04-2023,14:18:55
l:26,0,0,100,0,0,0,0,132K,4320B,0,0,0,0,2625M,41.0G,81.5G,123G,246,205,0,0,3.0,0.05,0.09,0.09,Apr-07,14:18:56,node24-012.cm.cluster,07-04-2023,14:18:56
l:27,0,0,100,0,0,0,98K,100K,2112B,0,0,0,0,2625M,41.0G,81.5G,123G,252,247,0,0,0,0.05,0.09,0.09,Apr-07,14:18:57,node24-012.cm.cluster,07-04-2023,14:18:57
l:28,0,0,100,0,0,0,0,166K,4064B,0,0,0,0,2625M,41.0G,81.5G,123G,378,312,0,0,3.0,0.05,0.09,0.09,Apr-07,14:18:58,node24-012.cm.cluster,07-04-2023,14:18:58
l:29,0,0,100,0,0,0,0,144K,2112B,0,0,0,0,2625M,41.0G,81.5G,123G,268,222,0,0,3.0,0.05,0.09,0.09,Apr-07,14:18:59,node24-012.cm.cluster,07-04-2023,14:18:59
l:30,0,0,100,0,0,0,0,96K,2112B,0,0,0,0,2625M,41.0G,81.5G,123G,179,159,0,0,3.0,0.05,0.09,0.09,Apr-07,14:19:00,node24-012.cm.cluster,07-04-2023,14:19:00
l:31,0,0,100,0,0,0,0,177K,2112B,0,0,0,0,2625M,41.0G,81.5G,123G,386,315,0,0,3.0,0.05,0.09,0.09,Apr-07,14:19:01,node24-012.cm.cluster,07-04-2023,14:19:01
