l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node25-015.cm.cluster,07-04-2023,14:18:32
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node25-015.cm.cluster,07-04-2023,14:18:32
l:2,42,4,54,0,0,2893K,2361K,0,0,0,0,0,6B,2437M,95.5G,27.5G,123G,5423,2694,0,0,2.7,0,0.04,0.05,Apr-07,14:18:32,node25-015.cm.cluster,07-04-2023,14:18:32
l:3,0,0,100,0,0,0,0,77K,10K,0,0,0,0,2438M,95.5G,27.5G,123G,180,169,0,0,0,0,0.04,0.05,Apr-07,14:18:33,node25-015.cm.cluster,07-04-2023,14:18:33
l:4,0,0,100,0,0,0,0,135K,2872B,0,0,0,0,2438M,95.5G,27.5G,123G,272,246,0,0,3.0,0,0.04,0.05,Apr-07,14:18:34,node25-015.cm.cluster,07-04-2023,14:18:34
l:5,0,0,100,0,0,0,0,119K,2872B,0,0,0,0,2438M,95.5G,27.5G,123G,242,185,0,0,3.0,0,0.04,0.05,Apr-07,14:18:35,node25-015.cm.cluster,07-04-2023,14:18:35
l:6,0,0,100,0,0,0,33K,71K,2872B,0,0,0,0,2438M,95.5G,27.5G,123G,156,133,0,0,3.0,0,0.04,0.05,Apr-07,14:18:36,node25-015.cm.cluster,07-04-2023,14:18:36
l:7,0,0,100,0,0,0,0,101K,3208B,2624B,0,0,0,2438M,95.5G,27.5G,123G,242,208,0,0,3.0,0,0.04,0.05,Apr-07,14:18:37,node25-015.cm.cluster,07-04-2023,14:18:37
l:8,0,0,100,0,0,0,0,114K,2872B,0,0,0,0,2438M,95.5G,27.5G,123G,251,244,0,0,0,0,0.04,0.05,Apr-07,14:18:38,node25-015.cm.cluster,07-04-2023,14:18:38
l:9,0,0,100,0,0,0,0,98K,2872B,0,0,0,0,2438M,95.5G,27.5G,123G,215,166,0,0,3.0,0,0.04,0.05,Apr-07,14:18:39,node25-015.cm.cluster,07-04-2023,14:18:39
l:10,0,0,100,0,0,0,0,114K,2872B,0,0,0,0,2438M,95.5G,27.5G,123G,216,172,0,0,3.0,0,0.04,0.05,Apr-07,14:18:40,node25-015.cm.cluster,07-04-2023,14:18:40
l:11,0,0,100,0,0,0,0,100K,2872B,0,0,0,0,2438M,95.5G,27.5G,123G,211,188,0,0,3.0,0,0.04,0.05,Apr-07,14:18:41,node25-015.cm.cluster,07-04-2023,14:18:41
l:12,0,0,100,0,0,0,0,108K,5688B,0,0,0,0,2438M,95.5G,27.5G,123G,244,234,0,0,3.0,0,0.04,0.05,Apr-07,14:18:42,node25-015.cm.cluster,07-04-2023,14:18:42
l:13,0,0,100,0,0,0,98K,107K,2872B,0,0,0,0,2438M,95.5G,27.5G,123G,210,177,0,0,0,0,0.04,0.05,Apr-07,14:18:43,node25-015.cm.cluster,07-04-2023,14:18:43
l:14,0,0,100,0,0,0,0,123K,2872B,0,0,0,0,2438M,95.5G,27.5G,123G,234,176,0,0,3.0,0,0.04,0.05,Apr-07,14:18:44,node25-015.cm.cluster,07-04-2023,14:18:44
