l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node34-019.cm.cluster,05-04-2023,16:35:40
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node34-019.cm.cluster,05-04-2023,16:35:40
l:2,30,0,69,0,0,6734K,1554K,0,0,0,0,0,0,2233M,119G,4041M,123G,4840,541,0,0,2.5,14.5,11.9,11.2,Apr-05,16:35:40,node34-019.cm.cluster,05-04-2023,16:35:40
l:3,0,0,100,0,0,0,0,128K,10K,2624B,0,0,0,2233M,119G,4041M,123G,381,399,0,0,3.0,13.3,11.7,11.2,Apr-05,16:35:41,node34-019.cm.cluster,05-04-2023,16:35:41
l:4,0,0,100,0,0,0,0,100K,2872B,0,0,0,0,2234M,119G,4042M,123G,281,380,0,0,0,13.3,11.7,11.2,Apr-05,16:35:42,node34-019.cm.cluster,05-04-2023,16:35:42
l:5,0,0,100,0,0,0,0,69K,2872B,0,0,0,0,2234M,119G,4042M,123G,208,235,0,0,3.0,13.3,11.7,11.2,Apr-05,16:35:43,node34-019.cm.cluster,05-04-2023,16:35:43
l:6,0,0,100,0,0,0,98K,114K,2872B,0,0,0,0,2234M,119G,4042M,123G,316,340,0,0,3.0,13.3,11.7,11.2,Apr-05,16:35:44,node34-019.cm.cluster,05-04-2023,16:35:44
l:7,0,0,100,0,0,0,131K,98K,2872B,0,0,0,0,2234M,119G,4042M,123G,300,334,0,0,3.0,13.3,11.7,11.2,Apr-05,16:35:45,node34-019.cm.cluster,05-04-2023,16:35:45
l:8,0,0,100,0,0,0,0,86K,2872B,0,0,0,0,2233M,119G,4042M,123G,266,320,0,0,3.0,12.2,11.5,11.1,Apr-05,16:35:46,node34-019.cm.cluster,05-04-2023,16:35:46
l:9,0,0,100,0,0,0,0,98K,2872B,0,0,0,0,2233M,119G,4042M,123G,265,280,0,0,0,12.2,11.5,11.1,Apr-05,16:35:47,node34-019.cm.cluster,05-04-2023,16:35:47
l:10,0,0,100,0,0,0,0,104K,2872B,0,0,0,0,2234M,119G,4042M,123G,303,310,0,0,3.0,12.2,11.5,11.1,Apr-05,16:35:48,node34-019.cm.cluster,05-04-2023,16:35:48
l:11,0,0,100,0,0,0,0,117K,2872B,0,0,0,0,2234M,119G,4042M,123G,325,362,0,0,3.0,12.2,11.5,11.1,Apr-05,16:35:49,node34-019.cm.cluster,05-04-2023,16:35:49
