l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node26-010.cm.cluster,05-04-2023,16:35:40
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node26-010.cm.cluster,05-04-2023,16:35:40
l:2,42,1,57,0,0,2613K,1851K,0,0,0,0,0,1B,2443M,51.2G,71.6G,123G,7336,15K,0,0,2.6,10.8,11.1,10.9,Apr-05,16:35:40,node26-010.cm.cluster,05-04-2023,16:35:40
l:3,0,0,100,0,0,0,1409K,128K,10K,2624B,0,0,0,2443M,51.2G,71.6G,123G,346,308,0,0,3.0,10.8,11.1,10.9,Apr-05,16:35:41,node26-010.cm.cluster,05-04-2023,16:35:41
l:4,0,0,100,0,0,0,0,100K,2872B,0,0,0,0,2443M,51.2G,71.6G,123G,302,289,0,0,3.0,10.8,11.1,10.9,Apr-05,16:35:42,node26-010.cm.cluster,05-04-2023,16:35:42
l:5,0,0,100,0,0,0,0,74K,2872B,0,0,0,0,2443M,51.2G,71.6G,123G,247,217,0,0,3.0,10.8,11.1,10.9,Apr-05,16:35:43,node26-010.cm.cluster,05-04-2023,16:35:43
l:6,0,0,100,0,0,0,0,109K,2872B,0,0,0,0,2443M,51.2G,71.6G,123G,251,217,0,0,3.0,9.94,10.9,10.9,Apr-05,16:35:44,node26-010.cm.cluster,05-04-2023,16:35:44
l:7,0,0,100,0,0,0,0,88K,2872B,0,0,0,0,2443M,51.2G,71.6G,123G,187,179,0,0,0,9.94,10.9,10.9,Apr-05,16:35:45,node26-010.cm.cluster,05-04-2023,16:35:45
l:8,0,0,100,0,0,0,0,100K,2872B,0,0,0,0,2443M,51.2G,71.6G,123G,299,279,0,0,3.0,9.94,10.9,10.9,Apr-05,16:35:46,node26-010.cm.cluster,05-04-2023,16:35:46
l:9,0,0,100,0,0,0,0,98K,2872B,0,0,0,0,2443M,51.2G,71.6G,123G,261,219,0,0,3.0,9.94,10.9,10.9,Apr-05,16:35:47,node26-010.cm.cluster,05-04-2023,16:35:47
l:10,0,0,100,0,0,0,0,95K,2872B,0,0,0,0,2443M,51.2G,71.6G,123G,245,225,0,0,3.0,9.94,10.9,10.9,Apr-05,16:35:48,node26-010.cm.cluster,05-04-2023,16:35:48
l:11,0,0,99,0,0,0,0,122K,189K,0,0,0,0,2445M,51.2G,71.6G,123G,2957,5807,0,0,3.0,9.15,10.8,10.8,Apr-05,16:35:49,node26-010.cm.cluster,05-04-2023,16:35:49
l:12,0,0,100,0,0,0,0,81K,2872B,0,0,0,0,2443M,51.2G,71.6G,123G,620,1512,0,0,0,9.15,10.8,10.8,Apr-05,16:35:50,node26-010.cm.cluster,05-04-2023,16:35:50
l:13,0,0,100,0,0,0,0,93K,2872B,2624B,0,0,0,2443M,51.2G,71.6G,123G,262,236,0,0,3.0,9.15,10.8,10.8,Apr-05,16:35:51,node26-010.cm.cluster,05-04-2023,16:35:51
l:14,0,0,100,0,0,0,0,90K,2872B,0,0,0,0,2443M,51.2G,71.6G,123G,227,202,0,0,3.0,9.15,10.8,10.8,Apr-05,16:35:52,node26-010.cm.cluster,05-04-2023,16:35:52
l:15,0,0,100,0,0,0,0,117K,7592B,0,1824B,0,0,2443M,51.2G,71.6G,123G,269,224,0,0,3.0,9.15,10.8,10.8,Apr-05,16:35:53,node26-010.cm.cluster,05-04-2023,16:35:53
l:16,0,0,100,0,0,0,0,112K,2872B,0,0,0,0,2442M,51.2G,71.6G,123G,321,306,0,0,3.0,8.41,10.6,10.8,Apr-05,16:35:54,node26-010.cm.cluster,05-04-2023,16:35:54
l:17,0,0,100,0,0,0,164K,85K,2872B,0,0,0,0,2442M,51.2G,71.6G,123G,205,197,0,0,0,8.41,10.6,10.8,Apr-05,16:35:55,node26-010.cm.cluster,05-04-2023,16:35:55
l:18,0,0,100,0,0,0,0,123K,2872B,0,0,0,0,2442M,51.2G,71.6G,123G,252,218,0,0,3.0,8.41,10.6,10.8,Apr-05,16:35:56,node26-010.cm.cluster,05-04-2023,16:35:56
l:19,0,0,100,0,0,0,0,119K,2872B,0,0,0,0,2442M,51.2G,71.6G,123G,301,252,0,0,3.0,8.41,10.6,10.8,Apr-05,16:35:57,node26-010.cm.cluster,05-04-2023,16:35:57
l:20,0,0,100,0,0,0,0,79K,3592B,0,0,0,0,2442M,51.2G,71.6G,123G,293,284,0,0,3.0,8.41,10.6,10.8,Apr-05,16:35:58,node26-010.cm.cluster,05-04-2023,16:35:58
l:21,0,0,100,0,0,0,0,143K,2872B,0,0,0,0,2442M,51.2G,71.6G,123G,338,281,0,0,3.0,7.74,10.4,10.7,Apr-05,16:35:59,node26-010.cm.cluster,05-04-2023,16:35:59
l:22,1,1,98,0,0,0,0,579K,199K,0,0,0,0,2498M,51.1G,71.6G,123G,24K,52K,1.0,0,73,7.74,10.4,10.7,Apr-05,16:36:00,node26-010.cm.cluster,05-04-2023,16:36:00
l:23,9,19,72,0,0,0,0,1113K,946K,0,0,0,0,22.0G,31.6G,71.6G,103G,72K,127K,6.0,0,4.0,7.74,10.4,10.7,Apr-05,16:36:01,node26-010.cm.cluster,05-04-2023,16:36:01
l:24,1,39,51,10,0,0,0,12M,582M,0,0,0,0,22.4G,21.2G,81.6G,103G,38K,27K,0,20,5.0,7.74,10.4,10.7,Apr-05,16:36:02,node26-010.cm.cluster,05-04-2023,16:36:02
l:25,0,0,50,50,0,0,0,19M,984M,0,0,0,0,22.4G,21.2G,81.6G,103G,26K,6089,0,20,3.0,7.74,10.4,10.7,Apr-05,16:36:03,node26-010.cm.cluster,05-04-2023,16:36:03
