l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node27-004.cm.cluster,19-04-2023,15:02:23
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node27-004.cm.cluster,19-04-2023,15:02:23
l:2,38,1,61,1,0,7362000,3070000,0,0,0,0,744,2464,2644000000,119000000000,3168000000,122000000000,3459,2787,0,0,2.6,0.08,0.05,0.53,Apr-19,15:02:23,node27-004.cm.cluster,19-04-2023,15:02:23
l:3,0,0,100,0,0,0,0,335000,66000,0,0,0,0,2649000000,119000000000,3168000000,122000000000,493,454,0,0,3.0,0.08,0.05,0.53,Apr-19,15:02:24,node27-004.cm.cluster,19-04-2023,15:02:24
l:4,0,0,100,0,0,0,0,114000,16896,20992,0,0,0,2650000000,119000000000,3168000000,122000000000,198,168,0,0,0,0.08,0.05,0.53,Apr-19,15:02:25,node27-004.cm.cluster,19-04-2023,15:02:25
l:5,0,0,100,0,0,0,0,125000,16896,0,0,0,0,2650000000,119000000000,3168000000,122000000000,256,206,0,0,3.0,0.08,0.05,0.53,Apr-19,15:02:26,node27-004.cm.cluster,19-04-2023,15:02:26
l:6,0,0,100,0,0,0,0,137000,14000,0,0,0,0,2651000000,119000000000,3168000000,122000000000,312,290,0,0,3.0,0.08,0.05,0.53,Apr-19,15:02:27,node27-004.cm.cluster,19-04-2023,15:02:27
l:7,0,0,100,0,0,0,328000,149000,16896,0,0,0,0,2651000000,119000000000,3168000000,122000000000,336,276,0,0,3.0,0.08,0.05,0.53,Apr-19,15:02:28,node27-004.cm.cluster,19-04-2023,15:02:28
l:8,0,0,100,0,0,0,1245000,144000,25344,0,0,0,0,2651000000,119000000000,3168000000,122000000000,333,276,0,0,3.0,0.08,0.05,0.53,Apr-19,15:02:29,node27-004.cm.cluster,19-04-2023,15:02:29
l:9,0,0,100,0,0,0,0,127000,16896,0,0,0,0,2651000000,119000000000,3168000000,122000000000,235,209,0,0,0,0.08,0.05,0.53,Apr-19,15:02:30,node27-004.cm.cluster,19-04-2023,15:02:30
l:10,0,0,100,0,0,0,0,159000,16896,0,0,0,0,2651000000,119000000000,3168000000,122000000000,369,363,0,0,3.0,0.08,0.05,0.53,Apr-19,15:02:31,node27-004.cm.cluster,19-04-2023,15:02:31
l:11,0,0,100,0,0,0,0,153000,22656,0,0,0,0,2651000000,119000000000,3168000000,122000000000,308,256,0,0,3.0,0.07,0.05,0.52,Apr-19,15:02:32,node27-004.cm.cluster,19-04-2023,15:02:32
l:12,0,0,100,0,0,0,0,124000,16000,20992,0,0,0,2651000000,119000000000,3168000000,122000000000,306,277,0,0,3.0,0.07,0.05,0.52,Apr-19,15:02:33,node27-004.cm.cluster,19-04-2023,15:02:33
l:13,0,0,100,0,0,0,131000,152000,16896,0,0,0,0,2651000000,119000000000,3168000000,122000000000,308,277,0,0,4.0,0.07,0.05,0.52,Apr-19,15:02:34,node27-004.cm.cluster,19-04-2023,15:02:34
l:14,0,0,100,0,0,0,33000,154000,16896,0,0,0,0,2651000000,119000000000,3168000000,122000000000,336,369,0,0,1.0,0.07,0.05,0.52,Apr-19,15:02:35,node27-004.cm.cluster,19-04-2023,15:02:35
l:15,0,0,100,0,0,0,0,100000,16896,0,0,0,0,2651000000,119000000000,3168000000,122000000000,218,207,0,0,3.0,0.07,0.05,0.52,Apr-19,15:02:36,node27-004.cm.cluster,19-04-2023,15:02:36
l:16,0,0,100,0,0,0,164000,149000,16896,0,0,0,0,2651000000,119000000000,3168000000,122000000000,314,276,0,0,3.0,0.06,0.04,0.52,Apr-19,15:02:37,node27-004.cm.cluster,19-04-2023,15:02:37
l:17,0,0,100,0,0,0,0,113000,24000,0,0,0,0,2653000000,119000000000,3168000000,122000000000,655,732,1.0,0,6.0,0.06,0.04,0.52,Apr-19,15:02:38,node27-004.cm.cluster,19-04-2023,15:02:38
l:18,49,3,48,0,0,0,0,483000,1453000,0,0,0,0,5622000000,116000000000,3168000000,120000000000,27000,52000,236,0,848,0.06,0.04,0.52,Apr-19,15:02:39,node27-004.cm.cluster,19-04-2023,15:02:39
