l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node27-011.cm.cluster,16-04-2023,11:45:58
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node27-011.cm.cluster,16-04-2023,11:45:58
l:2,44,5,51,0,0,586000,3243000,0,0,0,0,552,3008,2562000000,112000000000,0,123000000000,7333,5412,0,0,2,0,2,4,Apr-16,11:45:58,0,16-04-2023,11:45:58
l:3,0,0,100,0,0,0,0,109000,70720,0,0,0,0,2563000000,112000000000,0,123000000000,248,202,0,0,3,0,2,3,Apr-16,11:45:59,0,16-04-2023,11:45:59
l:4,0,0,100,0,0,0,0,116000,22976,0,0,0,0,2563000000,112000000000,0,123000000000,185,152,0,0,0,0,2,3,Apr-16,11:46:00,0,16-04-2023,11:46:00
l:5,0,0,100,0,0,0,33000,93000,45504,0,0,0,0,2563000000,112000000000,0,123000000000,270,245,0,0,4,0,2,3,Apr-16,11:46:01,0,16-04-2023,11:46:01
l:6,0,0,100,0,0,0,524000,114000,22976,0,0,0,0,2563000000,112000000000,0,123000000000,229,194,0,0,3,0,2,3,Apr-16,11:46:02,0,16-04-2023,11:46:02
l:7,0,0,100,0,0,0,0,126000,22976,0,0,0,0,2563000000,112000000000,0,123000000000,245,182,0,0,3,0,2,3,Apr-16,11:46:03,0,16-04-2023,11:46:03
l:8,0,0,100,0,0,0,0,95000,22976,0,0,0,0,2563000000,112000000000,0,123000000000,210,183,0,0,3,0,2,3,Apr-16,11:46:04,0,16-04-2023,11:46:04
l:9,0,0,100,0,0,0,66000,133000,22976,0,0,0,0,2563000000,112000000000,0,123000000000,315,275,0,0,1,0,2,3,Apr-16,11:46:05,0,16-04-2023,11:46:05
l:10,0,0,100,0,0,0,0,121000,22976,0,0,0,0,2563000000,112000000000,0,123000000000,256,204,0,0,3,0,2,3,Apr-16,11:46:06,0,16-04-2023,11:46:06
l:11,0,0,100,0,0,0,0,103000,22976,0,0,0,0,2563000000,112000000000,0,123000000000,224,166,0,0,3,0,2,3,Apr-16,11:46:07,0,16-04-2023,11:46:07
l:12,0,0,99,0,0,0,0,129000,190000,0,0,0,0,2563000000,112000000000,0,123000000000,2331,2849,0,0,3,0,2,3,Apr-16,11:46:08,0,16-04-2023,11:46:08
l:13,0,0,100,0,0,0,0,115000,22976,0,0,0,0,2561000000,112000000000,0,123000000000,1289,3652,0,0,3,0,2,3,Apr-16,11:46:09,0,16-04-2023,11:46:09
l:14,0,0,100,0,0,0,0,114000,22976,0,0,0,0,2561000000,112000000000,0,123000000000,302,422,0,0,0,0,2,3,Apr-16,11:46:10,0,16-04-2023,11:46:10
l:15,0,0,100,0,0,0,0,135000,22976,0,0,0,0,2561000000,112000000000,0,123000000000,376,410,0,0,3,0,2,3,Apr-16,11:46:11,0,16-04-2023,11:46:11
l:16,0,0,100,0,0,0,0,134000,22976,0,0,0,0,2561000000,112000000000,0,123000000000,374,418,0,0,3,0,2,3,Apr-16,11:46:12,0,16-04-2023,11:46:12
l:17,0,0,100,0,0,0,0,96000,22976,0,0,0,0,2561000000,112000000000,0,123000000000,392,442,0,0,3,0,2,3,Apr-16,11:46:13,0,16-04-2023,11:46:13
l:18,0,0,100,0,0,0,0,153000,22976,0,0,0,0,2561000000,112000000000,0,123000000000,402,424,0,0,3,0,2,3,Apr-16,11:46:14,0,16-04-2023,11:46:14
l:19,0,0,100,0,0,0,0,123000,22976,0,0,0,0,2562000000,112000000000,0,123000000000,357,388,0,0,0,0,2,3,Apr-16,11:46:15,0,16-04-2023,11:46:15
l:20,0,0,100,0,0,0,0,82000,22976,0,0,0,0,2562000000,112000000000,0,123000000000,317,378,0,0,3,0,2,3,Apr-16,11:46:16,0,16-04-2023,11:46:16
l:21,0,0,99,0,0,0,98000,470000,103000,0,0,0,0,2579000000,112000000000,0,123000000000,1375,1874,3,0,18,0,2,3,Apr-16,11:46:17,0,16-04-2023,11:46:17
