l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node27-012.cm.cluster,16-04-2023,14:40:20
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node27-012.cm.cluster,16-04-2023,14:40:20
l:2,38,5,57,0,0,9998000,3768000,0,0,0,0,0,56,2593000000,0,0,123000000000,4188,3695,0,0,3,0,0,1,Apr-16,14:40:20,0,16-04-2023,14:40:20
l:3,0,0,100,0,0,0,0,77000,10000,0,0,0,0,2594000000,0,0,123000000000,225,213,0,0,3,0,0,1,Apr-16,14:40:21,0,16-04-2023,14:40:21
l:4,0,0,100,0,0,0,0,107000,22976,0,0,0,0,2594000000,0,0,123000000000,279,293,0,0,0,0,0,1,Apr-16,14:40:22,0,16-04-2023,14:40:22
l:5,0,0,100,0,0,0,492000,105000,22976,0,0,0,0,2594000000,0,0,123000000000,288,257,0,0,3,0,0,1,Apr-16,14:40:23,0,16-04-2023,14:40:23
l:6,0,0,100,0,0,0,0,115000,25664,20992,0,0,0,2594000000,0,0,123000000000,277,238,0,0,3,0,0,1,Apr-16,14:40:24,0,16-04-2023,14:40:24
l:7,0,0,100,0,0,0,0,103000,22976,0,0,0,0,2594000000,0,0,123000000000,268,233,0,0,3,0,0,1,Apr-16,14:40:25,0,16-04-2023,14:40:25
l:8,0,0,100,0,0,0,0,138000,22976,0,0,0,0,2594000000,0,0,123000000000,352,357,0,0,3,0,0,1,Apr-16,14:40:26,0,16-04-2023,14:40:26
l:9,0,0,100,0,0,0,0,128000,22976,0,0,0,0,2594000000,0,0,123000000000,262,222,0,0,0,0,0,1,Apr-16,14:40:27,0,16-04-2023,14:40:27
l:10,0,0,100,0,0,0,0,118000,22976,0,0,0,0,2594000000,0,0,123000000000,295,255,0,0,3,0,0,1,Apr-16,14:40:28,0,16-04-2023,14:40:28
l:11,0,0,100,0,0,0,0,101000,22976,0,0,0,0,2594000000,0,0,123000000000,253,218,0,0,3,0,0,1,Apr-16,14:40:29,0,16-04-2023,14:40:29
l:12,0,0,100,0,0,0,0,115000,22976,0,0,0,0,2594000000,0,0,123000000000,319,308,0,0,3,0,0,1,Apr-16,14:40:30,0,16-04-2023,14:40:30
l:13,0,0,100,0,0,0,33000,115000,22976,0,0,0,0,2594000000,0,0,123000000000,291,249,0,0,3,0,0,1,Apr-16,14:40:31,0,16-04-2023,14:40:31
l:14,0,0,100,0,0,0,0,122000,45504,0,0,0,0,2594000000,0,0,123000000000,290,230,0,0,3,0,0,1,Apr-16,14:40:32,0,16-04-2023,14:40:32
l:15,0,0,100,0,0,0,0,105000,22976,0,0,0,0,2594000000,0,0,123000000000,216,192,0,0,0,0,0,1,Apr-16,14:40:33,0,16-04-2023,14:40:33
l:16,0,0,100,0,0,0,0,106000,34112,0,0,0,0,2594000000,0,0,123000000000,308,306,0,0,3,0,0,1,Apr-16,14:40:34,0,16-04-2023,14:40:34
l:17,0,0,100,0,0,0,0,84000,22976,0,0,0,0,2594000000,0,0,123000000000,243,212,0,0,3,0,0,1,Apr-16,14:40:35,0,16-04-2023,14:40:35
l:18,0,0,100,0,0,0,66000,119000,22976,0,0,0,0,2594000000,0,0,123000000000,301,267,0,0,4,0,0,1,Apr-16,14:40:36,0,16-04-2023,14:40:36
l:19,0,0,100,0,0,0,0,108000,22976,0,0,0,0,2594000000,0,0,123000000000,261,226,0,0,3,0,0,1,Apr-16,14:40:37,0,16-04-2023,14:40:37
l:20,1,2,97,0,0,0,0,788000,243000,27000,22000,0,0,3745000000,0,0,121000000000,4273,6849,5,0,27,0,0,1,Apr-16,14:40:38,0,16-04-2023,14:40:38
l:21,1,3,96,0,0,0,0,334000,210000,16000,15000,0,0,7631000000,0,0,118000000000,2363,1017,0,0,3,0,0,1,Apr-16,14:40:39,0,16-04-2023,14:40:39
l:22,0,0,100,0,0,0,0,124000,15000,0,0,0,0,7631000000,0,0,118000000000,273,283,0,0,3,0,0,1,Apr-16,14:40:40,0,16-04-2023,14:40:40
l:23,0,0,100,0,0,0,0,67000,22976,20992,0,0,0,7631000000,0,0,118000000000,220,222,0,0,3,0,0,1,Apr-16,14:40:41,0,16-04-2023,14:40:41
l:24,0,0,100,0,0,0,0,99000,16000,0,0,0,0,7631000000,0,0,118000000000,294,356,0,0,3,0,0,1,Apr-16,14:40:42,0,16-04-2023,14:40:42
l:25,0,0,100,0,0,0,68000000,95000,22976,0,0,0,0,7631000000,0,0,118000000000,274,206,0,0,0,0,0,1,Apr-16,14:40:43,0,16-04-2023,14:40:43
