l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node29-015.cm.cluster,19-04-2023,14:47:23
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node29-015.cm.cluster,19-04-2023,14:47:23
l:2,31,6,63,0,0,73000,3253000,0,0,0,0,0,8,2509000000,120000000000,3165000000,123000000000,6927,1460,0,0,3,0,0,0,Apr-19,14:47:23,node29-015.cm.cluster,19-04-2023,14:47:23
l:3,0,0,100,0,0,262000,0,110000,10000,0,0,0,0,2508000000,120000000000,3165000000,123000000000,233,200,0,0,3,0,0,0,Apr-19,14:47:24,node29-015.cm.cluster,19-04-2023,14:47:24
l:4,0,0,100,0,0,0,0,71000,38592,0,0,0,0,2508000000,120000000000,3165000000,123000000000,208,214,0,0,3,0,0,0,Apr-19,14:47:25,node29-015.cm.cluster,19-04-2023,14:47:25
l:5,0,0,100,0,0,0,0,86000,22976,20992,0,0,0,2508000000,120000000000,3165000000,123000000000,145,100,0,0,0,0,0,0,Apr-19,14:47:26,node29-015.cm.cluster,19-04-2023,14:47:26
l:6,0,0,100,0,0,0,0,101000,31424,0,0,0,0,2508000000,120000000000,3165000000,123000000000,188,148,0,0,3,0,0,0,Apr-19,14:47:27,node29-015.cm.cluster,19-04-2023,14:47:27
l:7,0,0,100,0,0,0,0,98000,22976,0,0,0,0,2508000000,120000000000,3165000000,123000000000,239,178,0,0,3,0,0,0,Apr-19,14:47:28,node29-015.cm.cluster,19-04-2023,14:47:28
l:8,0,0,100,0,0,0,0,80000,48064,0,0,0,0,2508000000,120000000000,3165000000,123000000000,222,228,0,0,3,0,0,0,Apr-19,14:47:29,node29-015.cm.cluster,19-04-2023,14:47:29
l:9,0,0,100,0,0,0,0,136000,27200,20992,0,0,0,2508000000,120000000000,3165000000,123000000000,267,195,0,0,3,0,0,0,Apr-19,14:47:30,node29-015.cm.cluster,19-04-2023,14:47:30
l:10,0,0,100,0,0,0,197000,121000,22976,0,0,0,0,2508000000,120000000000,3165000000,123000000000,166,140,0,0,0,0,0,0,Apr-19,14:47:31,node29-015.cm.cluster,19-04-2023,14:47:31
l:11,0,0,100,0,0,0,0,93000,22976,0,0,0,0,2508000000,120000000000,3165000000,123000000000,199,186,0,0,3,0,0,0,Apr-19,14:47:32,node29-015.cm.cluster,19-04-2023,14:47:32
l:12,0,0,100,0,0,0,0,110000,22976,0,0,0,0,2508000000,120000000000,3165000000,123000000000,249,263,0,0,3,0,0,0,Apr-19,14:47:33,node29-015.cm.cluster,19-04-2023,14:47:33
l:13,0,0,100,0,0,0,0,117000,22976,0,0,0,0,2508000000,120000000000,3165000000,123000000000,208,179,0,0,3,0,0,0,Apr-19,14:47:34,node29-015.cm.cluster,19-04-2023,14:47:34
l:14,0,0,100,0,0,0,0,112000,22976,0,0,0,0,2508000000,120000000000,3165000000,123000000000,220,204,0,0,3,0,0,0,Apr-19,14:47:35,node29-015.cm.cluster,19-04-2023,14:47:35
l:15,0,0,100,0,0,0,0,136000,22976,0,0,0,0,2508000000,120000000000,3165000000,123000000000,240,204,0,0,0,0,0,0,Apr-19,14:47:36,node29-015.cm.cluster,19-04-2023,14:47:36
l:16,1,1,99,0,0,3768000,262000,3682000,317000,0,0,0,0,2535000000,120000000000,3165000000,123000000000,1816,3627,13,0,34,0,0,0,Apr-19,14:47:37,node29-015.cm.cluster,19-04-2023,14:47:37
l:17,19,10,71,0,0,328000,0,1744000,264000,0,0,0,0,3106000000,119000000000,3174000000,122000000000,50000,774000,15,0,896,1,0,0,Apr-19,14:47:38,node29-015.cm.cluster,19-04-2023,14:47:38
l:18,25,18,58,0,0,0,0,101000,41280,24576,0,0,0,3113000000,119000000000,3175000000,122000000000,60000,1558000,175,0,3,1,0,0,Apr-19,14:47:39,node29-015.cm.cluster,19-04-2023,14:47:39
l:19,25,17,58,0,0,0,0,95000,27200,3584,0,0,0,3113000000,119000000000,3175000000,122000000000,58000,1529000,13,0,3,1,0,0,Apr-19,14:47:40,node29-015.cm.cluster,19-04-2023,14:47:40
l:20,25,17,58,0,0,0,0,124000,22976,3584,0,0,0,3113000000,119000000000,3175000000,122000000000,58000,1488000,13,0,0,1,0,0,Apr-19,14:47:41,node29-015.cm.cluster,19-04-2023,14:47:41
l:21,25,17,58,0,0,0,0,92000,31424,3584,0,0,0,3113000000,119000000000,3175000000,122000000000,58000,1490000,28,0,3,1,0,0,Apr-19,14:47:42,node29-015.cm.cluster,19-04-2023,14:47:42
