l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node30-004.cm.cluster,19-04-2023,14:47:22
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node30-004.cm.cluster,19-04-2023,14:47:22
l:2,22,4,74,0,0,46000,1091000,0,0,0,0,0,32,2479000000,0,0,123000000000,3855,731,0,0,2,0,0,0,Apr-19,14:47:22,0,19-04-2023,14:47:22
l:3,0,0,100,0,0,0,0,128000,10000,0,0,0,0,2479000000,0,0,123000000000,244,212,0,0,0,0,0,0,Apr-19,14:47:23,0,19-04-2023,14:47:23
l:4,0,0,100,0,0,0,0,70000,22976,0,0,0,0,2479000000,0,0,123000000000,217,202,0,0,3,0,0,0,Apr-19,14:47:24,0,19-04-2023,14:47:24
l:5,0,0,100,0,0,0,0,110000,22976,0,0,0,0,2479000000,0,0,123000000000,284,261,0,0,3,0,0,0,Apr-19,14:47:25,0,19-04-2023,14:47:25
l:6,0,0,100,0,0,0,0,100000,22976,20992,0,0,0,2479000000,0,0,123000000000,220,189,0,0,3,0,0,0,Apr-19,14:47:26,0,19-04-2023,14:47:26
l:7,0,0,100,0,0,0,0,79000,22976,0,0,0,0,2479000000,0,0,123000000000,203,175,0,0,3,0,0,0,Apr-19,14:47:27,0,19-04-2023,14:47:27
l:8,0,0,100,0,0,0,0,82000,28736,0,0,0,0,2479000000,0,0,123000000000,183,182,0,0,0,0,0,0,Apr-19,14:47:28,0,19-04-2023,14:47:28
l:9,0,0,100,0,0,0,0,89000,22976,0,0,0,0,2479000000,0,0,123000000000,279,263,0,0,3,0,0,0,Apr-19,14:47:29,0,19-04-2023,14:47:29
l:10,0,0,100,0,0,0,0,131000,22976,20992,0,0,0,2479000000,0,0,123000000000,230,197,0,0,3,0,0,0,Apr-19,14:47:30,0,19-04-2023,14:47:30
l:11,0,0,100,0,0,0,0,94000,38592,0,0,0,0,2479000000,0,0,123000000000,218,190,0,0,3,0,0,0,Apr-19,14:47:31,0,19-04-2023,14:47:31
l:12,0,0,100,0,0,0,0,98000,22976,0,0,0,0,2479000000,0,0,123000000000,221,205,0,0,3,0,0,0,Apr-19,14:47:32,0,19-04-2023,14:47:32
l:13,0,0,100,0,0,0,0,58000,22976,0,0,0,0,2479000000,0,0,123000000000,197,218,0,0,0,0,0,0,Apr-19,14:47:33,0,19-04-2023,14:47:33
l:14,0,0,100,0,0,0,0,140000,22976,0,0,0,0,2479000000,0,0,123000000000,237,197,0,0,3,0,0,0,Apr-19,14:47:34,0,19-04-2023,14:47:34
l:15,0,0,100,0,0,0,0,99000,31424,0,0,0,0,2479000000,0,0,123000000000,205,174,0,0,3,0,0,0,Apr-19,14:47:35,0,19-04-2023,14:47:35
l:16,0,0,100,0,0,0,0,155000,22976,0,0,0,0,2479000000,0,0,123000000000,309,244,0,0,3,0,0,0,Apr-19,14:47:36,0,19-04-2023,14:47:36
l:17,3,2,95,0,0,3768000,0,3984000,429000,0,0,0,0,2977000000,0,0,122000000000,18000,41000,13,0,107,0,0,0,Apr-19,14:47:37,0,19-04-2023,14:47:37
l:18,25,16,59,0,0,0,98000,130000,22000,3584,0,0,0,3087000000,0,0,122000000000,86000,1292000,50,0,820,0,0,0,Apr-19,14:47:38,0,19-04-2023,14:47:38
l:19,24,19,57,0,0,0,0,100000,22976,24576,0,0,0,3087000000,0,0,122000000000,98000,1562000,13,0,3,0,0,0,Apr-19,14:47:39,0,19-04-2023,14:47:39
l:20,24,19,57,0,0,0,0,91000,22976,3584,0,0,0,3087000000,0,0,122000000000,83000,1518000,34,0,3,0,0,0,Apr-19,14:47:40,0,19-04-2023,14:47:40
l:21,25,18,58,0,0,0,0,119000,22976,3584,0,0,0,3087000000,0,0,122000000000,55000,1480000,13,0,3,0,0,0,Apr-19,14:47:41,0,19-04-2023,14:47:41
l:22,25,18,58,0,0,0,0,91000,22976,3584,0,0,0,3087000000,0,0,122000000000,55000,1476000,43,0,3,1,0,0,Apr-19,14:47:42,0,19-04-2023,14:47:42
l:23,24,20,56,0,0,0,0,84000,22976,3584,0,0,0,3087000000,0,0,122000000000,59000,1597000,13,0,0,1,0,0,Apr-19,14:47:43,0,19-04-2023,14:47:43
l:24,23,20,58,0,0,0,229000,328000,35000,3584,0,0,0,2922000000,0,0,122000000000,58000,1540000,2,0,5,1,0,0,Apr-19,14:47:44,0,19-04-2023,14:47:44
l:25,0,0,100,0,0,0,262000,128000,64000,3584,0,0,0,2498000000,0,0,123000000000,2333,2886,0,0,6,1,0,0,Apr-19,14:47:45,0,19-04-2023,14:47:45
l:26,0,0,100,0,0,0,0,117000,45504,3584,0,0,0,2488000000,0,0,123000000000,281,254,0,0,3,1,0,0,Apr-19,14:47:46,0,19-04-2023,14:47:46
