l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄net/total┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node29-001.cm.cluster,13-04-2023,13:37:13
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node29-001.cm.cluster,13-04-2023,13:37:13
l:80,0,0,100,0,0,0,0,129000,65664,0,0,2550000000,116000000000,6575000000,123000000000,326,314,0,0,3,4,15,18,Apr-13,13:38:31,0,13-04-2023,13:38:31
l:81,0,0,100,0,0,0,0,127000,30336,0,0,2550000000,116000000000,6575000000,123000000000,330,364,0,0,3,4,14,18,Apr-13,13:38:32,0,13-04-2023,13:38:32
l:82,0,0,100,0,0,0,0,94000,12672,0,0,2555000000,116000000000,6575000000,123000000000,258,266,0,0,3,4,14,18,Apr-13,13:38:33,0,13-04-2023,13:38:33
l:83,0,0,100,0,0,0,0,141000,21120,0,0,2555000000,116000000000,6575000000,123000000000,280,264,0,0,0,4,14,18,Apr-13,13:38:34,0,13-04-2023,13:38:34
l:84,0,0,100,0,0,0,0,84000,12672,0,0,2555000000,116000000000,6575000000,123000000000,234,254,0,0,3,4,14,18,Apr-13,13:38:35,0,13-04-2023,13:38:35
l:85,0,0,100,0,0,0,0,103000,12672,0,0,2555000000,116000000000,6575000000,123000000000,278,330,0,0,3,4,14,18,Apr-13,13:38:36,0,13-04-2023,13:38:36
l:86,0,0,100,0,0,0,0,128000,65664,0,0,2555000000,116000000000,6575000000,123000000000,300,299,0,0,3,4,14,18,Apr-13,13:38:37,0,13-04-2023,13:38:37
l:87,0,0,100,0,0,0,0,133000,30336,0,0,2555000000,116000000000,6575000000,123000000000,312,320,0,0,3,4,14,18,Apr-13,13:38:38,0,13-04-2023,13:38:38
l:88,0,0,100,0,0,0,131000,83000,37888,0,0,2555000000,116000000000,6575000000,123000000000,236,270,0,0,0,4,14,18,Apr-13,13:38:39,0,13-04-2023,13:38:39
l:89,0,0,100,0,0,0,590000,115000,12672,0,0,2555000000,116000000000,6575000000,123000000000,323,368,0,0,3,4,14,18,Apr-13,13:38:40,0,13-04-2023,13:38:40
l:90,0,0,100,0,0,0,0,131000,12672,0,0,2555000000,116000000000,6575000000,123000000000,300,249,0,0,3,4,14,18,Apr-13,13:38:41,0,13-04-2023,13:38:41
l:91,0,0,100,0,0,0,0,84000,12672,0,0,2555000000,116000000000,6575000000,123000000000,193,188,0,0,3,3,14,18,Apr-13,13:38:42,0,13-04-2023,13:38:42
l:92,0,0,100,0,0,0,0,161000,93000,0,0,2542000000,116000000000,6575000000,123000000000,520,464,0,0,5,3,14,18,Apr-13,13:38:43,0,13-04-2023,13:38:43
