l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄net/total┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node29-002.cm.cluster,13-04-2023,13:37:13
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node29-002.cm.cluster,13-04-2023,13:37:13
l:17,0,0,100,0,0,0,0,128000,22080,0,0,2367000000,117000000000,6389000000,123000000000,264,236,0,0,3,11,18,19,Apr-13,13:37:28,node29-002.cm.cluster,13-04-2023,13:37:28
l:18,0,0,100,0,0,0,0,135000,38000,0,0,2367000000,117000000000,6389000000,123000000000,390,406,0,0,6,11,18,19,Apr-13,13:37:29,node29-002.cm.cluster,13-04-2023,13:37:29
l:19,0,0,100,0,0,0,3015000,147000,28992,0,0,2366000000,117000000000,6389000000,123000000000,349,334,0,0,3,11,18,19,Apr-13,13:37:30,node29-002.cm.cluster,13-04-2023,13:37:30
l:20,0,0,100,0,0,0,0,100000,22080,0,0,2366000000,117000000000,6389000000,123000000000,224,203,0,0,0,10,17,19,Apr-13,13:37:31,node29-002.cm.cluster,13-04-2023,13:37:31
l:21,0,0,100,0,0,0,0,156000,22080,0,0,2366000000,117000000000,6389000000,123000000000,311,260,0,0,3,10,17,19,Apr-13,13:37:32,node29-002.cm.cluster,13-04-2023,13:37:32
l:22,0,0,99,0,0,0,0,454000,102000,0,0,2369000000,117000000000,6389000000,123000000000,1479,1889,0,0,22,10,17,19,Apr-13,13:37:33,node29-002.cm.cluster,13-04-2023,13:37:33
l:23,0,0,100,0,0,0,0,98000,22080,0,0,2368000000,117000000000,6389000000,123000000000,221,232,0,0,3,10,17,19,Apr-13,13:37:34,node29-002.cm.cluster,13-04-2023,13:37:34
l:24,0,0,100,0,0,0,0,123000,22080,0,0,2368000000,117000000000,6389000000,123000000000,275,236,0,0,3,10,17,19,Apr-13,13:37:35,node29-002.cm.cluster,13-04-2023,13:37:35
l:25,0,0,100,0,0,0,0,139000,44608,0,0,2368000000,117000000000,6389000000,123000000000,254,220,0,0,0,9,17,19,Apr-13,13:37:36,node29-002.cm.cluster,13-04-2023,13:37:36
l:26,0,0,100,0,0,0,0,95000,22080,0,0,2368000000,117000000000,6389000000,123000000000,320,283,0,0,3,9,17,19,Apr-13,13:37:37,node29-002.cm.cluster,13-04-2023,13:37:37
l:27,0,0,100,0,0,0,0,118000,24768,0,0,2368000000,117000000000,6389000000,123000000000,288,246,0,0,3,9,17,19,Apr-13,13:37:38,node29-002.cm.cluster,13-04-2023,13:37:38
l:28,0,0,100,0,0,0,0,128000,22080,0,0,2368000000,117000000000,6389000000,123000000000,286,242,0,0,3,9,17,19,Apr-13,13:37:39,node29-002.cm.cluster,13-04-2023,13:37:39
l:29,0,0,100,0,0,0,0,85000,30528,0,0,2368000000,117000000000,6389000000,123000000000,232,199,0,0,3,9,17,19,Apr-13,13:37:40,node29-002.cm.cluster,13-04-2023,13:37:40
l:30,0,0,100,0,0,0,0,95000,22080,0,0,2368000000,117000000000,6389000000,123000000000,318,290,0,0,0,9,17,19,Apr-13,13:37:41,node29-002.cm.cluster,13-04-2023,13:37:41
l:31,0,0,100,0,0,0,0,121000,22080,0,0,2368000000,117000000000,6389000000,123000000000,298,254,0,0,3,9,17,19,Apr-13,13:37:42,node29-002.cm.cluster,13-04-2023,13:37:42
l:32,0,0,100,0,0,0,0,81000,22080,0,0,2367000000,117000000000,6389000000,123000000000,249,216,0,0,3,9,17,19,Apr-13,13:37:43,node29-002.cm.cluster,13-04-2023,13:37:43
l:33,0,0,100,0,0,0,983000,85000,22080,0,0,2367000000,117000000000,6389000000,123000000000,235,225,0,0,3,9,17,19,Apr-13,13:37:44,node29-002.cm.cluster,13-04-2023,13:37:44
l:34,0,0,100,0,0,0,0,100000,22080,0,0,2367000000,117000000000,6389000000,123000000000,351,312,0,0,3,9,17,19,Apr-13,13:37:45,node29-002.cm.cluster,13-04-2023,13:37:45
l:35,0,0,100,0,0,0,0,74000,51904,0,0,2367000000,117000000000,6389000000,123000000000,191,174,0,0,0,8,17,19,Apr-13,13:37:46,node29-002.cm.cluster,13-04-2023,13:37:46
l:36,0,0,100,0,0,0,492000,72000,22080,0,0,2367000000,117000000000,6389000000,123000000000,232,203,0,0,3,8,17,19,Apr-13,13:37:47,node29-002.cm.cluster,13-04-2023,13:37:47
l:37,0,0,100,0,0,0,0,85000,22080,0,0,2367000000,117000000000,6389000000,123000000000,223,211,0,0,3,8,17,19,Apr-13,13:37:48,node29-002.cm.cluster,13-04-2023,13:37:48
l:38,0,0,100,0,0,0,0,114000,22080,0,0,2367000000,117000000000,6389000000,123000000000,341,304,0,0,3,8,17,19,Apr-13,13:37:49,node29-002.cm.cluster,13-04-2023,13:37:49
l:39,0,0,100,0,0,0,0,72000,22080,0,0,2367000000,117000000000,6389000000,123000000000,197,178,0,0,3,8,17,19,Apr-13,13:37:50,node29-002.cm.cluster,13-04-2023,13:37:50
l:40,0,0,100,0,0,0,688000,91000,22080,0,0,2367000000,117000000000,6389000000,123000000000,260,259,0,0,0,7,16,19,Apr-13,13:37:51,node29-002.cm.cluster,13-04-2023,13:37:51
l:41,0,0,100,0,0,0,0,104000,22080,0,0,2367000000,117000000000,6389000000,123000000000,267,253,0,0,3,7,16,19,Apr-13,13:37:52,node29-002.cm.cluster,13-04-2023,13:37:52
l:42,0,0,100,0,0,0,0,100000,22080,0,0,2367000000,117000000000,6389000000,123000000000,350,340,0,0,3,7,16,19,Apr-13,13:37:53,node29-002.cm.cluster,13-04-2023,13:37:53
l:43,0,0,100,0,0,0,0,109000,22080,0,0,2367000000,117000000000,6389000000,123000000000,299,280,0,0,3,7,16,19,Apr-13,13:37:54,node29-002.cm.cluster,13-04-2023,13:37:54
l:44,0,1,99,0,0,0,0,152000,190000,0,0,2367000000,117000000000,6389000000,123000000000,2736,4802,0,0,3,7,16,19,Apr-13,13:37:55,node29-002.cm.cluster,13-04-2023,13:37:55
l:45,0,0,100,0,0,0,66000,104000,22080,0,0,2367000000,117000000000,6389000000,123000000000,243,311,0,0,0,7,16,19,Apr-13,13:37:56,node29-002.cm.cluster,13-04-2023,13:37:56
l:46,0,0,100,0,0,0,0,121000,22080,0,0,2367000000,117000000000,6389000000,123000000000,398,378,0,0,3,7,16,19,Apr-13,13:37:57,node29-002.cm.cluster,13-04-2023,13:37:57
l:47,0,0,100,0,0,0,0,119000,22080,0,0,2367000000,117000000000,6389000000,123000000000,288,279,0,0,3,7,16,19,Apr-13,13:37:58,node29-002.cm.cluster,13-04-2023,13:37:58
l:48,0,0,100,0,0,0,0,135000,22080,0,0,2367000000,117000000000,6389000000,123000000000,318,294,0,0,3,7,16,19,Apr-13,13:37:59,node29-002.cm.cluster,13-04-2023,13:37:59
l:49,0,0,100,0,0,0,6685000,109000,22080,0,0,2367000000,117000000000,6389000000,123000000000,334,367,0,0,3,7,16,19,Apr-13,13:38:00,node29-002.cm.cluster,13-04-2023,13:38:00
l:50,0,0,100,0,0,0,0,100000,22080,0,0,2367000000,117000000000,6389000000,123000000000,302,316,0,0,0,6,16,18,Apr-13,13:38:01,node29-002.cm.cluster,13-04-2023,13:38:01
l:51,0,0,100,0,0,0,0,154000,22080,0,0,2367000000,117000000000,6389000000,123000000000,328,284,0,0,3,6,16,18,Apr-13,13:38:02,node29-002.cm.cluster,13-04-2023,13:38:02
l:52,0,0,100,0,0,0,0,95000,22080,0,0,2367000000,117000000000,6389000000,123000000000,250,244,0,0,3,6,16,18,Apr-13,13:38:03,node29-002.cm.cluster,13-04-2023,13:38:03
l:53,0,0,100,0,0,0,0,140000,22080,0,0,2367000000,117000000000,6389000000,123000000000,320,283,0,0,3,6,16,18,Apr-13,13:38:04,node29-002.cm.cluster,13-04-2023,13:38:04
l:54,0,0,100,0,0,0,0,112000,22080,0,0,2367000000,117000000000,6389000000,123000000000,359,345,0,0,3,6,16,18,Apr-13,13:38:05,node29-002.cm.cluster,13-04-2023,13:38:05
l:55,0,0,100,0,0,0,0,95000,22080,0,0,2367000000,117000000000,6389000000,123000000000,218,226,0,0,0,6,16,18,Apr-13,13:38:06,node29-002.cm.cluster,13-04-2023,13:38:06
l:56,0,0,100,0,0,0,98000,121000,22080,0,0,2367000000,117000000000,6389000000,123000000000,340,303,0,0,3,6,16,18,Apr-13,13:38:07,node29-002.cm.cluster,13-04-2023,13:38:07
l:57,0,0,100,0,0,0,0,114000,22080,0,0,2367000000,117000000000,6389000000,123000000000,302,295,0,0,3,6,16,18,Apr-13,13:38:08,node29-002.cm.cluster,13-04-2023,13:38:08
l:58,0,0,100,0,0,0,0,85000,22080,0,0,2367000000,117000000000,6389000000,123000000000,327,331,0,0,3,6,16,18,Apr-13,13:38:09,node29-002.cm.cluster,13-04-2023,13:38:09
l:59,0,0,100,0,0,0,0,118000,30528,0,0,2367000000,117000000000,6389000000,123000000000,307,269,0,0,3,6,16,18,Apr-13,13:38:10,node29-002.cm.cluster,13-04-2023,13:38:10
l:60,0,0,100,0,0,0,0,74000,44608,0,0,2367000000,117000000000,6389000000,123000000000,190,210,0,0,0,5,15,18,Apr-13,13:38:11,node29-002.cm.cluster,13-04-2023,13:38:11
l:61,0,0,100,0,0,0,0,82000,22080,0,0,2367000000,117000000000,6389000000,123000000000,265,249,0,0,3,5,15,18,Apr-13,13:38:12,node29-002.cm.cluster,13-04-2023,13:38:12
l:62,0,0,100,0,0,0,0,98000,22080,0,0,2367000000,117000000000,6389000000,123000000000,369,353,0,0,3,5,15,18,Apr-13,13:38:13,node29-002.cm.cluster,13-04-2023,13:38:13
l:63,0,0,100,0,0,0,885000,77000,22080,0,0,2367000000,117000000000,6389000000,123000000000,245,246,0,0,3,5,15,18,Apr-13,13:38:14,node29-002.cm.cluster,13-04-2023,13:38:14
l:64,0,0,100,0,0,0,0,86000,22080,0,0,2367000000,117000000000,6389000000,123000000000,271,248,0,0,3,5,15,18,Apr-13,13:38:15,node29-002.cm.cluster,13-04-2023,13:38:15
l:65,0,0,100,0,0,0,0,47000,22080,0,0,2367000000,117000000000,6389000000,123000000000,159,181,0,0,0,5,15,18,Apr-13,13:38:16,node29-002.cm.cluster,13-04-2023,13:38:16
l:66,0,0,100,0,0,0,0,92000,27840,0,0,2367000000,117000000000,6389000000,123000000000,377,344,0,0,3,5,15,18,Apr-13,13:38:17,node29-002.cm.cluster,13-04-2023,13:38:17
l:67,0,0,100,0,0,0,0,86000,22080,0,0,2367000000,117000000000,6389000000,123000000000,242,235,0,0,3,5,15,18,Apr-13,13:38:18,node29-002.cm.cluster,13-04-2023,13:38:18
l:68,0,0,100,0,0,0,0,90000,22080,0,0,2367000000,117000000000,6389000000,123000000000,269,269,0,0,3,5,15,18,Apr-13,13:38:19,node29-002.cm.cluster,13-04-2023,13:38:19
l:69,0,0,100,0,0,0,0,81000,22080,0,0,2367000000,117000000000,6389000000,123000000000,246,233,0,0,3,5,15,18,Apr-13,13:38:20,node29-002.cm.cluster,13-04-2023,13:38:20
l:70,0,0,100,0,0,0,885000,110000,22080,0,0,2372000000,117000000000,6389000000,123000000000,361,345,0,0,0,4,15,18,Apr-13,13:38:21,node29-002.cm.cluster,13-04-2023,13:38:21
l:71,0,0,100,0,0,0,0,122000,22080,0,0,2372000000,117000000000,6389000000,123000000000,299,231,0,0,3,4,15,18,Apr-13,13:38:22,node29-002.cm.cluster,13-04-2023,13:38:22
l:72,0,0,100,0,0,0,0,108000,22080,0,0,2372000000,117000000000,6389000000,123000000000,259,230,0,0,3,4,15,18,Apr-13,13:38:23,node29-002.cm.cluster,13-04-2023,13:38:23
l:73,0,0,100,0,0,0,0,147000,22080,0,0,2372000000,117000000000,6389000000,123000000000,324,268,0,0,3,4,15,18,Apr-13,13:38:24,node29-002.cm.cluster,13-04-2023,13:38:24
l:74,0,0,100,0,0,0,0,144000,30528,0,0,2372000000,117000000000,6389000000,123000000000,398,328,0,0,3,4,15,18,Apr-13,13:38:25,node29-002.cm.cluster,13-04-2023,13:38:25
l:75,0,0,100,0,0,0,66000,118000,51392,0,0,2372000000,117000000000,6389000000,123000000000,256,228,0,0,0,4,14,18,Apr-13,13:38:26,node29-002.cm.cluster,13-04-2023,13:38:26
l:76,0,0,100,0,0,0,0,147000,22080,0,0,2372000000,117000000000,6389000000,123000000000,311,242,0,0,3,4,14,18,Apr-13,13:38:27,node29-002.cm.cluster,13-04-2023,13:38:27
l:77,0,0,100,0,0,0,0,103000,22080,0,0,2372000000,117000000000,6389000000,123000000000,251,224,0,0,3,4,14,18,Apr-13,13:38:28,node29-002.cm.cluster,13-04-2023,13:38:28
l:78,0,0,100,0,0,0,0,122000,22080,0,0,2372000000,117000000000,6389000000,123000000000,465,331,0,0,3,4,14,18,Apr-13,13:38:29,node29-002.cm.cluster,13-04-2023,13:38:29
l:79,0,0,100,0,0,0,66000,151000,19000,0,0,2372000000,117000000000,6389000000,123000000000,354,332,0,0,4,4,14,18,Apr-13,13:38:30,node29-002.cm.cluster,13-04-2023,13:38:30
l:80,0,0,100,0,0,0,0,108000,24768,0,0,2372000000,117000000000,6389000000,123000000000,273,233,0,0,0,4,14,18,Apr-13,13:38:31,node29-002.cm.cluster,13-04-2023,13:38:31
l:81,0,0,100,0,0,0,0,100000,22080,0,0,2372000000,117000000000,6389000000,123000000000,239,205,0,0,3,4,14,18,Apr-13,13:38:32,node29-002.cm.cluster,13-04-2023,13:38:32
l:82,0,0,100,0,0,0,0,104000,22080,0,0,2372000000,117000000000,6389000000,123000000000,316,290,0,0,3,4,14,18,Apr-13,13:38:33,node29-002.cm.cluster,13-04-2023,13:38:33
l:83,0,0,100,0,0,0,0,85000,22080,0,0,2372000000,117000000000,6389000000,123000000000,211,198,0,0,3,4,14,18,Apr-13,13:38:34,node29-002.cm.cluster,13-04-2023,13:38:34
l:84,0,0,100,0,0,0,0,100000,22080,0,0,2372000000,117000000000,6389000000,123000000000,235,193,0,0,3,4,14,18,Apr-13,13:38:35,node29-002.cm.cluster,13-04-2023,13:38:35
l:85,0,0,100,0,0,0,0,95000,22080,0,0,2372000000,117000000000,6389000000,123000000000,200,192,0,0,0,3,14,18,Apr-13,13:38:36,node29-002.cm.cluster,13-04-2023,13:38:36
l:86,0,0,100,0,0,0,0,119000,22080,0,0,2372000000,117000000000,6389000000,123000000000,377,352,0,0,3,3,14,18,Apr-13,13:38:37,node29-002.cm.cluster,13-04-2023,13:38:37
l:87,0,0,100,0,0,0,0,109000,22080,0,0,2372000000,117000000000,6389000000,123000000000,254,237,0,0,3,3,14,18,Apr-13,13:38:38,node29-002.cm.cluster,13-04-2023,13:38:38
l:88,0,0,100,0,0,0,0,69000,22080,0,0,2372000000,117000000000,6389000000,123000000000,197,186,0,0,3,3,14,18,Apr-13,13:38:39,node29-002.cm.cluster,13-04-2023,13:38:39
l:89,0,0,100,0,0,0,0,120000,30528,0,0,2372000000,117000000000,6389000000,123000000000,258,218,0,0,3,3,14,18,Apr-13,13:38:40,node29-002.cm.cluster,13-04-2023,13:38:40
l:90,0,0,100,0,0,0,0,119000,22080,0,0,2372000000,117000000000,6389000000,123000000000,326,307,0,0,0,3,14,18,Apr-13,13:38:41,node29-002.cm.cluster,13-04-2023,13:38:41
l:91,0,0,100,0,0,0,0,83000,22080,0,0,2372000000,117000000000,6389000000,123000000000,198,176,0,0,3,3,14,18,Apr-13,13:38:42,node29-002.cm.cluster,13-04-2023,13:38:42
l:92,0,0,100,0,0,0,0,128000,22080,0,0,2372000000,117000000000,6389000000,123000000000,282,239,0,0,3,3,14,18,Apr-13,13:38:43,node29-002.cm.cluster,13-04-2023,13:38:43
l:93,0,0,100,0,0,0,786000,116000,30528,0,0,2372000000,117000000000,6389000000,123000000000,285,269,0,0,3,3,14,18,Apr-13,13:38:44,node29-002.cm.cluster,13-04-2023,13:38:44
