l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node25-015.cm.cluster,15-04-2023,23:31:04
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node25-015.cm.cluster,15-04-2023,23:31:04
0,42,4,54,0,0,0,0,0,0,0,0,0,48,0,0,0,0,5878,2622,0,0,3,0,0,0,0,0,0,0,0
0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,478,0,0,0,0,0,0,0,0,0,0,0
0,0,0,100,0,0,0,0,0,12672,20992,0,0,0,0,0,0,0,219,196,0,0,3,0,0,0,0,0,0,0,0
0,0,0,100,0,0,0,0,0,12672,0,0,0,0,0,0,0,0,247,200,0,0,3,0,0,0,0,0,0,0,0
0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,243,0,0,3,0,0,0,0,0,0,0,0
0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,321,0,0,3,0,0,0,0,0,0,0,0
0,0,0,100,0,0,0,0,0,12672,0,0,0,0,0,0,0,0,195,176,0,0,0,0,0,0,0,0,0,0,0
0,0,0,100,0,0,0,0,0,12672,0,0,0,0,0,0,0,0,267,220,0,0,3,0,0,0,0,0,0,0,0
0,0,0,100,0,0,0,0,0,12672,0,0,0,0,0,0,0,0,257,217,0,0,4,0,0,0,0,0,0,0,0
0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,343,0,0,3,0,0,0,0,0,0,0,0
0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,277,0,0,3,0,0,0,0,0,0,0,0
0,0,0,100,0,0,0,0,0,12672,0,0,0,0,0,0,0,0,221,177,0,0,0,0,0,0,0,0,0,0,0
0,0,0,100,0,0,0,0,0,12672,0,0,0,0,0,0,0,0,235,206,0,0,3,0,0,0,0,0,0,0,0
0,0,0,100,0,0,0,0,0,21120,0,0,0,0,0,0,0,0,302,303,0,0,3,0,0,0,0,0,0,0,0
0,0,0,100,0,0,0,0,0,0,20992,0,0,0,0,0,0,0,383,313,0,0,3,0,0,0,0,0,0,0,0
0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,254,0,0,4,0,0,0,0,0,0,0,0
0,0,0,100,0,0,0,0,0,28288,0,0,0,0,0,0,0,0,240,209,0,0,0,0,0,0,0,0,0,0,0
0,0,0,100,0,0,0,0,0,12672,0,0,0,0,0,0,0,0,368,331,0,0,3,0,0,0,0,0,0,0,0
