l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node26-006.cm.cluster,15-04-2023,23:31:05
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node26-006.cm.cluster,15-04-2023,23:31:05
l:2,40,5,55,0,0,207000,949000,0,0,0,0,0,136,2681000000,107000000000,0,122000000000,4764,13000,0,0,3,0,0,0,Apr-15,23:31:05,0,15-04-2023,23:31:05
l:3,0,0,100,0,0,0,0,100000,10000,20992,0,0,0,2681000000,107000000000,0,122000000000,249,223,0,0,3,0,0,0,Apr-15,23:31:06,0,15-04-2023,23:31:06
l:4,0,0,100,0,0,0,0,100000,22976,0,0,0,0,2681000000,107000000000,0,122000000000,283,272,0,0,3,0,0,0,Apr-15,23:31:07,0,15-04-2023,23:31:07
l:5,0,0,100,0,0,0,0,116000,22976,0,0,0,0,2681000000,107000000000,0,122000000000,253,224,0,0,3,0,0,0,Apr-15,23:31:08,0,15-04-2023,23:31:08
l:6,0,0,100,0,0,0,0,102000,22976,0,0,0,0,2681000000,107000000000,0,122000000000,210,186,0,0,0,0,0,0,Apr-15,23:31:09,0,15-04-2023,23:31:09
l:7,0,0,100,0,0,0,0,137000,22976,0,0,0,0,2681000000,107000000000,0,122000000000,281,243,0,0,3,0,0,0,Apr-15,23:31:10,0,15-04-2023,23:31:10
l:8,0,0,100,0,0,0,0,100000,22976,0,0,0,0,2681000000,107000000000,0,122000000000,286,274,0,0,3,0,0,0,Apr-15,23:31:11,0,15-04-2023,23:31:11
l:9,0,0,100,0,0,0,0,114000,27200,0,0,0,0,2681000000,107000000000,0,122000000000,244,210,0,0,3,0,0,0,Apr-15,23:31:12,0,15-04-2023,23:31:12
l:10,0,0,100,0,0,0,1573000,158000,27200,0,0,0,0,2681000000,107000000000,0,122000000000,366,295,0,0,3,0,0,0,Apr-15,23:31:13,0,15-04-2023,23:31:13
l:11,0,0,100,0,0,0,0,105000,22976,0,0,0,0,2681000000,107000000000,0,122000000000,215,164,0,0,0,0,0,0,Apr-15,23:31:14,0,15-04-2023,23:31:14
l:12,0,0,100,0,0,0,0,124000,22976,0,0,0,0,2681000000,107000000000,0,122000000000,362,292,0,0,3,0,0,0,Apr-15,23:31:15,0,15-04-2023,23:31:15
l:13,0,0,100,0,0,0,0,127000,22976,0,0,0,0,2681000000,107000000000,0,122000000000,272,202,0,0,3,0,0,0,Apr-15,23:31:16,0,15-04-2023,23:31:16
l:14,0,0,100,0,0,0,0,96000,25664,0,0,0,0,2681000000,107000000000,0,122000000000,234,174,0,0,3,0,0,0,Apr-15,23:31:17,0,15-04-2023,23:31:17
l:15,0,0,100,0,0,0,0,127000,22976,0,0,0,0,2681000000,107000000000,0,122000000000,281,222,0,0,3,0,0,0,Apr-15,23:31:18,0,15-04-2023,23:31:18
l:16,0,0,100,0,0,0,0,104000,22976,20992,0,0,0,2681000000,107000000000,0,122000000000,284,240,0,0,0,0,0,0,Apr-15,23:31:19,0,15-04-2023,23:31:19
l:17,0,0,100,0,0,0,0,117000,22976,0,0,0,0,2681000000,107000000000,0,122000000000,241,188,0,0,3,0,0,0,Apr-15,23:31:20,0,15-04-2023,23:31:20
l:18,0,0,100,0,0,0,0,141000,22976,0,0,0,0,2681000000,107000000000,0,122000000000,309,220,0,0,3,0,0,0,Apr-15,23:31:21,0,15-04-2023,23:31:21
l:19,0,0,100,0,0,0,0,118000,22976,0,0,0,0,2681000000,107000000000,0,122000000000,243,180,0,0,3,0,0,0,Apr-15,23:31:22,0,15-04-2023,23:31:22
l:20,0,0,100,0,0,0,0,162000,22976,0,0,0,0,2681000000,107000000000,0,122000000000,480,315,0,0,3,0,0,0,Apr-15,23:31:23,0,15-04-2023,23:31:23
l:21,0,0,100,0,0,0,0,134000,22976,0,0,0,0,2681000000,107000000000,0,122000000000,272,205,0,0,0,0,0,0,Apr-15,23:31:24,0,15-04-2023,23:31:24
l:22,1,1,98,0,0,0,0,586000,207000,0,0,0,0,2738000000,106000000000,0,122000000000,9884,24000,2,0,76,0,0,0,Apr-15,23:31:25,0,15-04-2023,23:31:25
l:23,13,29,58,0,0,0,0,933000,691000,0,0,0,0,0,0,0,103000000000,24000,15000,20,0,3,0,0,0,Apr-15,23:31:26,0,15-04-2023,23:31:26
l:24,7,17,76,0,0,0,0,367000,313000,0,0,0,0,0,0,0,103000000000,22000,4211,0,0,3,0,0,0,Apr-15,23:31:27,0,15-04-2023,23:31:27
l:25,0,0,100,0,0,0,688000,101000,27200,0,0,0,0,0,0,0,103000000000,23000,8182,0,0,3,0,0,0,Apr-15,23:31:28,0,15-04-2023,23:31:28
l:26,0,0,100,0,0,0,131000,94000,22976,0,0,0,0,0,0,0,103000000000,21000,6391,0,0,1,2,0,0,Apr-15,23:31:29,0,15-04-2023,23:31:29
l:27,0,0,100,0,0,0,0,91000,22976,0,0,0,0,0,0,0,103000000000,20000,5734,0,0,3,2,0,0,Apr-15,23:31:30,0,15-04-2023,23:31:30
l:28,0,0,100,0,0,0,557000,75000,22976,0,0,0,0,0,0,0,103000000000,24000,9172,1,0,3,2,0,0,Apr-15,23:31:31,0,15-04-2023,23:31:31
l:29,0,0,100,0,0,0,0,66000,22976,20992,0,0,0,0,0,0,103000000000,23000,8904,0,0,3,2,0,0,Apr-15,23:31:32,0,15-04-2023,23:31:32
l:30,0,0,99,0,0,0,0,105000,22976,0,0,0,0,0,0,0,103000000000,21000,6321,0,0,3,2,0,0,Apr-15,23:31:33,0,15-04-2023,23:31:33
l:31,0,0,100,0,0,0,0,70000,22976,0,0,0,0,0,0,0,103000000000,23000,7206,0,0,0,3,1,0,Apr-15,23:31:34,0,15-04-2023,23:31:34
l:32,0,0,100,0,0,0,0,93000,22976,0,0,0,0,0,0,0,103000000000,23000,7063,0,0,3,3,1,0,Apr-15,23:31:35,0,15-04-2023,23:31:35
l:33,0,0,100,0,0,0,0,133000,22976,0,0,0,0,0,0,0,103000000000,21000,8441,0,0,3,3,1,0,Apr-15,23:31:36,0,15-04-2023,23:31:36
l:34,0,0,100,0,0,0,0,90000,38592,0,0,0,0,0,0,0,103000000000,23000,11000,0,0,3,3,1,0,Apr-15,23:31:37,0,15-04-2023,23:31:37
l:35,0,0,100,0,0,0,426000,100000,22976,0,0,0,0,0,0,0,103000000000,22000,10000,0,0,3,3,1,0,Apr-15,23:31:38,0,15-04-2023,23:31:38
l:36,0,0,100,0,0,0,0,146000,66368,20992,0,0,0,0,0,0,103000000000,16000,5476,0,0,0,4,1,0,Apr-15,23:31:39,0,15-04-2023,23:31:39
l:37,0,0,100,0,0,0,0,107000,22976,0,0,0,0,0,0,0,103000000000,6114,1076,0,0,3,4,1,0,Apr-15,23:31:40,0,15-04-2023,23:31:40
l:38,0,0,100,0,0,0,0,123000,22976,0,0,0,0,0,0,0,103000000000,5184,462,0,0,3,4,1,0,Apr-15,23:31:41,0,15-04-2023,23:31:41
l:39,0,1,99,0,0,0,0,129000,197000,0,0,0,0,0,0,0,103000000000,15000,5810,0,0,3,4,1,0,Apr-15,23:31:42,0,15-04-2023,23:31:42
l:40,0,0,100,0,0,0,98000,76000,22976,0,0,0,0,0,0,0,103000000000,9841,4899,0,0,3,4,1,0,Apr-15,23:31:43,0,15-04-2023,23:31:43
l:41,0,0,100,0,0,0,0,145000,22976,0,0,0,0,0,0,0,103000000000,3723,492,0,0,0,5,1,0,Apr-15,23:31:44,0,15-04-2023,23:31:44
l:42,0,0,100,0,0,0,0,104000,22976,0,0,0,0,0,0,0,103000000000,4592,407,0,0,3,5,1,0,Apr-15,23:31:45,0,15-04-2023,23:31:45
l:43,0,0,100,0,0,0,0,130000,22976,0,0,0,0,0,0,0,103000000000,9548,1832,0,0,3,5,1,0,Apr-15,23:31:46,0,15-04-2023,23:31:46
l:44,0,0,100,0,0,0,0,119000,25664,0,0,0,0,0,0,0,103000000000,19000,7428,0,0,3,5,1,0,Apr-15,23:31:47,0,15-04-2023,23:31:47
l:45,0,0,100,0,0,0,0,89000,22976,0,0,0,0,0,0,0,103000000000,22000,8862,0,0,3,5,1,0,Apr-15,23:31:48,0,15-04-2023,23:31:48
l:46,0,0,100,0,0,0,0,128000,38208,0,14592,0,0,0,0,0,103000000000,24000,9811,0,0,0,6,2,1,Apr-15,23:31:49,0,15-04-2023,23:31:49
l:47,0,0,100,0,0,0,0,128000,22976,0,0,0,0,0,0,0,103000000000,19000,7071,0,0,3,6,2,1,Apr-15,23:31:50,0,15-04-2023,23:31:50
l:48,0,0,100,0,0,0,0,95000,22976,0,0,0,0,0,0,0,103000000000,17000,6412,0,0,3,6,2,1,Apr-15,23:31:51,0,15-04-2023,23:31:51
l:49,0,0,100,0,0,0,0,119000,22976,0,0,0,0,0,0,0,103000000000,18000,7283,1,0,3,6,2,1,Apr-15,23:31:52,0,15-04-2023,23:31:52
l:50,0,0,100,0,0,0,0,109000,22976,0,0,0,0,0,0,0,103000000000,21000,7311,0,0,3,6,2,1,Apr-15,23:31:53,0,15-04-2023,23:31:53
l:51,0,0,100,0,0,0,0,93000,22976,0,0,0,0,0,0,0,103000000000,17000,4705,0,0,0,7,2,1,Apr-15,23:31:54,0,15-04-2023,23:31:54
l:52,0,0,100,0,0,0,0,67000,22976,0,0,0,0,0,0,0,103000000000,18000,4942,0,0,3,7,2,1,Apr-15,23:31:55,0,15-04-2023,23:31:55
l:53,0,0,100,0,0,0,0,109000,22976,0,0,0,0,0,0,0,103000000000,15000,5616,0,0,3,7,2,1,Apr-15,23:31:56,0,15-04-2023,23:31:56
l:54,0,0,100,0,0,0,0,77000,31424,0,0,0,0,0,0,0,103000000000,20000,7524,0,0,3,7,2,1,Apr-15,23:31:57,0,15-04-2023,23:31:57
l:55,0,0,100,0,0,0,68000000,57000,22976,0,0,0,0,0,0,0,103000000000,17000,6676,0,0,3,7,2,1,Apr-15,23:31:58,0,15-04-2023,23:31:58
l:56,0,0,100,0,0,0,918000,114000,22976,0,0,0,0,0,0,0,103000000000,18000,7492,0,0,0,8,2,1,Apr-15,23:31:59,0,15-04-2023,23:31:59
l:57,0,0,100,0,0,0,0,76000,22976,0,0,0,0,0,0,0,103000000000,16000,5586,0,0,3,8,2,1,Apr-15,23:32:00,0,15-04-2023,23:32:00
l:58,0,0,100,0,0,0,66000,74000,22976,0,0,0,0,0,0,0,103000000000,17000,5750,0,0,3,8,2,1,Apr-15,23:32:01,0,15-04-2023,23:32:01
l:59,0,0,100,0,0,0,0,123000,22976,0,0,0,0,0,0,0,103000000000,15000,4838,0,0,3,8,2,1,Apr-15,23:32:02,0,15-04-2023,23:32:02
l:60,0,0,100,0,0,0,0,81000,22976,0,0,0,0,0,0,0,103000000000,16000,3906,0,0,3,8,2,1,Apr-15,23:32:03,0,15-04-2023,23:32:03
l:61,0,0,100,0,0,0,0,100000,22976,0,0,0,0,0,0,0,103000000000,20000,4417,0,0,0,9,2,1,Apr-15,23:32:04,0,15-04-2023,23:32:04
l:62,0,0,100,0,0,0,0,119000,22976,0,0,0,0,0,0,0,103000000000,15000,3487,1,0,3,9,2,1,Apr-15,23:32:05,0,15-04-2023,23:32:05
l:63,0,0,100,0,0,0,0,65000,22976,0,0,0,0,0,0,0,103000000000,14000,2995,0,0,3,9,2,1,Apr-15,23:32:06,0,15-04-2023,23:32:06
l:64,0,0,100,0,0,0,0,166000,22976,0,0,0,0,0,0,0,103000000000,19000,4504,0,0,3,9,2,1,Apr-15,23:32:07,0,15-04-2023,23:32:07
