l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node25-018.cm.cluster,15-04-2023,23:31:05
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node25-018.cm.cluster,15-04-2023,23:31:05
l:2,38,4,57,0,0,4839000,2638000,0,0,0,0,136,400,2471000000,104000000000,0,122000000000,4915,27000,0,0,5,0,0,0,Apr-15,23:31:05,0,15-04-2023,23:31:05
l:3,0,0,100,0,0,0,0,91000,11000,20992,0,0,0,2471000000,104000000000,0,122000000000,313,298,0,0,3,0,0,0,Apr-15,23:31:06,0,15-04-2023,23:31:06
l:4,0,0,100,0,0,0,0,103000,45504,0,0,0,0,2471000000,104000000000,0,122000000000,248,218,0,0,3,0,0,0,Apr-15,23:31:07,0,15-04-2023,23:31:07
l:5,0,0,100,0,0,0,229000,131000,22976,0,0,0,0,2471000000,104000000000,0,122000000000,276,246,0,0,3,0,0,0,Apr-15,23:31:08,0,15-04-2023,23:31:08
l:6,0,0,100,0,0,0,0,98000,22976,0,0,0,0,2471000000,104000000000,0,122000000000,209,196,0,0,0,0,0,0,Apr-15,23:31:09,0,15-04-2023,23:31:09
l:7,0,0,100,0,0,0,0,128000,25664,0,0,0,0,2471000000,104000000000,0,122000000000,337,311,0,0,3,0,0,0,Apr-15,23:31:10,0,15-04-2023,23:31:10
l:8,0,0,100,0,0,0,0,119000,22976,0,0,0,0,2471000000,104000000000,0,122000000000,259,231,0,0,3,0,0,0,Apr-15,23:31:11,0,15-04-2023,23:31:11
l:9,0,0,100,0,0,0,0,95000,22976,0,0,0,0,2471000000,104000000000,0,122000000000,217,194,0,0,3,0,0,0,Apr-15,23:31:12,0,15-04-2023,23:31:12
l:10,0,0,100,0,0,0,0,162000,22976,0,0,0,0,2471000000,104000000000,0,122000000000,352,296,0,0,3,0,0,0,Apr-15,23:31:13,0,15-04-2023,23:31:13
l:11,0,0,100,0,0,0,0,105000,22976,0,0,0,0,2471000000,104000000000,0,122000000000,328,317,0,0,0,0,0,0,Apr-15,23:31:14,0,15-04-2023,23:31:14
l:12,0,0,100,0,0,0,0,124000,22976,0,0,0,0,2471000000,104000000000,0,122000000000,297,242,0,0,3,0,0,0,Apr-15,23:31:15,0,15-04-2023,23:31:15
l:13,0,0,100,0,0,0,0,118000,22976,0,0,0,0,2471000000,104000000000,0,122000000000,287,240,0,0,3,0,0,0,Apr-15,23:31:16,0,15-04-2023,23:31:16
l:14,0,0,100,0,0,0,0,96000,22976,0,0,0,0,2471000000,104000000000,0,122000000000,275,234,0,0,3,0,0,0,Apr-15,23:31:17,0,15-04-2023,23:31:17
l:15,0,0,100,0,0,0,0,132000,22976,0,0,0,0,2471000000,104000000000,0,122000000000,399,371,0,0,3,0,0,0,Apr-15,23:31:18,0,15-04-2023,23:31:18
l:16,0,0,100,0,0,0,0,104000,22976,20992,0,0,0,2471000000,104000000000,0,122000000000,225,206,0,0,0,0,0,0,Apr-15,23:31:19,0,15-04-2023,23:31:19
l:17,0,1,99,0,0,0,0,136000,191000,0,0,0,0,2471000000,104000000000,0,122000000000,1970,2904,0,0,3,0,0,0,Apr-15,23:31:20,0,15-04-2023,23:31:20
l:18,0,0,100,0,0,0,0,136000,22976,0,0,0,0,2469000000,104000000000,0,122000000000,1445,4212,0,0,3,0,0,0,Apr-15,23:31:21,0,15-04-2023,23:31:21
l:19,0,0,100,0,0,0,0,127000,22976,0,0,0,0,2468000000,104000000000,0,122000000000,1009,2539,0,0,3,0,0,0,Apr-15,23:31:22,0,15-04-2023,23:31:22
l:20,0,0,100,0,0,0,0,157000,22976,0,0,0,0,2467000000,104000000000,0,122000000000,454,296,0,0,3,0,0,0,Apr-15,23:31:23,0,15-04-2023,23:31:23
l:21,0,0,100,0,0,0,0,129000,22976,0,0,0,0,2467000000,104000000000,0,122000000000,293,260,0,0,0,0,0,0,Apr-15,23:31:24,0,15-04-2023,23:31:24
l:22,2,2,96,0,0,0,0,1210000,768000,0,0,0,0,2527000000,104000000000,0,122000000000,12000,34000,22,0,76,0,0,0,Apr-15,23:31:25,0,15-04-2023,23:31:25
l:23,12,31,57,0,0,0,0,564000,466000,0,0,0,0,0,0,0,103000000000,22000,3205,20,0,3,0,0,0,Apr-15,23:31:26,0,15-04-2023,23:31:26
l:24,6,16,78,0,0,0,0,360000,279000,0,0,0,0,0,0,0,103000000000,20000,4080,1,0,3,0,0,0,Apr-15,23:31:27,0,15-04-2023,23:31:27
l:25,0,1,99,0,0,0,623000,101000,22976,0,0,0,0,0,0,0,103000000000,24000,8010,1,0,3,0,0,0,Apr-15,23:31:28,0,15-04-2023,23:31:28
l:26,0,0,100,0,0,0,0,99000,22976,0,0,0,0,0,0,0,103000000000,21000,6788,0,0,0,2,0,0,Apr-15,23:31:29,0,15-04-2023,23:31:29
l:27,0,0,100,0,0,0,0,96000,22976,0,0,0,0,0,0,0,103000000000,18000,5296,0,0,3,2,0,0,Apr-15,23:31:30,0,15-04-2023,23:31:30
l:28,0,1,99,0,0,0,131000,65000,22976,0,0,0,0,0,0,0,103000000000,25000,8301,1,0,4,2,0,0,Apr-15,23:31:31,0,15-04-2023,23:31:31
l:29,0,0,100,0,0,0,0,66000,22976,20992,0,0,0,0,0,0,103000000000,22000,7294,0,0,3,2,0,0,Apr-15,23:31:32,0,15-04-2023,23:31:32
l:30,0,0,100,0,0,0,0,110000,22976,0,0,0,0,0,0,0,103000000000,22000,7612,1,0,3,2,0,0,Apr-15,23:31:33,0,15-04-2023,23:31:33
