l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node30-006.cm.cluster,09-04-2023,02:36:50
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node30-006.cm.cluster,09-04-2023,02:36:50
l:2,10,7,83,0,0,82000,1238000,0,0,0,0,0,8,2418000000,120000000000,3313000000,123000000000,8282,7782,0,0,2.5,0,0.01,0.05,Apr-09,02:36:50,node30-006.cm.cluster,09-04-2023,02:36:50
l:3,0,0,100,0,0,0,0,131000,10000,0,0,0,0,2418000000,120000000000,3313000000,123000000000,322,275,0,0,3.0,0,0.01,0.05,Apr-09,02:36:51,node30-006.cm.cluster,09-04-2023,02:36:51
l:4,0,0,100,0,0,0,33000,112000,22976,0,0,0,0,2418000000,120000000000,3313000000,123000000000,293,280,0,0,4.0,0,0.01,0.05,Apr-09,02:36:52,node30-006.cm.cluster,09-04-2023,02:36:52
l:5,0,0,100,0,0,0,0,90000,22976,0,0,0,0,2418000000,120000000000,3313000000,123000000000,291,289,0,0,3.0,0,0.01,0.05,Apr-09,02:36:53,node30-006.cm.cluster,09-04-2023,02:36:53
l:6,0,0,100,0,0,0,0,123000,22976,0,0,0,0,2418000000,120000000000,3313000000,123000000000,278,255,0,0,3.0,0,0.01,0.05,Apr-09,02:36:54,node30-006.cm.cluster,09-04-2023,02:36:54
l:7,0,0,100,0,0,0,0,115000,25664,0,0,0,0,2418000000,120000000000,3313000000,123000000000,270,229,0,0,0,0,0.01,0.05,Apr-09,02:36:55,node30-006.cm.cluster,09-04-2023,02:36:55
l:8,0,0,100,0,0,0,0,65000,22976,0,0,0,0,2419000000,120000000000,3313000000,123000000000,174,173,0,0,3.0,0,0.01,0.05,Apr-09,02:36:56,node30-006.cm.cluster,09-04-2023,02:36:56
l:9,0,0,100,0,0,0,98000,98000,22976,0,0,0,0,2418000000,120000000000,3313000000,123000000000,322,338,0,0,5.0,0,0.01,0.05,Apr-09,02:36:57,node30-006.cm.cluster,09-04-2023,02:36:57
l:10,0,0,100,0,0,0,0,128000,22976,0,0,0,0,2419000000,120000000000,3313000000,123000000000,287,255,0,0,3.0,0,0.01,0.05,Apr-09,02:36:58,node30-006.cm.cluster,09-04-2023,02:36:58
l:11,0,0,100,0,0,0,0,76000,22976,0,0,0,0,2419000000,120000000000,3313000000,123000000000,190,183,0,0,3.0,0,0.01,0.05,Apr-09,02:36:59,node30-006.cm.cluster,09-04-2023,02:36:59
l:12,0,0,100,0,0,0,0,102000,22976,0,0,0,0,2419000000,120000000000,3313000000,123000000000,222,203,0,0,0,0,0.01,0.05,Apr-09,02:37:00,node30-006.cm.cluster,09-04-2023,02:37:00
l:13,0,0,100,0,0,0,0,142000,38208,0,14592,0,0,2419000000,120000000000,3313000000,123000000000,374,342,0,0,3.0,0,0.01,0.05,Apr-09,02:37:01,node30-006.cm.cluster,09-04-2023,02:37:01
l:14,0,0,100,0,0,0,1114000,100000,22976,20992,0,0,0,2419000000,120000000000,3313000000,123000000000,272,258,0,0,3.0,0,0.01,0.05,Apr-09,02:37:02,node30-006.cm.cluster,09-04-2023,02:37:02
l:15,0,0,100,0,0,0,0,100000,22976,0,0,0,0,2418000000,120000000000,3313000000,123000000000,204,186,0,0,3.0,0,0.01,0.05,Apr-09,02:37:03,node30-006.cm.cluster,09-04-2023,02:37:03
l:16,0,0,100,0,0,0,0,121000,22976,0,0,0,0,2418000000,120000000000,3313000000,123000000000,252,237,0,0,3.0,0,0.01,0.05,Apr-09,02:37:04,node30-006.cm.cluster,09-04-2023,02:37:04
l:17,0,0,100,0,0,0,0,111000,34112,0,0,0,0,2418000000,120000000000,3313000000,123000000000,319,303,0,0,0,0,0.01,0.05,Apr-09,02:37:05,node30-006.cm.cluster,09-04-2023,02:37:05
l:18,0,0,100,0,0,0,0,128000,22976,0,0,0,0,2418000000,120000000000,3313000000,123000000000,274,233,0,0,3.0,0,0.01,0.05,Apr-09,02:37:06,node30-006.cm.cluster,09-04-2023,02:37:06
l:19,0,0,100,0,0,0,0,85000,22976,0,0,0,0,2418000000,120000000000,3313000000,123000000000,220,190,0,0,3.0,0,0.01,0.05,Apr-09,02:37:07,node30-006.cm.cluster,09-04-2023,02:37:07
l:20,0,0,100,0,0,0,0,147000,22976,0,0,0,0,2418000000,120000000000,3313000000,123000000000,302,267,0,0,3.0,0,0.01,0.05,Apr-09,02:37:08,node30-006.cm.cluster,09-04-2023,02:37:08
