l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node30-002.cm.cluster,09-04-2023,02:36:50
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node30-002.cm.cluster,09-04-2023,02:36:50
l:2,17,5,78,0,0,50000,1103000,0,0,0,0,0,0,2592000000,95800000000.0,26500000000.0,122000000000,3877,874,0,0,2.6,0,0.01,0.05,Apr-09,02:36:50,node30-002.cm.cluster,09-04-2023,02:36:50
l:3,0,0,100,0,0,0,0,128000,11000,0,0,0,0,2592000000,95800000000.0,26500000000.0,122000000000,300,245,0,0,3.0,0,0.01,0.05,Apr-09,02:36:51,node30-002.cm.cluster,09-04-2023,02:36:51
l:4,0,0,100,0,0,0,0,102000,22976,0,0,0,0,2592000000,95800000000.0,26500000000.0,122000000000,300,301,0,0,3.0,0,0.01,0.05,Apr-09,02:36:52,node30-002.cm.cluster,09-04-2023,02:36:52
l:5,0,0,100,0,0,0,0,103000,45504,0,0,0,0,2592000000,95800000000.0,26500000000.0,122000000000,236,186,0,0,3.0,0,0.01,0.05,Apr-09,02:36:53,node30-002.cm.cluster,09-04-2023,02:36:53
l:6,0,0,100,0,0,0,0,123000,22976,0,0,0,0,2592000000,95800000000.0,26500000000.0,122000000000,248,202,0,0,3.0,0,0.01,0.05,Apr-09,02:36:54,node30-002.cm.cluster,09-04-2023,02:36:54
l:7,0,0,100,0,0,0,0,119000,22976,0,0,0,0,2592000000,95800000000.0,26500000000.0,122000000000,253,218,0,0,0,0,0.01,0.05,Apr-09,02:36:55,node30-002.cm.cluster,09-04-2023,02:36:55
l:8,0,0,100,0,0,0,0,70000,25664,0,0,0,0,2593000000,95800000000.0,26500000000.0,122000000000,200,188,0,0,3.0,0,0.01,0.05,Apr-09,02:36:56,node30-002.cm.cluster,09-04-2023,02:36:56
l:9,0,0,100,0,0,0,0,98000,22976,0,0,0,0,2593000000,95800000000.0,26500000000.0,122000000000,231,184,0,0,3.0,0,0.01,0.05,Apr-09,02:36:57,node30-002.cm.cluster,09-04-2023,02:36:57
l:10,0,0,100,0,0,0,0,128000,52288,0,0,0,0,2593000000,95800000000.0,26500000000.0,122000000000,260,206,0,0,3.0,0,0.01,0.05,Apr-09,02:36:58,node30-002.cm.cluster,09-04-2023,02:36:58
l:11,0,0,100,0,0,0,0,81000,22976,0,0,0,0,2593000000,95800000000.0,26500000000.0,122000000000,204,176,0,0,3.0,0,0.01,0.05,Apr-09,02:36:59,node30-002.cm.cluster,09-04-2023,02:36:59
l:12,0,0,100,0,0,0,0,107000,22976,0,0,0,0,2593000000,95800000000.0,26500000000.0,122000000000,217,206,0,0,0,0,0.01,0.05,Apr-09,02:37:00,node30-002.cm.cluster,09-04-2023,02:37:00
l:13,0,0,100,0,0,0,0,123000,22976,0,0,0,0,2593000000,95800000000.0,26500000000.0,122000000000,257,196,0,0,3.0,0,0.01,0.05,Apr-09,02:37:01,node30-002.cm.cluster,09-04-2023,02:37:01
l:14,0,0,100,0,0,0,0,115000,22976,0,0,0,0,2593000000,95800000000.0,26500000000.0,122000000000,261,200,0,0,3.0,0,0.01,0.05,Apr-09,02:37:02,node30-002.cm.cluster,09-04-2023,02:37:02
l:15,0,0,100,0,0,0,0,85000,22976,20992,0,0,0,2593000000,95800000000.0,26500000000.0,122000000000,210,186,0,0,3.0,0,0.01,0.05,Apr-09,02:37:03,node30-002.cm.cluster,09-04-2023,02:37:03
l:16,0,0,100,0,0,0,0,117000,22976,0,0,0,0,2593000000,95800000000.0,26500000000.0,122000000000,233,212,0,0,3.0,0,0.01,0.05,Apr-09,02:37:04,node30-002.cm.cluster,09-04-2023,02:37:04
l:17,0,0,100,0,0,0,0,123000,22976,0,0,0,0,2593000000,95800000000.0,26500000000.0,122000000000,226,178,0,0,0,0,0.01,0.05,Apr-09,02:37:05,node30-002.cm.cluster,09-04-2023,02:37:05
l:18,0,0,100,0,0,0,0,120000,31424,0,0,0,0,2593000000,95800000000.0,26500000000.0,122000000000,233,174,0,0,3.0,0,0.01,0.05,Apr-09,02:37:06,node30-002.cm.cluster,09-04-2023,02:37:06
l:19,0,0,100,0,0,0,0,100000,22976,0,0,0,0,2593000000,95800000000.0,26500000000.0,122000000000,237,198,0,0,3.0,0,0.01,0.05,Apr-09,02:37:07,node30-002.cm.cluster,09-04-2023,02:37:07
l:20,0,0,100,0,0,0,0,147000,38208,0,14592,0,0,2593000000,95800000000.0,26500000000.0,122000000000,315,268,0,0,3.0,0,0.01,0.05,Apr-09,02:37:08,node30-002.cm.cluster,09-04-2023,02:37:08
l:21,0,0,100,0,0,0,0,82000,38592,0,0,0,0,2593000000,95800000000.0,26500000000.0,122000000000,183,138,0,0,3.0,0,0.01,0.05,Apr-09,02:37:09,node30-002.cm.cluster,09-04-2023,02:37:09
l:22,1,1,98,0,0,0,0,570000,195000,0,0,0,0,2647000000,95700000000.0,26500000000.0,122000000000,19000,41000,0,0,65,0,0.01,0.05,Apr-09,02:37:10,node30-002.cm.cluster,09-04-2023,02:37:10
l:23,8,17,75,0,0,0,0,1936000,1997000,0,0,0,0,19300000000.0,77400000000.0,28100000000.0,106000000000,57000,98000,17,0,4.0,0.64,0.15,0.09,Apr-09,02:37:11,node30-002.cm.cluster,09-04-2023,02:37:11
l:24,0,26,58,17,0,0,33000,1147000,732000000,0,0,0,0,19500000000.0,70300000000.0,35000000000.0,105000000000,18000,21000,0,17,5.0,0.64,0.15,0.09,Apr-09,02:37:12,node30-002.cm.cluster,09-04-2023,02:37:12
l:25,0,0,60,40,0,0,492000,1485000,984000000,0,0,0,0,19500000000.0,70300000000.0,35000000000.0,105000000000,7922,5827,0,17,4.0,0.64,0.15,0.09,Apr-09,02:37:13,node30-002.cm.cluster,09-04-2023,02:37:13
l:26,0,0,60,40,0,0,0,1342000,984000000,0,0,0,0,19500000000.0,70300000000.0,35000000000.0,105000000000,7614,5379,0,17,3.0,0.64,0.15,0.09,Apr-09,02:37:14,node30-002.cm.cluster,09-04-2023,02:37:14
l:27,0,0,60,40,0,0,590000,1296000,985000000,0,0,0,0,19500000000.0,70300000000.0,35000000000.0,105000000000,7547,5886,0,17,0,0.64,0.15,0.09,Apr-09,02:37:15,node30-002.cm.cluster,09-04-2023,02:37:15
l:28,0,0,60,40,0,0,0,1344000,984000000,0,0,0,0,19500000000.0,70300000000.0,35000000000.0,105000000000,7626,5979,0,17,3.0,1.95,0.43,0.18,Apr-09,02:37:16,node30-002.cm.cluster,09-04-2023,02:37:16
l:29,0,0,60,40,0,0,0,1322000,984000000,0,0,0,0,19500000000.0,70300000000.0,35000000000.0,105000000000,7577,5431,0,17,3.0,1.95,0.43,0.18,Apr-09,02:37:17,node30-002.cm.cluster,09-04-2023,02:37:17
l:30,0,0,60,40,0,0,459000,1109000,984000000,3584,0,0,0,19500000000.0,70300000000.0,35000000000.0,105000000000,7218,5570,0,17,3.0,1.95,0.43,0.18,Apr-09,02:37:18,node30-002.cm.cluster,09-04-2023,02:37:18
l:31,0,0,60,40,0,0,0,1060000,984000000,3584,0,0,0,19500000000.0,70300000000.0,35000000000.0,105000000000,7127,5838,0,17,3.0,1.95,0.43,0.18,Apr-09,02:37:19,node30-002.cm.cluster,09-04-2023,02:37:19
l:32,0,0,60,40,0,0,33000,1081000,985000000,3584,0,0,0,19500000000.0,70300000000.0,35000000000.0,105000000000,7162,5723,0,17,0,1.95,0.43,0.18,Apr-09,02:37:20,node30-002.cm.cluster,09-04-2023,02:37:20
