l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node30-003.cm.cluster,09-04-2023,02:36:50
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node30-003.cm.cluster,09-04-2023,02:36:50
l:2,16,5,78,0,0,48000,798000,0,0,0,0,8,152,2337000000,97800000000.0,25200000000.0,123000000000,3551,1337,0,0,2.6,0,0.01,0.05,Apr-09,02:36:50,node30-003.cm.cluster,09-04-2023,02:36:50
l:3,0,0,100,0,0,0,0,126000,10000,0,0,0,0,2337000000,97800000000.0,25200000000.0,123000000000,282,236,0,0,0,0,0.01,0.05,Apr-09,02:36:51,node30-003.cm.cluster,09-04-2023,02:36:51
l:4,0,0,100,0,0,0,0,102000,22976,0,0,0,0,2337000000,97800000000.0,25200000000.0,123000000000,295,290,0,0,3.0,0,0.01,0.05,Apr-09,02:36:52,node30-003.cm.cluster,09-04-2023,02:36:52
l:5,0,0,100,0,0,0,0,100000,22976,0,0,0,0,2337000000,97800000000.0,25200000000.0,123000000000,276,252,0,0,3.0,0,0.01,0.05,Apr-09,02:36:53,node30-003.cm.cluster,09-04-2023,02:36:53
l:6,0,0,100,0,0,0,0,123000,22976,0,0,0,0,2337000000,97800000000.0,25200000000.0,123000000000,283,254,0,0,3.0,0,0.01,0.05,Apr-09,02:36:54,node30-003.cm.cluster,09-04-2023,02:36:54
l:7,0,0,100,0,0,0,0,119000,22976,0,0,0,0,2337000000,97800000000.0,25200000000.0,123000000000,286,240,0,0,3.0,0,0.01,0.05,Apr-09,02:36:55,node30-003.cm.cluster,09-04-2023,02:36:55
l:8,0,0,100,0,0,0,0,69000,22976,0,0,0,0,2337000000,97800000000.0,25200000000.0,123000000000,187,190,0,0,0,0,0.01,0.05,Apr-09,02:36:56,node30-003.cm.cluster,09-04-2023,02:36:56
l:9,0,0,100,0,0,0,0,98000,22976,0,0,0,0,2337000000,97800000000.0,25200000000.0,123000000000,283,264,0,0,3.0,0,0.01,0.05,Apr-09,02:36:57,node30-003.cm.cluster,09-04-2023,02:36:57
l:10,0,0,100,0,0,0,0,119000,22976,0,0,0,0,2337000000,97800000000.0,25200000000.0,123000000000,263,240,0,0,3.0,0,0.01,0.05,Apr-09,02:36:58,node30-003.cm.cluster,09-04-2023,02:36:58
l:11,0,0,100,0,0,0,0,81000,22976,0,0,0,0,2337000000,97800000000.0,25200000000.0,123000000000,224,194,0,0,3.0,0,0.01,0.05,Apr-09,02:36:59,node30-003.cm.cluster,09-04-2023,02:36:59
