l:0,┄┄total┄cpu┄usage┄┄,┄dsk/total┄,┄┄net/eno1┄,┄┄net/ib0┄┄,┄┄┄paging┄┄,┄┄┄┄┄┄memory┄usage┄┄┄┄┄,┄┄┄system┄┄,┄┄┄procs┄┄┄,┄┄┄load┄avg┄┄┄,┄┄┄┄┄system┄┄┄┄,node25-008.cm.cluster,09-04-2023,02:36:50
l:1,usr,sys,idl,wai,stl,read,writ,recv,send,recv,send,in,out,used,free,cach,avai,int,csw,run,blk,new,1m,5m,15m,time,node25-008.cm.cluster,09-04-2023,02:36:50
l:2,39,0,61,0,0,1169000,2273000,0,0,0,0,2112,10704,2831000000,93800000000.0,27700000000.0,122000000000,6366,2080,0,0,2.9,0,0.01,0.05,Apr-09,02:36:49,node25-008.cm.cluster,09-04-2023,02:36:50
l:3,0,0,100,0,0,0,0,430000,96000,0,0,0,0,2835000000,93800000000.0,27700000000.0,122000000000,667,608,0,0,3.0,0,0.01,0.05,Apr-09,02:36:51,node25-008.cm.cluster,09-04-2023,02:36:51
l:4,0,0,100,0,0,0,0,148000,29568,0,0,0,0,2836000000,93800000000.0,27700000000.0,122000000000,303,284,0,0,3.0,0,0.01,0.05,Apr-09,02:36:52,node25-008.cm.cluster,09-04-2023,02:36:52
l:5,0,0,100,0,0,0,0,98000,29568,0,0,0,0,2836000000,93800000000.0,27700000000.0,122000000000,201,168,0,0,3.0,0,0.01,0.05,Apr-09,02:36:53,node25-008.cm.cluster,09-04-2023,02:36:53
l:6,0,0,100,0,0,0,0,151000,18000,0,0,0,0,2836000000,93800000000.0,27700000000.0,122000000000,273,248,1.0,0,0,0,0.01,0.05,Apr-09,02:36:54,node25-008.cm.cluster,09-04-2023,02:36:54
l:7,0,0,100,0,0,0,0,151000,120000,0,0,0,0,2836000000,93800000000.0,27700000000.0,122000000000,356,379,0,0,4.0,0,0.01,0.05,Apr-09,02:36:55,node25-008.cm.cluster,09-04-2023,02:36:55
l:8,0,0,100,0,0,0,98000,95000,25344,0,0,0,0,2836000000,93800000000.0,27700000000.0,122000000000,197,204,0,0,3.0,0,0.01,0.05,Apr-09,02:36:56,node25-008.cm.cluster,09-04-2023,02:36:56
l:9,0,0,100,0,0,0,0,103000,28032,0,0,0,0,2836000000,93800000000.0,27700000000.0,122000000000,213,180,0,0,3.0,0,0.01,0.05,Apr-09,02:36:57,node25-008.cm.cluster,09-04-2023,02:36:57
l:10,0,0,100,0,0,0,0,135000,14000,0,0,0,0,2836000000,93800000000.0,27700000000.0,122000000000,268,246,0,0,3.0,0,0.01,0.05,Apr-09,02:36:58,node25-008.cm.cluster,09-04-2023,02:36:58
l:11,0,0,100,0,0,0,0,111000,60672,0,0,0,0,2836000000,93800000000.0,27700000000.0,122000000000,248,256,0,0,0,0,0.01,0.05,Apr-09,02:36:59,node25-008.cm.cluster,09-04-2023,02:36:59
